year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,rueckgabe1stunde,abweichung,ausleihpredict
2019,5,30,8,26,0.9615384615384616,0,3,1,19,0.0,73,11,1,2019-05-30 08:00:00,6,13,8,25,32,44,4.0,23.42645
2019,5,30,9,17,1.0,0,3,1,20,0.0,72,10,1,2019-05-30 09:00:00,14,26,13,21,17,76,0.0,18.996561
2019,5,30,11,6,0.6666666666666666,0,3,1,22,0.0,65,11,1,2019-05-30 11:00:00,6,4,17,8,15,21,25.0,9.18606
2019,5,30,12,12,0.9166666666666666,0,3,1,24,0.0,62,12,1,2019-05-30 12:00:00,8,6,4,13,10,9,20.0,9.698134
2019,5,30,13,13,0.6153846153846154,0,3,1,23,0.0,64,12,1,2019-05-30 13:00:00,12,12,6,13,11,13,8.333333333333332,11.370058
2019,5,30,14,23,0.7391304347826086,0,3,1,22,0.1,67,13,3,2019-05-30 14:00:00,27,13,12,26,13,16,11.538461538461538,18.485441
2019,5,30,15,16,0.75,0,3,1,22,0.1,69,14,3,2019-05-30 15:00:00,21,23,13,25,20,19,23.809523809523807,20.408628
2019,5,30,16,24,0.9166666666666666,0,3,1,21,0.0,73,15,3,2019-05-30 16:00:00,15,16,23,36,17,18,41.17647058823529,19.514778
2019,5,30,22,2,1.0,0,3,1,19,0.6,87,15,4,2019-05-30 22:00:00,2,1,2,9,1,7,0.0,2.728678
2019,5,31,6,8,1.0,0,4,1,19,0.0,76,15,1,2019-05-31 06:00:00,8,0,2,13,5,7,0.0,8.4471855
2019,5,31,7,21,0.9523809523809524,0,4,1,20,0.0,68,14,1,2019-05-31 07:00:00,17,8,0,27,17,15,23.52941176470588,19.657612
2019,5,31,8,35,0.9714285714285714,0,4,1,22,0.0,60,13,1,2019-05-31 08:00:00,24,21,8,32,28,57,25.0,30.265135
2019,5,31,9,20,0.8,0,4,1,24,0.0,52,12,1,2019-05-31 09:00:00,20,35,21,20,22,95,0.0,23.326942
2019,5,31,11,18,0.4444444444444444,0,4,1,26,0.0,46,12,1,2019-05-31 11:00:00,6,19,20,15,14,38,28.57142857142857,12.991836
2019,5,31,15,34,0.6764705882352942,0,4,1,26,0.0,47,12,1,2019-05-31 15:00:00,46,29,23,29,26,31,17.24137931034483,32.34103
2019,5,31,16,39,0.6923076923076923,0,4,1,26,0.0,50,12,1,2019-05-31 16:00:00,67,34,29,40,29,37,2.5,41.944633
2019,5,31,19,48,0.7708333333333334,0,4,1,24,0.0,59,11,1,2019-05-31 19:00:00,35,91,100,45,31,68,37.142857142857146,42.530167
2019,5,31,21,19,0.6842105263157895,0,4,1,22,0.0,66,9,1,2019-05-31 21:00:00,24,30,48,18,12,32,5.555555555555555,18.091225
2019,6,1,1,4,0.25,0,5,0,20,0.0,69,6,1,2019-06-01 01:00:00,4,9,6,2,3,4,33.33333333333333,3.4332566
2019,6,1,6,1,1.0,0,5,0,20,0.0,62,5,1,2019-06-01 06:00:00,0,0,0,1,4,0,0.0,2.2679498
2019,6,1,9,16,0.8125,0,5,0,23,0.0,51,4,1,2019-06-01 09:00:00,13,13,6,19,19,15,15.789473684210526,16.003841
2019,6,1,10,22,0.5454545454545454,0,5,0,24,0.0,48,4,1,2019-06-01 10:00:00,25,16,13,27,18,19,12.0,21.29356
2019,6,1,11,26,0.6923076923076923,0,5,0,25,0.0,46,5,1,2019-06-01 11:00:00,41,22,16,44,41,22,36.58536585365854,37.37213
2019,6,1,12,50,0.64,0,5,0,26,0.0,44,6,1,2019-06-01 12:00:00,34,26,22,47,27,29,47.05882352941176,34.239456
2019,6,1,13,37,0.4864864864864865,0,5,0,26,0.0,46,8,1,2019-06-01 13:00:00,19,50,26,49,48,47,22.916666666666664,42.262497
2019,6,1,14,37,0.6486486486486487,0,5,0,25,0.0,47,10,1,2019-06-01 14:00:00,32,37,50,64,67,39,42.1875,51.8655
2019,6,1,15,26,0.6923076923076923,0,5,0,25,0.0,49,13,1,2019-06-01 15:00:00,42,37,37,57,45,38,42.22222222222222,46.400635
2019,6,1,16,58,0.4655172413793103,0,5,0,24,0.0,54,12,1,2019-06-01 16:00:00,36,26,37,72,72,41,19.444444444444446,55.067093
2019,6,1,17,36,0.2777777777777778,0,5,0,23,0.3,59,12,3,2019-06-01 17:00:00,36,58,26,58,62,35,37.93103448275862,54.235542
2019,6,1,18,55,0.509090909090909,0,5,0,22,0.4,63,12,3,2019-06-01 18:00:00,29,36,58,51,44,50,25.0,42.600822
2019,6,1,19,21,0.6190476190476191,0,5,0,21,0.2,67,10,3,2019-06-01 19:00:00,25,55,36,32,25,44,16.0,28.775309
2019,6,1,22,9,0.5555555555555556,0,5,0,19,1.3,78,8,4,2019-06-01 22:00:00,8,12,20,10,4,13,12.5,6.5741615
2019,6,2,9,10,0.8,0,6,0,25,0.0,52,6,1,2019-06-02 09:00:00,10,9,4,16,1,7,0.0,7.9537086
2019,6,2,12,37,0.8108108108108109,0,6,0,27,0.0,45,12,1,2019-06-02 12:00:00,29,37,29,40,1,41,27.58620689655172,26.821733
2019,6,2,14,37,0.6216216216216216,0,6,0,27,0.0,47,15,4,2019-06-02 14:00:00,40,37,37,28,4,42,32.142857142857146,24.910313
2019,6,2,16,56,0.5535714285714286,0,6,0,25,0.0,51,16,4,2019-06-02 16:00:00,47,49,37,53,1,50,19.148936170212767,35.651623
2019,6,2,20,16,0.4375,0,6,0,21,0.1,65,19,3,2019-06-02 20:00:00,13,25,32,26,2,31,23.07692307692308,13.340021
2019,6,2,21,9,0.7777777777777778,0,6,0,20,0.1,69,20,3,2019-06-02 21:00:00,10,16,25,19,2,11,10.0,8.115773
2019,6,3,4,1,1.0,0,0,1,16,0.0,53,20,1,2019-06-03 04:00:00,1,2,0,1,1,2,0.0,1.1242219
2019,6,3,10,5,1.0,0,0,1,20,0.0,37,20,1,2019-06-03 10:00:00,24,28,28,8,4,36,37.5,12.87495
2019,6,3,12,9,0.7777777777777778,0,0,1,21,0.0,28,22,1,2019-06-03 12:00:00,33,2,5,10,6,4,10.0,13.537502
2019,6,3,15,19,0.5789473684210527,0,0,1,21,0.0,29,26,1,2019-06-03 15:00:00,40,27,21,24,2,33,20.833333333333336,23.652967
2019,6,3,16,31,0.5483870967741935,0,0,1,20,0.0,33,26,1,2019-06-03 16:00:00,50,19,27,27,3,28,14.814814814814811,25.807138
2019,6,3,19,73,0.7671232876712328,0,0,1,19,0.0,43,24,1,2019-06-03 19:00:00,60,105,77,51,19,50,43.13725490196079,45.29925
2019,6,3,20,31,0.9032258064516128,0,0,1,18,0.0,45,23,1,2019-06-03 20:00:00,27,73,105,40,6,53,14.814814814814811,28.146074
2019,6,4,4,1,1.0,0,1,1,15,0.0,55,14,1,2019-06-04 04:00:00,1,0,1,1,1,1,0.0,1.3724576
2019,6,4,6,9,1.0,0,1,1,16,0.0,49,13,1,2019-06-04 06:00:00,9,3,1,9,5,4,0.0,7.9641004
2019,6,4,8,34,0.9117647058823528,0,1,1,18,0.0,42,13,1,2019-06-04 08:00:00,29,29,9,30,19,53,17.24137931034483,29.113897
2019,6,4,16,19,0.4736842105263157,0,1,1,21,0.0,42,17,1,2019-06-04 16:00:00,13,28,17,27,11,31,46.15384615384615,19.096457
2019,6,5,4,2,1.0,0,2,1,18,0.0,58,20,1,2019-06-05 04:00:00,2,0,0,2,2,0,0.0,1.7749635
2019,6,5,5,2,1.0,0,2,1,19,0.0,59,20,1,2019-06-05 05:00:00,3,2,0,1,2,1,0.0,2.2816746
2019,6,5,6,9,1.0,0,2,1,19,0.0,61,19,1,2019-06-05 06:00:00,6,2,2,8,8,10,12.5,8.114195
2019,6,5,7,19,1.0,0,2,1,21,0.0,57,19,1,2019-06-05 07:00:00,18,9,2,30,25,25,24.0,24.221272
2019,6,5,8,33,0.9393939393939394,0,2,1,22,0.0,54,19,1,2019-06-05 08:00:00,29,19,9,27,20,55,22.22222222222222,28.021688
2019,6,5,9,21,0.9523809523809524,0,2,1,24,0.0,51,19,1,2019-06-05 09:00:00,17,33,19,23,14,93,23.52941176470588,21.16119
2019,6,5,13,7,0.8571428571428571,0,2,1,27,0.0,45,19,1,2019-06-05 13:00:00,8,6,7,13,10,11,30.0,9.89237
2019,6,5,15,31,0.8387096774193549,0,2,1,28,0.2,49,21,3,2019-06-05 15:00:00,15,16,7,25,25,19,24.0,19.923
2019,6,5,16,25,0.72,0,2,1,26,0.1,55,20,3,2019-06-05 16:00:00,21,31,16,32,24,20,4.166666666666666,24.404314
2019,6,5,17,53,0.9622641509433962,0,2,1,25,1.5,62,20,4,2019-06-05 17:00:00,19,25,31,81,58,29,8.620689655172415,47.776596
2019,6,5,18,96,0.8645833333333334,0,2,1,24,2.0,69,19,4,2019-06-05 18:00:00,2,53,25,103,69,57,39.130434782608695,58.300274
2019,6,5,19,54,0.925925925925926,0,2,1,23,1.0,73,19,4,2019-06-05 19:00:00,2,96,53,64,45,60,20.0,42.76245
2019,6,5,20,36,0.8333333333333334,0,2,1,23,1.2,76,18,4,2019-06-05 20:00:00,9,54,96,46,35,46,2.857142857142857,30.803362
2019,6,5,21,19,0.8947368421052632,0,2,1,22,1.6,80,18,4,2019-06-05 21:00:00,9,36,54,15,19,21,26.666666666666668,13.881223
2019,6,5,22,13,1.0,0,2,1,22,0.8,81,17,4,2019-06-05 22:00:00,2,19,36,16,9,13,44.44444444444444,7.640603
2019,6,6,5,2,1.0,0,3,1,21,0.8,81,14,4,2019-06-06 05:00:00,3,2,0,3,2,1,33.33333333333333,1.9922811
2019,6,6,6,10,1.0,0,3,1,21,1.1,78,13,4,2019-06-06 06:00:00,8,2,2,3,12,8,25.0,6.8861275
2019,6,6,8,31,0.935483870967742,0,3,1,24,0.2,69,13,3,2019-06-06 08:00:00,26,26,10,6,25,51,24.0,21.212662
2019,6,6,9,24,0.9583333333333334,0,3,1,25,0.3,64,13,3,2019-06-06 09:00:00,17,31,26,14,21,81,41.17647058823529,18.483885
2019,6,6,12,13,0.7692307692307693,0,3,1,26,0.4,57,14,3,2019-06-06 12:00:00,12,9,15,8,13,9,8.333333333333332,9.838944
2019,6,6,13,14,0.7142857142857143,0,3,1,26,0.2,56,14,3,2019-06-06 13:00:00,13,13,9,12,13,13,7.6923076923076925,11.180107
2019,6,6,14,20,0.7,0,3,1,26,0.1,56,14,3,2019-06-06 14:00:00,23,14,13,27,26,15,23.07692307692308,20.701857
2019,6,6,15,17,0.6470588235294118,0,3,1,26,0.1,56,14,3,2019-06-06 15:00:00,16,20,14,21,25,10,19.047619047619047,18.252909
2019,6,6,16,25,0.68,0,3,1,26,0.0,58,14,3,2019-06-06 16:00:00,24,17,20,15,36,24,4.166666666666666,22.770945
2019,6,6,17,70,0.8571428571428571,0,3,1,26,0.1,60,13,3,2019-06-06 17:00:00,24,25,17,51,89,20,37.25490196078432,50.380947
2019,6,6,20,29,0.7931034482758621,0,3,1,24,0.0,65,13,1,2019-06-06 20:00:00,2,66,124,25,26,44,16.0,22.328302
2019,6,6,21,8,0.75,0,3,1,23,0.0,67,13,1,2019-06-06 21:00:00,1,29,66,13,12,18,33.33333333333333,9.788522
2019,6,7,6,11,0.9090909090909092,0,4,1,20,0.0,65,13,1,2019-06-07 06:00:00,8,2,0,8,13,4,37.5,8.793435
2019,6,7,7,16,1.0,0,4,1,21,0.0,63,13,1,2019-06-07 07:00:00,21,11,2,17,27,14,23.809523809523807,20.834635
2019,6,7,8,36,0.9444444444444444,0,4,1,22,0.0,61,14,2,2019-06-07 08:00:00,35,16,11,24,32,48,12.5,30.537436
2019,6,7,9,23,0.9130434782608696,0,4,1,23,0.0,58,14,2,2019-06-07 09:00:00,20,36,16,20,20,75,15.0,21.535421
2019,6,7,10,9,0.8888888888888888,0,4,1,24,0.0,56,14,2,2019-06-07 10:00:00,19,23,36,11,7,32,18.181818181818183,12.430833
2019,6,7,11,13,0.6923076923076923,0,4,1,25,0.0,53,14,1,2019-06-07 11:00:00,18,9,23,6,15,21,13.333333333333334,12.433816
2019,6,7,12,15,0.6,0,4,1,27,0.0,51,14,1,2019-06-07 12:00:00,29,13,9,9,17,18,11.76470588235294,17.286173
2019,6,7,14,37,0.5405405405405406,0,4,1,26,0.0,53,13,2,2019-06-07 14:00:00,29,24,15,30,18,19,27.58620689655172,23.236483
2019,6,7,15,25,0.76,0,4,1,25,0.0,54,13,2,2019-06-07 15:00:00,34,37,24,46,29,38,26.47058823529412,35.975224
2019,6,7,18,57,0.8070175438596491,0,4,1,23,0.0,64,13,2,2019-06-07 18:00:00,91,92,63,41,72,57,20.833333333333336,69.14636
2019,6,7,19,38,0.7631578947368421,0,4,1,23,0.0,68,13,2,2019-06-07 19:00:00,48,57,92,35,45,50,15.555555555555555,41.907124
2019,6,7,20,23,0.7391304347826086,0,4,1,23,0.0,72,12,1,2019-06-07 20:00:00,30,38,57,10,44,38,23.33333333333333,27.648825
2019,6,8,0,4,0.75,0,5,0,22,0.0,79,5,1,2019-06-08 00:00:00,9,1,8,4,2,5,0.0,4.5419188
2019,6,8,7,4,1.0,0,5,0,22,0.0,55,12,1,2019-06-08 07:00:00,6,4,1,2,3,1,33.33333333333333,5.3322096
2019,6,8,8,14,0.7857142857142857,0,5,0,23,0.0,49,14,1,2019-06-08 08:00:00,13,4,4,4,10,6,40.0,9.942131
2019,6,8,11,28,0.6071428571428571,0,5,0,25,0.0,41,16,1,2019-06-08 11:00:00,26,41,26,41,44,33,31.70731707317073,38.118237
2019,6,8,12,53,0.7358490566037735,0,5,0,26,0.0,40,17,1,2019-06-08 12:00:00,50,28,41,34,47,55,12.76595744680851,43.228783
2019,6,8,13,50,0.58,0,5,0,25,0.0,40,17,1,2019-06-08 13:00:00,37,53,28,19,49,66,35.13513513513514,39.153923
2019,6,8,15,41,0.7073170731707317,0,5,0,25,0.0,41,17,1,2019-06-08 15:00:00,26,59,50,42,57,45,2.380952380952381,45.94889
2019,6,8,16,56,0.5535714285714286,0,5,0,24,0.0,43,18,1,2019-06-08 16:00:00,58,41,59,36,72,56,3.4482758620689653,54.622826
2019,6,8,18,39,0.5641025641025641,0,5,0,22,0.0,49,19,1,2019-06-08 18:00:00,55,57,56,29,51,53,23.52941176470588,48.57348
2019,6,8,19,19,0.631578947368421,0,5,0,22,0.0,51,18,1,2019-06-08 19:00:00,21,39,57,25,32,21,24.0,25.933792
2019,6,8,20,25,0.52,0,5,0,21,0.0,53,17,1,2019-06-08 20:00:00,20,19,39,12,20,25,25.0,16.233223
2019,6,8,22,5,0.2,0,5,0,21,0.0,56,15,1,2019-06-08 22:00:00,9,15,25,8,10,16,44.44444444444444,9.260723
2019,6,9,9,11,0.8181818181818182,0,6,0,22,0.0,39,15,1,2019-06-09 09:00:00,10,15,1,10,16,12,10.0,11.567215
2019,6,9,10,33,0.6666666666666666,0,6,0,23,0.0,39,17,1,2019-06-09 10:00:00,29,11,15,18,31,15,13.79310344827586,22.283434
2019,6,9,11,35,0.5428571428571428,0,6,0,23,0.0,39,18,1,2019-06-09 11:00:00,37,33,11,22,34,36,2.941176470588235,31.339222
2019,6,9,12,55,0.7272727272727273,0,6,0,24,0.0,39,19,1,2019-06-09 12:00:00,37,35,33,29,40,44,48.64864864864865,36.398403
2019,6,9,13,54,0.5925925925925926,0,6,0,23,0.0,40,20,1,2019-06-09 13:00:00,37,55,35,46,37,65,45.94594594594595,43.471016
2019,6,9,14,40,0.625,0,6,0,23,0.0,40,21,1,2019-06-09 14:00:00,37,54,55,40,28,44,8.108108108108109,37.33999
2019,6,9,15,39,0.6666666666666666,0,6,0,23,0.0,40,22,1,2019-06-09 15:00:00,49,40,54,50,51,41,22.0,48.43641
2019,6,9,16,68,0.6029411764705882,0,6,0,22,0.0,43,21,1,2019-06-09 16:00:00,56,39,40,47,53,53,28.30188679245283,50.520298
2019,6,9,19,31,0.9032258064516128,0,6,0,19,0.0,49,19,1,2019-06-09 19:00:00,25,62,61,11,30,52,24.0,26.019077
2019,6,9,21,12,0.8333333333333334,0,6,0,18,0.0,53,17,1,2019-06-09 21:00:00,9,26,31,10,19,12,20.0,12.74965
2019,6,10,4,1,1.0,0,0,1,16,0.0,71,15,1,2019-06-10 04:00:00,1,0,0,1,1,0,0.0,0.86929196
2019,6,10,7,13,1.0,0,0,1,18,0.0,76,17,2,2019-06-10 07:00:00,22,13,1,7,20,23,35.0,16.82715
2019,6,10,9,19,0.7894736842105263,0,0,1,19,0.1,80,18,3,2019-06-10 09:00:00,28,5,13,20,16,40,5.0,19.329397
2019,6,11,4,1,1.0,0,1,1,19,1.4,89,10,4,2019-06-11 04:00:00,1,0,0,1,1,0,0.0,1.2556158
2019,6,11,6,6,1.0,0,1,1,18,3.6,73,14,4,2019-06-11 06:00:00,9,0,1,9,9,2,33.33333333333333,7.216353
2019,6,11,7,16,1.0,0,1,1,19,1.8,67,17,4,2019-06-11 07:00:00,29,6,0,15,23,10,30.434782608695656,19.401266
2019,6,11,8,27,0.9629629629629628,0,1,1,20,0.0,61,21,1,2019-06-11 08:00:00,34,16,6,29,30,34,10.0,30.620989
2019,6,11,9,30,0.9333333333333332,0,1,1,20,0.0,56,24,1,2019-06-11 09:00:00,27,27,16,11,22,61,36.36363636363637,20.893568
2019,6,11,10,10,0.6,0,1,1,22,0.0,51,24,1,2019-06-11 10:00:00,21,30,27,5,8,21,25.0,12.024361
2019,6,11,11,11,0.7272727272727273,0,1,1,23,0.0,46,24,1,2019-06-11 11:00:00,19,10,30,3,10,18,10.0,10.767758
2019,6,11,12,13,0.9230769230769232,0,1,1,24,0.0,41,24,1,2019-06-11 12:00:00,21,11,10,2,12,15,8.333333333333332,11.97673
2019,6,11,13,11,0.9090909090909092,0,1,1,24,0.0,40,25,1,2019-06-11 13:00:00,21,13,11,9,10,17,10.0,13.325104
2019,6,11,14,21,0.6190476190476191,0,1,1,24,0.0,38,25,1,2019-06-11 14:00:00,17,11,13,8,19,18,23.52941176470588,14.059189
2019,6,11,15,23,0.6086956521739131,0,1,1,25,0.0,37,25,1,2019-06-11 15:00:00,28,21,11,18,24,29,4.166666666666666,23.538694
2019,6,11,16,26,0.7692307692307693,0,1,1,24,0.0,39,25,1,2019-06-11 16:00:00,19,23,21,13,27,36,36.84210526315789,20.979485
2019,6,11,17,89,0.8314606741573034,0,1,1,23,0.0,41,25,1,2019-06-11 17:00:00,92,26,23,51,72,27,23.61111111111111,63.484608
2019,6,11,18,108,0.8148148148148148,0,1,1,22,0.0,44,24,1,2019-06-11 18:00:00,112,89,26,68,100,58,8.0,90.206276
2019,6,11,19,60,0.9333333333333332,0,1,1,21,0.0,46,24,1,2019-06-11 19:00:00,55,108,89,29,45,76,33.33333333333333,49.047363
2019,6,11,20,33,0.8787878787878788,0,1,1,20,0.0,48,23,1,2019-06-11 20:00:00,44,60,108,16,28,48,17.857142857142858,30.507313
2019,6,11,21,14,0.9285714285714286,0,1,1,19,0.0,50,22,1,2019-06-11 21:00:00,12,33,60,2,15,22,16.666666666666664,11.069959
2019,6,11,22,11,0.9090909090909092,0,1,1,19,0.0,51,20,1,2019-06-11 22:00:00,14,14,33,3,9,16,22.22222222222222,8.414444
2019,6,12,0,3,1.0,0,2,1,18,0.0,54,17,1,2019-06-12 00:00:00,4,2,11,2,5,5,25.0,3.2605906
2019,6,12,4,2,1.0,0,2,1,17,0.0,57,10,1,2019-06-12 04:00:00,2,0,0,2,2,0,0.0,1.8112752
2019,6,12,5,2,1.0,0,2,1,18,0.0,56,9,2,2019-06-12 05:00:00,2,2,0,3,1,0,0.0,2.0240495
2019,6,12,6,6,1.0,0,2,1,18,0.0,54,8,2,2019-06-12 06:00:00,9,2,2,6,8,12,25.0,8.370418
2019,6,12,7,21,0.9523809523809524,0,2,1,19,0.0,52,8,2,2019-06-12 07:00:00,19,6,2,18,30,24,10.526315789473683,21.521269
2019,6,12,8,29,0.9655172413793104,0,2,1,20,0.0,50,8,2,2019-06-12 08:00:00,33,21,6,29,27,44,0.0,30.789322
2019,6,12,9,25,0.96,0,2,1,21,0.0,48,9,2,2019-06-12 09:00:00,21,29,21,17,23,83,19.047619047619047,21.858679
2019,6,12,11,11,0.6363636363636364,0,2,1,22,0.0,46,11,2,2019-06-12 11:00:00,7,14,25,14,20,20,21.428571428571427,13.566662
2019,6,12,17,69,0.8985507246376812,0,2,1,20,0.0,48,19,1,2019-06-12 17:00:00,53,43,42,19,81,29,30.18867924528302,51.882805
2019,6,12,18,117,0.7863247863247863,0,2,1,19,0.0,51,19,1,2019-06-12 18:00:00,96,69,43,2,103,59,21.875,67.69151
2019,6,12,19,68,0.9117647058823528,0,2,1,19,0.0,57,18,1,2019-06-12 19:00:00,54,117,69,2,64,71,25.925925925925924,47.341743
2019,6,12,20,37,0.8918918918918919,0,2,1,18,0.0,62,17,2,2019-06-12 20:00:00,36,68,117,9,46,51,2.7777777777777777,32.62362
2019,6,12,21,10,0.9,0,2,1,18,0.0,68,16,2,2019-06-12 21:00:00,19,37,68,9,15,19,33.33333333333333,14.37188
2019,6,12,23,4,1.0,0,2,1,18,0.0,69,16,1,2019-06-12 23:00:00,11,5,10,1,7,6,42.85714285714285,5.5072155
2019,6,13,6,6,1.0,0,3,1,16,1.2,83,18,3,2019-06-13 06:00:00,10,0,0,8,3,6,25.0,6.6430902
2019,6,13,7,11,1.0,0,3,1,16,0.6,84,19,3,2019-06-13 07:00:00,26,6,0,13,6,21,15.384615384615383,16.025476
2019,6,13,13,13,1.0,0,3,1,19,1.2,68,18,3,2019-06-13 13:00:00,14,3,1,13,12,5,0.0,9.599383
2019,6,13,14,16,0.8125,0,3,1,20,0.0,63,16,1,2019-06-13 14:00:00,20,13,3,23,27,12,30.434782608695656,20.149332
2019,6,13,15,22,0.9545454545454546,0,3,1,21,0.0,58,15,1,2019-06-13 15:00:00,17,16,13,16,21,12,29.411764705882355,17.202196
2019,6,13,16,13,0.8461538461538461,0,3,1,20,0.0,60,12,1,2019-06-13 16:00:00,25,22,16,24,15,17,45.83333333333333,20.402529
2019,6,13,17,48,0.9166666666666666,0,3,1,20,0.0,62,10,2,2019-06-13 17:00:00,70,13,22,24,51,23,5.88235294117647,42.612106
2019,6,13,19,18,0.8888888888888888,0,3,1,19,0.0,67,8,2,2019-06-13 19:00:00,66,32,48,7,25,29,28.000000000000004,27.428131
2019,6,14,6,8,1.0,0,4,1,16,0.0,66,20,1,2019-06-14 06:00:00,11,1,0,8,8,3,0.0,8.318922
2019,6,14,7,21,1.0,0,4,1,17,0.0,64,20,1,2019-06-14 07:00:00,16,8,1,21,17,10,23.52941176470588,17.094614
2019,6,14,8,26,0.9615384615384616,0,4,1,18,0.0,62,21,2,2019-06-14 08:00:00,36,21,8,35,24,38,25.71428571428571,31.690222
2019,6,14,9,27,0.7037037037037037,0,4,1,19,0.0,61,22,2,2019-06-14 09:00:00,23,26,21,20,20,84,35.0,21.832495
2019,6,14,10,13,0.8461538461538461,0,4,1,20,0.0,55,22,2,2019-06-14 10:00:00,9,27,26,19,11,34,18.181818181818183,13.352165
2019,6,14,11,12,0.6666666666666666,0,4,1,21,0.1,49,23,3,2019-06-14 11:00:00,13,13,27,18,6,24,7.6923076923076925,12.175545
2019,6,14,12,11,0.8181818181818182,0,4,1,22,0.1,44,24,3,2019-06-14 12:00:00,15,12,13,29,9,15,26.666666666666668,15.828217
2019,6,14,13,19,0.5789473684210527,0,4,1,22,0.0,42,24,3,2019-06-14 13:00:00,24,11,12,23,15,8,17.391304347826086,16.113157
2019,6,14,14,24,0.75,0,4,1,22,0.0,39,24,1,2019-06-14 14:00:00,37,19,11,29,30,22,20.0,28.301172
2019,6,14,15,22,0.8636363636363636,0,4,1,23,0.0,37,25,1,2019-06-14 15:00:00,25,24,19,34,46,18,35.294117647058826,32.63607
2019,6,14,16,39,0.7435897435897436,0,4,1,22,0.0,39,25,1,2019-06-14 16:00:00,63,22,24,39,67,37,38.095238095238095,50.141273
2019,6,14,17,101,0.7623762376237624,0,4,1,22,0.0,41,25,1,2019-06-14 17:00:00,92,39,22,100,58,47,9.782608695652174,75.79748
2019,6,14,20,33,0.8484848484848485,0,4,1,20,0.0,48,19,1,2019-06-14 20:00:00,23,58,95,30,10,52,43.47826086956522,23.659054
2019,6,14,21,18,0.8333333333333334,0,4,1,20,0.0,51,16,1,2019-06-14 21:00:00,34,33,58,19,24,19,25.0,23.731041
2019,6,14,22,7,0.7142857142857143,0,4,1,19,0.0,52,14,1,2019-06-14 22:00:00,8,18,33,11,5,17,12.5,8.116628
2019,6,15,0,5,0.6,0,5,0,18,0.0,54,9,1,2019-06-15 00:00:00,4,3,7,9,4,4,25.0,4.492548
2019,6,15,7,4,0.75,0,5,0,20,0.0,53,11,1,2019-06-15 07:00:00,4,1,0,6,2,0,0.0,4.822852
2019,6,15,8,10,0.9,0,5,0,21,0.0,50,12,1,2019-06-15 08:00:00,14,4,1,13,4,7,23.07692307692308,11.270389
2019,6,15,9,21,0.7619047619047619,0,5,0,23,0.0,47,13,1,2019-06-15 09:00:00,26,10,4,16,13,17,31.25,16.596777
2019,6,15,10,29,0.5172413793103449,0,5,0,24,0.0,43,16,1,2019-06-15 10:00:00,41,21,10,22,25,26,16.0,27.015905
2019,6,15,11,37,0.4324324324324324,0,5,0,25,0.0,39,18,1,2019-06-15 11:00:00,28,29,21,26,41,26,32.142857142857146,31.321068
2019,6,15,12,53,0.6037735849056604,0,5,0,26,0.0,35,20,1,2019-06-15 12:00:00,53,37,29,50,34,51,6.0,45.285877
2019,6,15,14,54,0.4074074074074074,0,5,0,26,0.0,37,24,1,2019-06-15 14:00:00,59,62,53,37,32,77,45.94594594594595,46.077194
2019,6,15,15,46,0.4347826086956521,0,5,0,26,0.0,38,26,1,2019-06-15 15:00:00,41,54,62,26,42,50,12.195121951219512,39.789856
2019,6,15,16,47,0.4468085106382978,0,5,0,25,0.0,42,27,1,2019-06-15 16:00:00,56,46,54,58,36,46,16.071428571428573,48.88746
2019,6,15,17,52,0.5384615384615384,0,5,0,24,0.0,46,28,1,2019-06-15 17:00:00,57,47,46,36,36,53,44.44444444444444,46.56373
2019,6,15,18,25,0.56,0,5,0,24,0.0,50,28,1,2019-06-15 18:00:00,39,52,47,55,29,39,35.8974358974359,43.54094
2019,6,15,20,27,0.4074074074074074,0,5,0,23,0.0,53,27,1,2019-06-15 20:00:00,25,36,25,20,12,30,35.0,19.118855
2019,6,15,23,4,0.5,0,5,0,21,0.0,57,24,1,2019-06-15 23:00:00,3,17,21,6,1,7,33.33333333333333,3.718758
2019,6,16,7,4,1.0,0,6,0,22,0.1,61,14,3,2019-06-16 07:00:00,1,2,2,4,4,2,0.0,3.6635184
2019,6,16,8,9,1.0,0,6,0,23,0.0,60,15,1,2019-06-16 08:00:00,15,4,2,9,4,4,0.0,9.691856
2019,6,16,9,8,0.75,0,6,0,24,0.0,59,17,1,2019-06-16 09:00:00,11,9,4,10,10,10,20.0,9.09433
2019,6,16,10,22,0.4545454545454545,0,6,0,25,0.0,57,18,1,2019-06-16 10:00:00,33,8,9,29,18,10,24.13793103448276,21.097967
2019,6,16,11,24,0.7083333333333334,0,6,0,26,0.0,54,19,1,2019-06-16 11:00:00,35,22,8,37,22,31,31.428571428571427,29.31972
2019,6,16,12,21,0.5714285714285714,0,6,0,27,0.0,52,19,1,2019-06-16 12:00:00,55,24,22,37,29,33,43.24324324324324,37.008728
2019,6,16,15,32,0.5,0,6,0,26,0.4,61,23,3,2019-06-16 15:00:00,39,19,12,49,50,27,34.69387755102041,39.49536
2019,6,16,16,40,0.55,0,6,0,25,0.2,66,23,3,2019-06-16 16:00:00,68,32,19,56,47,29,28.57142857142857,48.2358
