start,year,month,day,hour,rueckgaben_predict,rueckgaben_real,ausleihen_real,ausleihen_predicted,real_differenz,predicted_differenz,differenz_mape
2019-08-17 12:00:00,2019,8,17,12,40.599567,52,41,33.52495,-11,-7.0746170000000035,35.68529999999997
2019-08-17 13:00:00,2019,8,17,13,41.16171,32,32,34.28237,0,-6.879339999999999,0.0
2019-08-17 14:00:00,2019,8,17,14,31.637669,46,47,33.91447,1,2.2768010000000025,127.68010000000025
2019-08-17 15:00:00,2019,8,17,15,38.55701,33,34,42.288067,1,3.731057,273.10569999999996
2019-08-17 16:00:00,2019,8,17,16,47.731426,51,42,40.70736,-9,-7.024065999999998,21.954822222222248
2019-08-17 17:00:00,2019,8,17,17,40.324444,44,52,49.391663,8,9.067219000000001,13.340237500000018
2019-08-17 18:00:00,2019,8,17,18,43.665714,37,41,48.034187,4,4.368473000000002,9.21182500000004
2019-08-17 19:00:00,2019,8,17,19,29.63439,25,25,33.213768,0,3.579378000000002,0.0
2019-08-17 20:00:00,2019,8,17,20,18.120092,17,25,23.002756,8,4.882664000000002,38.966699999999975
2019-08-17 21:00:00,2019,8,17,21,13.610445,15,12,15.394091,-3,1.7836459999999992,159.45486666666665
2019-08-18 11:00:00,2019,8,18,11,26.593943,19,25,20.309027,6,-6.284915999999999,204.74859999999998
2019-08-18 12:00:00,2019,8,18,12,38.26418,34,26,35.117012,-8,-3.1471680000000006,60.660399999999996
2019-08-18 15:00:00,2019,8,18,15,41.935616,28,28,36.918648,0,-5.016968000000006,0.0
2019-08-18 19:00:00,2019,8,18,19,18.97981,15,18,22.53979,3,3.5599799999999995,18.665999999999983
2019-08-19 07:00:00,2019,8,19,7,46.40118,49,17,18.57855,-32,-27.822629999999997,13.05428125000001
2019-08-19 08:00:00,2019,8,19,8,87.62051,80,23,30.037367,-57,-57.58314299999999,1.0230578947368292
2019-08-19 09:00:00,2019,8,19,9,41.26308,32,19,26.89792,-13,-14.365160000000003,10.501230769230792
2019-08-19 10:00:00,2019,8,19,10,18.463104,18,13,13.497603,-5,-4.9655010000000015,0.6899799999999701
2019-08-19 12:00:00,2019,8,19,12,13.072216,10,8,10.766553,-2,-2.305662999999999,15.283149999999956
2019-08-19 13:00:00,2019,8,19,13,11.618921,16,14,10.7516365,-2,-0.8672845000000002,56.63577499999999
2019-08-19 14:00:00,2019,8,19,14,10.967415,15,14,10.771414,-1,-0.19600100000000076,80.39989999999992
2019-08-19 15:00:00,2019,8,19,15,13.045354,12,8,12.526611,-4,-0.5187429999999988,87.03142500000003
2019-08-19 16:00:00,2019,8,19,16,23.279032,25,22,19.182981,-3,-4.096050999999999,36.5350333333333
2019-08-19 17:00:00,2019,8,19,17,48.8806,39,78,62.863945,39,13.983345,64.14526923076923
2019-08-19 18:00:00,2019,8,19,18,63.55281,46,88,87.090965,42,23.538154999999996,43.95677380952382
2019-08-19 19:00:00,2019,8,19,19,39.42005,49,71,58.277527,22,18.857476999999996,14.284195454545474
2019-08-19 20:00:00,2019,8,19,20,27.232176,15,33,37.15217,18,9.919993999999999,44.88892222222223
2019-08-20 05:00:00,2019,8,20,5,6.6842403,7,2,2.4816396,-5,-4.2026007,15.947986000000009
2019-08-20 07:00:00,2019,8,20,7,39.654,52,17,24.910372,-35,-14.743628000000005,57.87534857142855
2019-08-20 08:00:00,2019,8,20,8,66.51355,66,27,28.856697,-39,-37.656853,3.4439666666666717
2019-08-20 09:00:00,2019,8,20,9,28.614073,33,25,22.852995,-8,-5.761078000000001,27.986524999999986
2019-08-20 12:00:00,2019,8,20,12,9.035445,10,9,11.618538,-1,2.583093,358.3093
2019-08-20 16:00:00,2019,8,20,16,23.285625,32,19,22.39134,-13,-0.894285,93.12088461538461
2019-08-20 17:00:00,2019,8,20,17,55.93162,67,80,65.060356,13,9.128735999999996,29.778953846153872
2019-08-20 18:00:00,2019,8,20,18,56.485004,56,89,94.317696,33,37.832691999999994,14.644521212121195
2019-08-20 20:00:00,2019,8,20,20,22.512259,33,31,29.161715,-2,6.649456000000001,432.4728
2019-08-21 06:00:00,2019,8,21,6,23.934296,23,4,6.1724987,-19,-17.761797299999998,6.516856315789485
2019-08-21 08:00:00,2019,8,21,8,61.017612,68,17,31.42253,-51,-29.595082,41.97042745098039
2019-08-21 09:00:00,2019,8,21,9,38.992794,38,21,22.225191,-17,-16.767603000000005,1.3670411764705606
2019-08-21 10:00:00,2019,8,21,10,19.206203,23,9,11.428373,-14,-7.777829999999998,44.44407142857144
2019-08-21 11:00:00,2019,8,21,11,11.541583,15,11,13.521912,-4,1.9803290000000011,149.50822500000004
2019-08-21 13:00:00,2019,8,21,13,9.4083,12,12,9.989358,0,0.5810579999999987,0.0
2019-08-21 20:00:00,2019,8,21,20,14.417662,14,19,21.293306,5,6.875644000000001,37.512880000000024
2019-08-21 23:00:00,2019,8,21,23,3.191044,4,4,4.1524835,0,0.9614394999999996,0.0
2019-08-22 06:00:00,2019,8,22,6,18.455963,17,12,8.321173,-5,-10.13479,102.6958
2019-08-22 07:00:00,2019,8,22,7,43.971333,38,22,19.097548,-16,-24.873785,55.46115625000001
2019-08-22 08:00:00,2019,8,22,8,76.96675,61,17,29.349482,-44,-47.61726800000001,8.221063636363658
2019-08-22 09:00:00,2019,8,22,9,37.783558,38,18,24.927822,-20,-12.855736,35.72132
2019-08-22 11:00:00,2019,8,22,11,14.044737,13,20,11.142403,7,-2.9023339999999997,141.46191428571427
2019-08-22 12:00:00,2019,8,22,12,15.5009775,11,9,13.425699,-2,-2.0752784999999996,3.763924999999979
2019-08-22 14:00:00,2019,8,22,14,17.387852,9,11,14.4471035,2,-2.940748499999998,247.0374249999999
2019-08-22 15:00:00,2019,8,22,15,19.770832,19,22,18.059484,3,-1.7113479999999974,157.04493333333323
2019-08-22 16:00:00,2019,8,22,16,28.816715,39,30,21.406872,-9,-7.409842999999999,17.668411111111126
2019-08-22 17:00:00,2019,8,22,17,52.110588,36,65,65.97664,29,13.866052000000003,52.18602758620688
2019-08-22 18:00:00,2019,8,22,18,62.384407,53,73,82.41235,20,20.027943,0.13971500000000248
2019-08-22 19:00:00,2019,8,22,19,42.08949,31,48,57.803383,17,15.713892999999999,7.565335294117655
2019-08-23 07:00:00,2019,8,23,7,30.906376,20,12,13.7486515,-8,-17.1577245,114.47155625
2019-08-23 11:00:00,2019,8,23,11,15.7393465,11,8,8.938864,-3,-6.800482499999999,126.68274999999997
2019-08-23 12:00:00,2019,8,23,12,17.07877,15,18,16.411636,3,-0.6671339999999972,122.23779999999991
2019-08-23 13:00:00,2019,8,23,13,16.988194,17,21,20.459452,4,3.471257999999999,13.218550000000029
2019-08-23 17:00:00,2019,8,23,17,42.76102,45,39,59.429817,-6,16.668796999999998,377.8132833333333
2019-08-23 18:00:00,2019,8,23,18,48.81798,32,40,61.499107,8,12.681127000000004,58.514087500000045
2019-08-23 19:00:00,2019,8,23,19,29.164017,36,36,42.181473,0,13.017455999999996,0.0
2019-08-23 20:00:00,2019,8,23,20,19.062233,15,23,23.96271,8,4.900477000000002,38.744037499999976
2019-08-23 21:00:00,2019,8,23,21,10.6977825,10,7,12.898977,-3,2.2011944999999997,173.37315
2019-08-24 07:00:00,2019,8,24,7,7.7602434,5,4,6.6472993,-1,-1.1129441,11.29441
2019-08-24 09:00:00,2019,8,24,9,19.854736,28,20,15.98005,-8,-3.8746859999999987,51.56642500000002
2019-08-24 10:00:00,2019,8,24,10,27.751144,36,26,25.39115,-10,-2.3599940000000004,76.40006
2019-08-24 13:00:00,2019,8,24,13,35.476818,40,47,34.961067,7,-0.5157510000000016,107.36787142857145
2019-08-24 14:00:00,2019,8,24,14,36.538708,49,34,38.971474,-15,2.432766000000001,116.21844000000002
2019-08-24 15:00:00,2019,8,24,15,40.733364,39,45,41.583435,6,0.8500709999999998,85.83215000000001
2019-08-24 16:00:00,2019,8,24,16,48.446777,53,51,43.894737,-2,-4.552039999999998,127.6019999999999
2019-08-24 17:00:00,2019,8,24,17,44.717205,41,42,53.358643,1,8.641438,764.1438
2019-08-24 18:00:00,2019,8,24,18,41.875225,53,45,46.370613,-8,4.495387999999998,156.19234999999998
2019-08-25 07:00:00,2019,8,25,7,4.6286693,4,4,3.7325363,0,-0.8961330000000003,0.0
2019-08-25 08:00:00,2019,8,25,8,10.956683,10,10,9.87225,0,-1.0844330000000006,0.0
2019-08-25 09:00:00,2019,8,25,9,14.638583,19,18,11.750801,-1,-2.8877820000000014,188.77820000000014
2019-08-25 10:00:00,2019,8,25,10,26.403482,28,15,18.009657,-13,-8.393825,35.432115384615386
2019-08-25 11:00:00,2019,8,25,11,21.612999,28,19,20.470125,-9,-1.142873999999999,87.3014
2019-08-25 12:00:00,2019,8,25,12,38.751163,41,40,31.968071,-1,-6.783092,578.3092
2019-08-25 13:00:00,2019,8,25,13,28.238937,34,37,36.0299,3,7.790962999999998,159.69876666666661
2019-08-25 16:00:00,2019,8,25,16,46.683895,64,63,52.1203,-1,5.436405000000001,643.6405000000001
2019-08-25 17:00:00,2019,8,25,17,38.40527,44,44,50.180717,0,11.775447,0.0
2019-08-25 18:00:00,2019,8,25,18,39.954388,46,49,39.408585,3,-0.5458029999999994,118.19343333333332
2019-08-25 20:00:00,2019,8,25,20,12.671721,13,17,20.783285,4,8.111564,102.78909999999999
2019-08-25 21:00:00,2019,8,25,21,9.951303,10,13,14.723413,3,4.772110000000001,59.07033333333338
2019-08-26 07:00:00,2019,8,26,7,45.479527,49,10,16.592997,-39,-28.886529999999997,25.93197435897437
2019-08-26 08:00:00,2019,8,26,8,90.86512,70,19,28.410156,-51,-62.454964000000004,22.4607137254902
2019-08-26 09:00:00,2019,8,26,9,37.82896,40,24,23.408834,-16,-14.420126000000003,9.87421249999998
2019-08-26 10:00:00,2019,8,26,10,19.817629,21,13,15.568525,-8,-4.249104000000001,46.88619999999999
2019-08-26 13:00:00,2019,8,26,13,12.631617,13,17,11.404692,4,-1.2269249999999996,130.673125
2019-08-26 14:00:00,2019,8,26,14,13.092258,14,17,12.298112,3,-0.7941459999999996,126.47153333333333
2019-08-26 17:00:00,2019,8,26,17,47.885555,59,73,70.721855,14,22.83630000000001,63.11642857142863
2019-08-26 18:00:00,2019,8,26,18,62.92387,59,96,93.23598,37,30.312109999999997,18.07537837837839
2019-08-26 19:00:00,2019,8,26,19,45.501064,50,62,64.90424,12,19.403176000000002,61.69313333333335
2019-08-26 20:00:00,2019,8,26,20,24.943998,20,33,35.942287,13,10.998289,15.397776923076925
2019-08-26 22:00:00,2019,8,26,22,6.2519054,7,9,6.479354,2,0.22744859999999978,88.62757
2019-08-27 06:00:00,2019,8,27,6,19.855915,21,10,9.641003,-11,-10.214912,7.137163636363636
2019-08-27 07:00:00,2019,8,27,7,42.918026,52,22,20.840921,-30,-22.077104999999996,26.409650000000013
2019-08-27 08:00:00,2019,8,27,8,66.142586,83,38,29.167194,-45,-36.975392,17.832462222222222
2019-08-27 10:00:00,2019,8,27,10,20.710255,22,17,11.038618,-5,-9.671637,93.43274000000001
2019-08-27 11:00:00,2019,8,27,11,15.460637,13,11,10.625433,-2,-4.835204000000001,141.76020000000005
2019-08-27 13:00:00,2019,8,27,13,11.592781,7,9,10.2655735,2,-1.3272075,166.360375
2019-08-27 14:00:00,2019,8,27,14,12.337648,18,13,11.798426,-5,-0.5392220000000005,89.21556
2019-08-27 15:00:00,2019,8,27,15,23.824017,27,22,19.506243,-5,-4.317774,13.644519999999998
2019-08-27 16:00:00,2019,8,27,16,25.427158,29,20,22.637644,-9,-2.789513999999997,69.00540000000004
2019-08-27 17:00:00,2019,8,27,17,53.306805,70,83,66.979256,13,13.67245100000001,5.172700000000073
2019-08-27 18:00:00,2019,8,27,18,58.060764,58,107,95.40537,49,37.344606000000006,23.786518367346925
2019-08-28 06:00:00,2019,8,28,6,22.458092,19,5,5.4418073,-14,-17.0162847,21.544890714285714
2019-08-28 07:00:00,2019,8,28,7,36.912464,51,26,24.260765,-25,-12.651699,49.393204
2019-08-28 08:00:00,2019,8,28,8,67.4032,75,32,25.367865,-43,-42.035335,2.243406976744178
2019-08-28 14:00:00,2019,8,28,14,6.4155107,9,8,9.005358,-1,2.5898472999999997,358.98472999999996
2019-08-28 15:00:00,2019,8,28,15,9.237165,7,11,7.6450486,4,-1.5921163999999992,139.80290999999997
2019-08-28 18:00:00,2019,8,28,18,29.570606,31,41,42.310734,10,12.740127999999995,27.40127999999995
2019-08-28 23:00:00,2019,8,28,23,2.5545475,3,5,3.7871249,2,1.2325773999999998,38.37113000000001
2019-08-29 06:00:00,2019,8,29,6,16.243841,18,7,9.455187,-11,-6.788653999999999,38.28496363636364
2019-08-29 07:00:00,2019,8,29,7,43.255367,44,15,18.85612,-29,-24.399247,15.864665517241383
2019-08-29 08:00:00,2019,8,29,8,70.80502,62,20,27.57052,-42,-43.2345,2.939285714285707
2019-08-29 09:00:00,2019,8,29,9,37.120018,46,24,23.107393,-22,-14.012625000000003,36.306249999999984
2019-08-29 10:00:00,2019,8,29,10,19.666939,13,12,13.2671795,-1,-6.3997595,539.97595
2019-08-29 11:00:00,2019,8,29,11,12.752566,14,9,13.191026,-5,0.43846000000000096,108.76920000000001
2019-08-29 15:00:00,2019,8,29,15,18.642164,26,28,22.22756,2,3.5853959999999994,79.26979999999998
2019-08-29 16:00:00,2019,8,29,16,31.849966,40,41,27.394535,1,-4.455430999999997,545.5430999999998
2019-08-29 17:00:00,2019,8,29,17,48.301582,52,57,72.594734,5,24.293152,385.86304
2019-08-29 18:00:00,2019,8,29,18,61.027065,60,92,78.85804,32,17.830975000000002,44.27820312499999
2019-08-29 19:00:00,2019,8,29,19,41.933956,56,62,61.71965,6,19.785694,229.76156666666668
2019-08-29 22:00:00,2019,8,29,22,5.918393,8,7,7.607133,-1,1.6887400000000001,268.874
2019-08-30 06:00:00,2019,8,30,6,14.015664,8,4,4.875091,-4,-9.140573,128.51432499999999
2019-08-30 07:00:00,2019,8,30,7,29.560257,36,17,12.336233,-19,-17.224024,9.347242105263158
2019-08-30 09:00:00,2019,8,30,9,32.731373,25,23,18.136526,-2,-14.594846999999998,629.7423499999999
2019-08-30 10:00:00,2019,8,30,10,13.62372,17,19,13.281361,2,-0.3423590000000001,117.11795000000001
2019-08-30 11:00:00,2019,8,30,11,18.297028,16,13,12.42119,-3,-5.875838000000002,95.86126666666672
2019-08-30 15:00:00,2019,8,30,15,33.661953,48,43,35.842636,-5,2.180683000000002,143.61366000000004
2019-08-30 16:00:00,2019,8,30,16,33.79948,44,51,43.146324,7,9.346843999999997,33.526342857142815
2019-08-30 17:00:00,2019,8,30,17,47.52627,51,51,57.96424,0,10.43797,0.0
2019-08-30 18:00:00,2019,8,30,18,43.787674,40,40,53.5799,0,9.792226,0.0
2019-08-30 19:00:00,2019,8,30,19,29.654516,27,25,36.29882,-2,6.644303999999998,432.2151999999999
2019-08-30 20:00:00,2019,8,30,20,15.429039,8,15,19.774403,7,4.345364,37.92337142857143
2019-08-30 22:00:00,2019,8,30,22,7.4692726,10,11,6.7012777,1,-0.7679948999999997,176.79948999999996
2019-08-30 23:00:00,2019,8,30,23,5.3796825,7,7,5.9215527,0,0.5418702,0.0
2019-08-31 10:00:00,2019,8,31,10,27.310564,23,19,19.193483,-4,-8.117080999999999,102.92702499999997
2019-08-31 11:00:00,2019,8,31,11,33.186787,26,19,23.579142,-7,-9.607645000000002,37.25207142857145
2019-08-31 12:00:00,2019,8,31,12,40.628906,34,36,34.335205,2,-6.293700999999999,414.68504999999993
2019-08-31 14:00:00,2019,8,31,14,41.84058,38,23,40.920532,-15,-0.9200480000000013,93.86634666666666
2019-08-31 15:00:00,2019,8,31,15,37.697353,38,28,38.740124,-10,1.042771000000002,110.42771000000002
2019-08-31 16:00:00,2019,8,31,16,52.15688,33,44,47.366535,11,-4.790345000000002,143.54859090909093
2019-08-31 17:00:00,2019,8,31,17,42.342037,40,37,51.01152,-3,8.669483,388.9827666666667
2019-08-31 18:00:00,2019,8,31,18,47.377285,29,41,49.63048,12,2.253194999999998,81.22337500000002
2019-08-31 19:00:00,2019,8,31,19,30.982426,29,26,35.877724,-3,4.895298,263.1766
2019-08-31 20:00:00,2019,8,31,20,18.242065,10,23,27.584513,13,9.342448000000001,28.135015384615375
2019-08-31 22:00:00,2019,8,31,22,6.3588095,5,8,9.090814,3,2.7320045000000004,8.933183333333321
2019-09-01 08:00:00,2019,9,1,8,11.94862,8,7,9.877386,-1,-2.0712340000000005,107.12340000000005
2019-09-01 09:00:00,2019,9,1,9,16.662579,21,16,13.417082,-5,-3.2454970000000003,35.090059999999994
2019-09-01 10:00:00,2019,9,1,10,27.022469,32,17,16.380308,-15,-10.642161000000002,29.05225999999999
2019-09-01 11:00:00,2019,9,1,11,24.668098,26,22,22.620668,-4,-2.047430000000002,48.814249999999944
2019-09-01 12:00:00,2019,9,1,12,33.869694,32,32,29.164614,0,-4.705080000000002,0.0
2019-09-01 14:00:00,2019,9,1,14,36.918186,36,32,27.872545,-4,-9.045641,126.141025
2019-09-01 15:00:00,2019,9,1,15,34.803925,25,28,38.935535,3,4.131610000000002,37.7203333333334
2019-09-01 17:00:00,2019,9,1,17,32.55943,41,56,39.621437,15,7.062007000000001,52.919953333333325
2019-09-01 18:00:00,2019,9,1,18,40.862476,37,39,38.045906,2,-2.8165699999999987,240.82849999999993
2019-09-01 20:00:00,2019,9,1,20,13.4989605,14,10,19.509052,-4,6.0100915,250.2522875
2019-09-01 21:00:00,2019,9,1,21,7.8419123,12,16,12.0353775,4,4.1934651999999994,4.836629999999986
2019-09-02 14:00:00,2019,9,2,14,10.955488,12,12,11.437712,0,0.48222399999999865,0.0
2019-09-02 21:00:00,2019,9,2,21,7.284344,10,12,9.169275,2,1.8849310000000008,5.75344999999996
2019-09-02 22:00:00,2019,9,2,22,7.188758,9,8,7.9643135,-1,0.7755555000000003,177.55555000000004
2019-09-03 06:00:00,2019,9,3,6,18.47887,17,8,9.819912,-9,-8.658958,3.789355555555554
2019-09-03 07:00:00,2019,9,3,7,42.545452,59,22,19.139849,-37,-23.405602999999996,36.74161351351353
2019-09-03 08:00:00,2019,9,3,8,69.444786,83,28,31.649155,-55,-37.79563099999999,31.280670909090922
2019-09-03 09:00:00,2019,9,3,9,39.903236,37,20,22.658155,-17,-17.245081,1.4416529411764647
2019-09-03 11:00:00,2019,9,3,11,15.731605,19,10,8.971128,-9,-6.760477,24.88358888888889
2019-09-03 12:00:00,2019,9,3,12,10.090476,14,13,12.322765,-1,2.2322889999999997,323.22889999999995
2019-09-03 13:00:00,2019,9,3,13,12.59396,7,6,12.287828,-1,-0.30613199999999985,69.38680000000002
2019-09-03 14:00:00,2019,9,3,14,13.630757,14,10,13.117194,-4,-0.5135629999999995,87.160925
2019-09-03 15:00:00,2019,9,3,15,23.354372,17,12,20.28287,-5,-3.0715020000000024,38.56995999999995
2019-09-03 17:00:00,2019,9,3,17,59.052975,57,90,71.8749,33,12.821924999999993,61.14568181818184
2019-09-03 18:00:00,2019,9,3,18,53.370728,71,119,95.255165,48,41.884437000000005,12.740756249999988
2019-09-03 21:00:00,2019,9,3,21,12.680071,12,21,21.254421,9,8.57435,4.729444444444435
2019-09-04 06:00:00,2019,9,4,6,20.777874,28,3,5.341283,-25,-15.436591,38.253636
2019-09-04 07:00:00,2019,9,4,7,42.25636,53,27,26.804752,-26,-15.451608,40.57073846153846
2019-09-04 09:00:00,2019,9,4,9,51.137188,40,22,24.356897,-18,-26.780291000000002,48.779394444444456
2019-09-04 10:00:00,2019,9,4,10,19.510344,13,12,10.810671,-1,-8.699673,769.9673
2019-09-04 12:00:00,2019,9,4,12,11.6896925,11,11,12.061897,0,0.3722045000000005,0.0
2019-09-04 13:00:00,2019,9,4,13,9.044443,16,16,9.819792,0,0.7753490000000003,0.0
2019-09-04 14:00:00,2019,9,4,14,9.02666,9,12,12.195908,3,3.1692479999999996,5.641599999999988
2019-09-04 17:00:00,2019,9,4,17,31.547474,58,52,35.236732,-6,3.6892580000000024,161.48763333333338
2019-09-04 19:00:00,2019,9,4,19,32.386806,37,38,45.07769,1,12.690883999999997,1169.0883999999996
2019-09-04 21:00:00,2019,9,4,21,15.168472,15,12,19.865906,-3,4.697433999999999,256.5811333333333
2019-09-04 22:00:00,2019,9,4,22,5.762176,7,10,7.862704,3,2.1005279999999997,29.98240000000001
2019-09-05 07:00:00,2019,9,5,7,44.501213,56,22,17.859552,-34,-26.641661,21.642173529411767
2019-09-05 09:00:00,2019,9,5,9,44.26092,45,18,23.458925,-27,-20.801994999999998,22.955574074074082
2019-09-05 13:00:00,2019,9,5,13,19.02754,13,12,17.228144,-1,-1.799395999999998,79.9395999999998
2019-09-05 15:00:00,2019,9,5,15,21.361958,28,29,23.396852,1,2.0348939999999978,103.48939999999978
2019-09-05 16:00:00,2019,9,5,16,33.474697,29,22,31.064703,-7,-2.4099939999999975,65.57151428571431
2019-09-05 17:00:00,2019,9,5,17,44.999546,53,91,59.431686,38,14.432139999999997,62.02068421052632
2019-09-05 18:00:00,2019,9,5,18,58.573257,61,106,82.54013,45,23.966873000000007,46.740282222222206
2019-09-05 19:00:00,2019,9,5,19,43.1546,49,69,61.921303,20,18.766703,6.1664850000000015
2019-09-05 20:00:00,2019,9,5,20,21.038857,19,20,35.824276,1,14.785418999999997,1378.5418999999997
2019-09-06 07:00:00,2019,9,6,7,30.563164,41,17,14.006518,-24,-16.556646,31.013975
2019-09-06 08:00:00,2019,9,6,8,46.62067,73,23,18.145853,-50,-28.474816999999998,43.050366000000004
2019-09-06 09:00:00,2019,9,6,9,31.016685,29,19,19.011679,-10,-12.005005999999998,20.05005999999998
2019-09-06 10:00:00,2019,9,6,10,13.642709,24,20,12.990646,-4,-0.6520630000000001,83.698425
2019-09-06 11:00:00,2019,9,6,11,14.91055,12,11,10.920733,-1,-3.9898170000000004,298.98170000000005
2019-09-06 12:00:00,2019,9,6,12,19.398378,16,11,14.502403,-5,-4.895975000000002,2.080499999999965
2019-09-06 21:00:00,2019,9,6,21,6.220257,5,5,6.7490835,0,0.5288265000000001,0.0
2019-09-07 00:00:00,2019,9,7,0,1.7483538,1,4,3.5305173,3,1.7821635,40.59455
2019-09-07 08:00:00,2019,9,7,8,10.955908,13,14,8.842787,1,-2.1131210000000014,311.31210000000016
2019-09-07 09:00:00,2019,9,7,9,17.279638,26,20,17.088316,-6,-0.19132199999999955,96.81130000000002
2019-09-07 10:00:00,2019,9,7,10,25.094967,33,27,20.830778,-6,-4.264189000000002,28.930183333333304
2019-09-07 11:00:00,2019,9,7,11,33.070267,34,24,25.200369,-10,-7.869898000000003,21.301019999999973
2019-09-07 12:00:00,2019,9,7,12,40.337658,44,44,38.089256,0,-2.2484019999999987,0.0
2019-09-07 13:00:00,2019,9,7,13,38.56584,47,52,44.636303,5,6.070462999999997,21.409259999999932
2019-09-07 14:00:00,2019,9,7,14,43.28483,38,41,38.118645,3,-5.166184999999999,272.20616666666666
2019-09-07 15:00:00,2019,9,7,15,35.3496,44,39,37.349823,-5,2.0002229999999983,140.00445999999997
2019-09-07 16:00:00,2019,9,7,16,43.54918,40,42,44.95899,2,1.4098100000000002,29.50949999999999
2019-09-07 17:00:00,2019,9,7,17,41.230263,41,43,46.916946,2,5.686683000000002,184.3341500000001
2019-09-07 18:00:00,2019,9,7,18,39.465702,33,43,44.081192,10,4.615490000000001,53.84509999999999
2019-09-07 19:00:00,2019,9,7,19,31.479914,24,18,31.37684,-6,-0.10307399999999944,98.2821
2019-09-07 20:00:00,2019,9,7,20,15.742226,15,15,25.744837,0,10.002611,0.0
2019-09-07 22:00:00,2019,9,7,22,6.8277626,6,8,11.517768,2,4.6900054,134.50027000000003
2019-09-08 07:00:00,2019,9,8,7,4.6460075,3,3,3.9277046,0,-0.7183028999999994,0.0
2019-09-08 08:00:00,2019,9,8,8,11.680629,9,9,9.9230385,0,-1.7575904999999992,0.0
2019-09-08 10:00:00,2019,9,8,10,30.244804,21,23,16.025972,2,-14.218831999999999,810.9416
2019-09-08 11:00:00,2019,9,8,11,22.309578,31,28,21.492807,-3,-0.8167709999999992,72.77430000000003
2019-09-08 16:00:00,2019,9,8,16,41.547665,37,40,44.130432,3,2.582766999999997,13.907766666666769
2019-09-08 18:00:00,2019,9,8,18,28.409296,36,31,29.408913,-5,0.9996169999999971,119.99233999999994
2019-09-08 19:00:00,2019,9,8,19,24.698147,21,30,31.465631,9,6.767484,24.80573333333334
2019-09-08 21:00:00,2019,9,8,21,7.3069205,8,11,11.761929,3,4.4550085,48.500283333333336
2019-09-09 10:00:00,2019,9,9,10,21.538433,24,9,15.053494,-15,-6.484939000000001,56.76707333333333
2019-09-09 11:00:00,2019,9,9,11,10.991983,9,9,7.568183,0,-3.423799999999999,0.0
2019-09-09 13:00:00,2019,9,9,13,10.78384,16,14,12.036858,-2,1.2530180000000009,162.65090000000004
2019-09-09 16:00:00,2019,9,9,16,19.47416,29,26,19.521921,-3,0.04776099999999772,101.59203333333326
2019-09-09 18:00:00,2019,9,9,18,46.39478,60,107,72.59129,47,26.196510000000004,44.26274468085106
2019-09-09 19:00:00,2019,9,9,19,40.71615,29,47,56.363358,18,15.647208,13.071066666666672
2019-09-10 05:00:00,2019,9,10,5,4.8853827,9,2,1.9108335,-7,-2.9745492000000002,57.50643999999999
2019-09-10 06:00:00,2019,9,10,6,17.02469,21,12,9.741932,-9,-7.282757999999999,19.080466666666673
2019-09-10 07:00:00,2019,9,10,7,48.2495,37,19,20.063334,-18,-28.186165999999997,56.58981111111109
2019-09-10 08:00:00,2019,9,10,8,71.20078,75,33,30.554268,-42,-40.646511999999994,3.22259047619049
2019-09-10 09:00:00,2019,9,10,9,41.54008,38,22,21.830673,-16,-19.709407000000002,23.183793750000014
2019-09-10 10:00:00,2019,9,10,10,19.891865,20,12,13.253615,-8,-6.638249999999999,17.02187500000001
2019-09-10 11:00:00,2019,9,10,11,13.1028385,18,14,8.0027275,-4,-5.100111,27.502775
2019-09-10 12:00:00,2019,9,10,12,11.676987,13,10,12.92671,-3,1.2497229999999995,141.6574333333333
2019-09-10 14:00:00,2019,9,10,14,14.707103,22,18,14.202481,-4,-0.5046219999999995,87.38445000000002
2019-09-10 15:00:00,2019,9,10,15,19.854034,20,26,20.02374,6,0.16970600000000147,97.17156666666665
2019-09-10 17:00:00,2019,9,10,17,57.36588,66,74,73.29298,8,15.927100000000003,99.08875000000003
2019-09-10 18:00:00,2019,9,10,18,63.09461,66,137,96.06983,71,32.97521999999999,53.55602816901409
2019-09-10 19:00:00,2019,9,10,19,49.131176,36,50,74.91766,14,25.786483999999994,84.18917142857138
2019-09-10 21:00:00,2019,9,10,21,16.359613,9,22,21.942629,13,5.583016000000001,57.05372307692307
2019-09-11 07:00:00,2019,9,11,7,46.73521,65,25,29.074913,-40,-17.660297000000003,55.84925749999999
2019-09-11 08:00:00,2019,9,11,8,82.510765,106,43,30.137537,-63,-52.37322800000001,16.867892063492047
2019-09-11 09:00:00,2019,9,11,9,53.346592,55,26,25.275644,-29,-28.070948,3.203627586206892
2019-09-11 13:00:00,2019,9,11,13,11.305271,14,15,11.979233,1,0.6739620000000013,32.60379999999987
2019-09-12 06:00:00,2019,9,12,6,15.684874,20,7,7.2692404,-13,-8.4156336,35.26435692307693
2019-09-12 07:00:00,2019,9,12,7,40.15913,63,25,18.169205,-38,-21.989924999999996,42.13177631578948
2019-09-12 09:00:00,2019,9,12,9,45.378304,37,20,21.003202,-17,-24.375102,43.38295294117646
2019-09-12 10:00:00,2019,9,12,10,14.112923,15,8,12.66798,-7,-1.4449430000000003,79.35795714285715
2019-09-12 11:00:00,2019,9,12,11,15.056073,8,13,13.5197315,5,-1.536341499999999,130.72682999999998
