start,year,month,day,hour,ausleihen_real,ausleihen_predict,rueckgaben_real,rueckgaben_predicted,real_differenz,predicted_differenz,differenz_mape
2019-09-20 15:00:00,2019,9,20,15,52.0,29.060022,64.0,28.95049,-12.0,0.10953200000000152,100.91276666666668
2019-09-20 16:00:00,2019,9,20,16,43.0,39.031185,48.0,42.064457,-5.0,-3.0332719999999966,39.33456000000007
2019-09-20 17:00:00,2019,9,20,17,131.0,53.85086,102.0,47.834377,29.0,6.016482999999994,79.25350689655176
2019-09-20 18:00:00,2019,9,20,18,128.0,71.608185,62.0,62.12434,66.0,9.48384500000001,85.63053787878786
2019-09-20 19:00:00,2019,9,20,19,50.0,48.276787,28.0,37.95988,22.0,10.316907,53.10496818181818
2019-09-20 20:00:00,2019,9,20,20,12.0,23.279558,9.0,16.212177,3.0,7.067381000000001,135.57936666666671
2019-09-20 21:00:00,2019,9,20,21,9.0,12.128956,6.0,8.3341675,3.0,3.794788500000001,26.492950000000032
2019-09-20 22:00:00,2019,9,20,22,12.0,7.106714,16.0,6.463966,-4.0,0.6427480000000001,116.0687
2019-09-20 23:00:00,2019,9,20,23,2.0,6.138236,9.0,6.6492677,-7.0,-0.5110317000000002,92.69954714285714
2019-09-21 00:00:00,2019,9,21,0,4.0,6.537514,3.0,7.0845923,1.0,-0.5470782999999999,154.70783
2019-09-21 07:00:00,2019,9,21,7,2.0,5.5947194,5.0,6.912007,-3.0,-1.3172876000000002,56.09041333333332
2019-09-21 08:00:00,2019,9,21,8,17.0,13.621142,23.0,13.045187,-6.0,0.5759550000000004,109.59925000000001
2019-09-21 09:00:00,2019,9,21,9,15.0,14.861102,21.0,24.154314,-6.0,-9.293211999999999,54.88686666666665
2019-09-21 10:00:00,2019,9,21,10,30.0,22.77633,29.0,24.751486,1.0,-1.9751559999999984,297.51559999999984
2019-09-21 11:00:00,2019,9,21,11,42.0,27.117722,48.0,34.2754,-6.0,-7.157677999999997,19.294633333333287
2019-09-21 12:00:00,2019,9,21,12,49.0,41.070457,63.0,43.741547,-14.0,-2.6710899999999995,80.92078571428571
2019-09-21 13:00:00,2019,9,21,13,67.0,50.98364,79.0,50.492046,-12.0,0.4915939999999992,104.09661666666665
2019-09-21 14:00:00,2019,9,21,14,70.0,45.921387,76.0,50.3485,-6.0,-4.4271129999999985,26.214783333333358
2019-09-21 15:00:00,2019,9,21,15,90.0,46.356796,87.0,47.865437,3.0,-1.5086409999999972,150.28803333333326
2019-09-21 16:00:00,2019,9,21,16,74.0,56.77213,80.0,56.413227,-6.0,0.358902999999998,105.98171666666663
2019-09-21 17:00:00,2019,9,21,17,80.0,53.2706,66.0,53.628414,14.0,-0.35781399999999763,102.55581428571428
2019-09-21 18:00:00,2019,9,21,18,63.0,50.919495,60.0,46.417118,3.0,4.502376999999996,50.079233333333185
2019-09-21 19:00:00,2019,9,21,19,55.0,32.446194,43.0,34.04587,12.0,-1.5996760000000023,113.33063333333335
2019-09-21 20:00:00,2019,9,21,20,31.0,25.489435,21.0,22.756552,10.0,2.732883000000001,72.67116999999999
2019-09-21 21:00:00,2019,9,21,21,16.0,18.885849,15.0,13.0230875,1.0,5.8627614999999995,486.27615
2019-09-21 22:00:00,2019,9,21,22,20.0,9.738956,14.0,9.618876,6.0,0.12007999999999974,97.99866666666667
2019-09-21 23:00:00,2019,9,21,23,7.0,9.897514,9.0,9.635603,-2.0,0.26191099999999956,113.09554999999997
2019-09-22 00:00:00,2019,9,22,0,2.0,3.8325799,5.0,4.7134423,-3.0,-0.8808623999999998,70.63792000000001
2019-09-22 07:00:00,2019,9,22,7,2.0,3.748842,8.0,4.062131,-6.0,-0.31328900000000015,94.77851666666666
2019-09-22 08:00:00,2019,9,22,8,16.0,9.873285,21.0,13.15476,-5.0,-3.2814750000000004,34.37049999999999
2019-09-22 09:00:00,2019,9,22,9,27.0,15.797501,31.0,26.309801,-4.0,-10.5123,162.8075
2019-09-22 10:00:00,2019,9,22,10,27.0,28.56285,35.0,32.15221,-8.0,-3.5893599999999957,55.13300000000005
2019-09-22 11:00:00,2019,9,22,11,38.0,30.189493,36.0,31.07666,2.0,-0.8871670000000016,144.3583500000001
2019-09-22 12:00:00,2019,9,22,12,25.0,41.620373,39.0,39.36224,-14.0,2.258133000000001,116.12952142857142
2019-09-22 13:00:00,2019,9,22,13,49.0,27.102755,36.0,35.908413,13.0,-8.805658000000005,167.7358307692308
2019-09-22 14:00:00,2019,9,22,14,44.0,42.212097,46.0,41.167233,-2.0,1.044863999999997,152.24319999999983
2019-09-22 15:00:00,2019,9,22,15,40.0,47.46673,36.0,44.70232,4.0,2.764409999999998,30.88975000000005
2019-09-22 16:00:00,2019,9,22,16,49.0,42.03487,61.0,38.497433,-12.0,3.537436999999997,129.47864166666665
2019-09-22 17:00:00,2019,9,22,17,56.0,44.754345,41.0,44.23961,15.0,0.5147350000000017,96.56843333333333
2019-09-22 18:00:00,2019,9,22,18,58.0,45.72647,57.0,44.13615,1.0,1.5903199999999984,59.03199999999984
2019-09-22 19:00:00,2019,9,22,19,32.0,38.705437,28.0,36.431625,4.0,2.2738120000000066,43.154699999999835
2019-09-22 20:00:00,2019,9,22,20,13.0,24.17148,11.0,18.58346,2.0,5.58802,179.401
2019-09-22 21:00:00,2019,9,22,21,25.0,13.287268,9.0,10.279627,16.0,3.0076409999999996,81.20224375000001
2019-09-22 22:00:00,2019,9,22,22,9.0,9.98394,15.0,7.811464,-6.0,2.1724760000000005,136.20793333333333
2019-09-23 06:00:00,2019,9,23,6,6.0,5.9633083,22.0,14.767558,-16.0,-8.8042497,44.973439375
2019-09-23 07:00:00,2019,9,23,7,13.0,17.033127,59.0,44.48865,-46.0,-27.455523,40.31408043478261
2019-09-23 08:00:00,2019,9,23,8,39.0,30.081799,156.0,85.45624,-117.0,-55.37444099999999,52.67141794871796
2019-09-23 09:00:00,2019,9,23,9,18.0,32.102554,68.0,67.38592,-50.0,-35.283366,29.433267999999995
2019-09-23 10:00:00,2019,9,23,10,18.0,15.816574,24.0,29.196346,-6.0,-13.379771999999999,122.99619999999997
2019-09-23 11:00:00,2019,9,23,11,13.0,13.976601,14.0,16.549753,-1.0,-2.5731519999999986,157.31519999999986
2019-09-23 12:00:00,2019,9,23,12,11.0,14.714209,18.0,14.384248,-7.0,0.32996100000000084,104.71372857142858
2019-09-23 13:00:00,2019,9,23,13,16.0,12.195513,21.0,15.439755,-5.0,-3.244242,35.11516
2019-09-23 14:00:00,2019,9,23,14,20.0,23.140665,30.0,26.144737,-10.0,-3.0040720000000007,69.95927999999999
2019-09-23 15:00:00,2019,9,23,15,23.0,21.049166,25.0,16.794556,-2.0,4.25461,312.7305
2019-09-23 16:00:00,2019,9,23,16,29.0,22.972181,33.0,25.587614,-4.0,-2.6154329999999995,34.61417500000002
2019-09-23 17:00:00,2019,9,23,17,58.0,51.91052,69.0,45.129982,-11.0,6.780538,161.64125454545456
2019-09-23 18:00:00,2019,9,23,18,116.0,68.64565,72.0,55.21677,44.0,13.428880000000007,69.47981818181816
2019-09-23 19:00:00,2019,9,23,19,44.0,55.838745,27.0,43.7,17.0,12.138745,28.595617647058823
2019-09-23 20:00:00,2019,9,23,20,20.0,22.503756,19.0,18.180307,1.0,4.323449,332.3449
2019-09-23 21:00:00,2019,9,23,21,21.0,13.470064,13.0,10.722546,8.0,2.7475180000000012,65.65602499999999
2019-09-23 22:00:00,2019,9,23,22,6.0,7.89156,5.0,6.981915,1.0,0.9096450000000003,9.035499999999974
2019-09-23 23:00:00,2019,9,23,23,6.0,1.4374098,4.0,2.9003263,2.0,-1.4629165000000002,173.14582500000003
2019-09-24 05:00:00,2019,9,24,5,2.0,3.056069,9.0,8.008455,-7.0,-4.952386,29.251628571428572
2019-09-24 06:00:00,2019,9,24,6,10.0,9.588644,22.0,23.30739,-12.0,-13.718746000000001,14.322883333333344
2019-09-24 07:00:00,2019,9,24,7,37.0,22.827051,67.0,51.155865,-30.0,-28.328813999999998,5.570620000000007
2019-09-24 08:00:00,2019,9,24,8,32.0,34.977837,122.0,92.87468,-90.0,-57.896843,35.67017444444445
2019-09-24 09:00:00,2019,9,24,9,17.0,28.711744,48.0,58.642616,-31.0,-29.930871999999997,3.4488000000000087
2019-09-24 10:00:00,2019,9,24,10,9.0,13.579601,20.0,22.594978,-11.0,-9.015377,18.042027272727264
2019-09-24 11:00:00,2019,9,24,11,12.0,12.989115,16.0,17.574266,-4.0,-4.5851510000000015,14.628775000000038
2019-09-24 12:00:00,2019,9,24,12,21.0,12.579922,32.0,16.953827,-11.0,-4.373905000000001,60.23722727272727
2019-09-24 13:00:00,2019,9,24,13,24.0,16.720953,19.0,18.24175,5.0,-1.5207969999999982,130.41593999999998
2019-09-24 14:00:00,2019,9,24,14,20.0,20.253145,16.0,22.15163,4.0,-1.8984850000000009,147.46212500000001
2019-09-24 15:00:00,2019,9,24,15,33.0,21.876314,26.0,22.81024,7.0,-0.9339259999999996,113.3418
2019-09-24 16:00:00,2019,9,24,16,28.0,33.096237,43.0,35.533604,-15.0,-2.4373669999999947,83.7508866666667
2019-09-24 17:00:00,2019,9,24,17,66.0,78.47313,63.0,60.01447,3.0,18.458659999999995,515.2886666666665
2019-09-24 18:00:00,2019,9,24,18,89.0,108.68652,72.0,76.14518,17.0,32.541340000000005,91.41964705882356
2019-09-24 19:00:00,2019,9,24,19,51.0,65.20706,42.0,53.437405,9.0,11.769655,30.773944444444446
2019-09-24 20:00:00,2019,9,24,20,15.0,32.924503,15.0,23.109114,0.0,9.815389,0.0
2019-09-24 21:00:00,2019,9,24,21,14.0,17.697989,11.0,12.52805,3.0,5.169938999999999,72.33129999999997
2019-09-24 22:00:00,2019,9,24,22,5.0,8.202011,10.0,6.820026,-5.0,1.3819850000000002,127.6397
2019-09-24 23:00:00,2019,9,24,23,3.0,3.1430657,4.0,3.857569,-1.0,-0.7145032999999996,28.549670000000038
2019-09-25 06:00:00,2019,9,25,6,6.0,6.020266,27.0,27.515354,-21.0,-21.495088,2.3575619047619005
2019-09-25 07:00:00,2019,9,25,7,39.0,26.280792,52.0,59.151585,-13.0,-32.87079299999999,152.8522538461538
2019-09-25 08:00:00,2019,9,25,8,32.0,38.058113,145.0,102.7222,-113.0,-64.664087,42.775144247787615
2019-09-25 09:00:00,2019,9,25,9,28.0,28.860834,49.0,64.741745,-21.0,-35.880911,70.86148095238094
2019-09-25 10:00:00,2019,9,25,10,14.0,19.595518,18.0,22.876396,-4.0,-3.2808780000000013,17.978049999999968
2019-09-25 11:00:00,2019,9,25,11,14.0,14.602129,14.0,19.778269,0.0,-5.176140000000002,0.0
2019-09-25 12:00:00,2019,9,25,12,21.0,19.840818,11.0,17.193789,10.0,2.647029,73.52971000000001
2019-09-25 13:00:00,2019,9,25,13,15.0,16.733007,24.0,17.672056,-9.0,-0.9390490000000007,89.5661222222222
2019-09-25 14:00:00,2019,9,25,14,22.0,17.093973,19.0,19.487253,3.0,-2.3932800000000007,179.776
2019-09-25 15:00:00,2019,9,25,15,20.0,30.794619,16.0,24.80672,4.0,5.987899000000002,49.697475000000054
2019-09-25 16:00:00,2019,9,25,16,37.0,27.141733,33.0,29.64187,4.0,-2.5001370000000023,162.50342500000005
2019-09-25 17:00:00,2019,9,25,17,57.0,68.31485,64.0,59.33202,-7.0,8.982830000000007,228.32614285714294
2019-09-25 18:00:00,2019,9,25,18,107.0,87.62042,65.0,67.84853,42.0,19.77189,52.92407142857143
2019-09-25 19:00:00,2019,9,25,19,65.0,59.232124,43.0,48.055634,22.0,11.176490000000001,49.19777272727272
2019-09-25 20:00:00,2019,9,25,20,35.0,41.48172,20.0,32.89838,15.0,8.58334,42.77773333333334
2019-09-25 21:00:00,2019,9,25,21,15.0,22.389425,16.0,17.08021,-1.0,5.309214999999998,630.9214999999998
2019-09-25 22:00:00,2019,9,25,22,13.0,14.353519,6.0,10.1475935,7.0,4.205925500000001,39.91534999999998
2019-09-25 23:00:00,2019,9,25,23,9.0,2.895836,4.0,3.456517,5.0,-0.5606809999999998,111.21361999999999
2019-09-26 06:00:00,2019,9,26,6,7.0,7.087202,19.0,23.096209,-12.0,-16.009007000000004,33.408391666666695
2019-09-26 07:00:00,2019,9,26,7,30.0,22.904434,60.0,53.917347,-30.0,-31.012913,3.3763766666666704
2019-09-26 08:00:00,2019,9,26,8,32.0,35.225945,122.0,87.32893,-90.0,-52.102985,42.107794444444444
2019-09-26 09:00:00,2019,9,26,9,20.0,26.64218,44.0,55.954967,-24.0,-29.312787000000004,22.136612500000016
2019-09-26 10:00:00,2019,9,26,10,7.0,15.117514,23.0,20.174225,-16.0,-5.056711,68.39555625
2019-09-26 11:00:00,2019,9,26,11,11.0,16.580584,17.0,19.903967,-6.0,-3.3233829999999998,44.61028333333334
2019-09-26 12:00:00,2019,9,26,12,17.0,17.430225,23.0,18.5109,-6.0,-1.0806749999999994,81.98875000000001
2019-09-26 13:00:00,2019,9,26,13,14.0,13.356214,15.0,18.444948,-1.0,-5.0887340000000005,408.87340000000006
2019-09-26 14:00:00,2019,9,26,14,22.0,22.965723,18.0,21.207754,4.0,1.7579689999999992,56.050775000000016
2019-09-26 15:00:00,2019,9,26,15,30.0,26.450119,17.0,20.457647,13.0,5.992471999999999,53.90406153846155
2019-09-26 16:00:00,2019,9,26,16,21.0,26.06274,19.0,27.138643,2.0,-1.0759029999999967,153.79514999999984
2019-09-26 17:00:00,2019,9,26,17,83.0,76.043434,43.0,51.86636,40.0,24.177074000000005,39.55731499999999
2019-09-26 18:00:00,2019,9,26,18,73.0,79.618935,50.0,53.198063,23.0,26.420871999999996,14.873356521739112
2019-09-26 19:00:00,2019,9,26,19,40.0,49.19984,25.0,37.49171,15.0,11.708130000000004,21.945799999999974
2019-09-26 20:00:00,2019,9,26,20,27.0,17.697332,17.0,14.629947,10.0,3.067385,69.32615
2019-09-26 21:00:00,2019,9,26,21,13.0,12.713344,8.0,7.690091,5.0,5.0232529999999995,0.4650599999999905
2019-09-26 23:00:00,2019,9,26,23,3.0,2.0509412,4.0,1.5002218,-1.0,0.5507194,155.07193999999998
2019-09-27 06:00:00,2019,9,27,6,6.0,10.53802,13.0,20.5093,-7.0,-9.97128,42.44685714285715
2019-09-27 07:00:00,2019,9,27,7,22.0,18.194828,54.0,43.413662,-32.0,-25.218834,21.191143749999995
2019-09-27 08:00:00,2019,9,27,8,27.0,31.168406,106.0,75.35238,-79.0,-44.18397399999999,44.070918987341784
2019-09-27 09:00:00,2019,9,27,9,22.0,23.14769,51.0,53.88602,-29.0,-30.73833,5.994241379310349
2019-09-27 10:00:00,2019,9,27,10,17.0,19.194448,37.0,25.479784,-20.0,-6.285335999999997,68.57332000000001
2019-09-27 11:00:00,2019,9,27,11,33.0,15.658939,31.0,24.028133,2.0,-8.369194,518.4597
2019-09-27 12:00:00,2019,9,27,12,19.0,25.287052,20.0,25.439394,-1.0,-0.15234200000000087,84.76579999999991
2019-09-27 13:00:00,2019,9,27,13,22.0,19.09663,18.0,17.278996,4.0,1.8176340000000017,54.55914999999996
2019-09-27 14:00:00,2019,9,27,14,45.0,21.568253,44.0,25.572325,1.0,-4.004072000000001,500.4072000000001
2019-09-27 15:00:00,2019,9,27,15,47.0,38.707195,52.0,39.08763,-5.0,-0.3804349999999985,92.39130000000003
2019-09-27 16:00:00,2019,9,27,16,52.0,39.432472,49.0,42.113724,3.0,-2.6812520000000006,189.37506666666667
2019-09-27 17:00:00,2019,9,27,17,74.0,83.20401,58.0,65.48869,16.0,17.71531999999999,10.720749999999946
2019-09-27 18:00:00,2019,9,27,18,98.0,83.07066,54.0,56.722378,44.0,26.348282000000005,40.1175409090909
2019-09-27 19:00:00,2019,9,27,19,57.0,47.948452,30.0,35.78394,27.0,12.164512000000002,54.94625185185185
2019-09-27 20:00:00,2019,9,27,20,41.0,25.281227,15.0,17.299475,26.0,7.981752,69.30095384615385
2019-09-27 21:00:00,2019,9,27,21,12.0,17.39169,9.0,10.985297,3.0,6.406393000000001,113.54643333333338
2019-09-27 22:00:00,2019,9,27,22,17.0,8.297256,9.0,8.632595,8.0,-0.3353389999999994,104.19173749999999
2019-09-27 23:00:00,2019,9,27,23,4.0,5.3319516,5.0,5.726496,-1.0,-0.3945444,60.545559999999995
2019-09-28 07:00:00,2019,9,28,7,5.0,4.432664,7.0,7.354717,-2.0,-2.922053,46.10265
2019-09-28 08:00:00,2019,9,28,8,12.0,16.091642,17.0,18.687796,-5.0,-2.5961539999999985,48.07692000000003
2019-09-28 09:00:00,2019,9,28,9,23.0,15.571816,21.0,24.194342,2.0,-8.622525999999999,531.1262999999999
2019-09-28 10:00:00,2019,9,28,10,40.0,26.69476,48.0,26.546785,-8.0,0.14797499999999886,101.84968749999999
2019-09-28 11:00:00,2019,9,28,11,31.0,36.343643,49.0,43.723057,-18.0,-7.379413999999997,59.00325555555557
2019-09-28 12:00:00,2019,9,28,12,37.0,43.696594,41.0,49.430927,-4.0,-5.7343329999999995,43.35832499999999
2019-09-28 13:00:00,2019,9,28,13,53.0,50.390965,44.0,51.59348,9.0,-1.2025149999999982,113.36127777777776
2019-09-28 14:00:00,2019,9,28,14,50.0,49.644226,69.0,49.72318,-19.0,-0.07895399999999597,99.58445263157897
2019-09-28 15:00:00,2019,9,28,15,61.0,56.738216,54.0,56.85516,7.0,-0.1169439999999966,101.67062857142852
2019-09-28 16:00:00,2019,9,28,16,53.0,55.787132,57.0,56.23959,-4.0,-0.452458,88.68854999999999
2019-09-28 17:00:00,2019,9,28,17,45.0,57.726265,36.0,52.907513,9.0,4.818751999999996,46.45831111111115
2019-09-28 18:00:00,2019,9,28,18,54.0,47.721004,47.0,42.921978,7.0,4.799025999999998,31.442485714285745
2019-09-28 19:00:00,2019,9,28,19,29.0,37.71463,20.0,34.1903,9.0,3.524329999999999,60.84077777777779
2019-09-28 20:00:00,2019,9,28,20,20.0,19.799934,12.0,17.451359,8.0,2.3485750000000003,70.64281249999999
2019-09-28 21:00:00,2019,9,28,21,14.0,16.363043,4.0,10.909484,10.0,5.453559,45.46441
2019-09-28 22:00:00,2019,9,28,22,11.0,10.687911,9.0,8.224749,2.0,2.4631620000000005,23.158100000000026
2019-09-28 23:00:00,2019,9,28,23,7.0,6.597258,8.0,7.49305,-1.0,-0.8957920000000001,10.420799999999986
2019-09-29 07:00:00,2019,9,29,7,8.0,3.869987,5.0,4.947,3.0,-1.077013,135.90043333333332
2019-09-29 08:00:00,2019,9,29,8,6.0,12.671269,14.0,15.144383,-8.0,-2.473113999999999,69.08607500000001
2019-09-29 09:00:00,2019,9,29,9,20.0,17.734022,41.0,27.907965,-21.0,-10.173943000000001,51.55265238095238
2019-09-29 10:00:00,2019,9,29,10,26.0,28.850233,38.0,34.982025,-12.0,-6.131792000000001,48.901733333333326
2019-09-29 11:00:00,2019,9,29,11,36.0,33.966976,35.0,34.120235,1.0,-0.15325899999999848,115.32589999999985
2019-09-29 12:00:00,2019,9,29,12,39.0,42.44089,35.0,40.099606,4.0,2.3412840000000017,41.46789999999996
2019-09-29 13:00:00,2019,9,29,13,46.0,38.391624,42.0,37.961697,4.0,0.4299269999999993,89.25182500000003
2019-09-29 14:00:00,2019,9,29,14,50.0,45.10349,56.0,44.67144,-6.0,0.4320500000000038,107.20083333333339
2019-09-29 15:00:00,2019,9,29,15,35.0,51.863304,44.0,49.007954,-9.0,2.8553500000000014,131.72611111111112
2019-09-29 16:00:00,2019,9,29,16,54.0,46.36007,49.0,47.217236,5.0,-0.8571659999999994,117.14331999999999
2019-09-29 17:00:00,2019,9,29,17,37.0,45.731598,35.0,41.19784,2.0,4.533757999999999,126.68789999999994
2019-09-29 18:00:00,2019,9,29,18,58.0,48.145424,52.0,47.643955,6.0,0.5014690000000002,91.64218333333332
2019-09-29 19:00:00,2019,9,29,19,23.0,37.40568,17.0,33.4671,6.0,3.9385799999999946,34.357000000000085
2019-09-29 20:00:00,2019,9,29,20,23.0,21.271002,9.0,14.444854,14.0,6.826148,51.241800000000005
2019-09-29 21:00:00,2019,9,29,21,15.0,15.12858,8.0,9.514281,7.0,5.614298999999999,19.795728571428587
2019-09-29 22:00:00,2019,9,29,22,6.0,8.504352,6.0,8.459086,0.0,0.04526600000000158,0.0
2019-09-29 23:00:00,2019,9,29,23,6.0,5.587315,4.0,3.9636495,2.0,1.6236655000000004,18.816724999999977
2019-09-30 05:00:00,2019,9,30,5,2.0,1.7909987,7.0,6.1731772,-5.0,-4.382178499999999,12.356430000000014
2019-09-30 06:00:00,2019,9,30,6,7.0,7.0660872,15.0,19.997149,-8.0,-12.9310618,61.6382725
2019-09-30 07:00:00,2019,9,30,7,16.0,17.843685,49.0,56.392536,-33.0,-38.548851,16.814699999999995
2019-09-30 08:00:00,2019,9,30,8,30.0,36.232067,114.0,123.9085,-84.0,-87.676433,4.376705952380957
2019-09-30 09:00:00,2019,9,30,9,26.0,24.763681,48.0,63.306797,-22.0,-38.543116000000005,75.19598181818185
2019-09-30 10:00:00,2019,9,30,10,10.0,16.829111,18.0,25.123468,-8.0,-8.294356999999998,3.6794624999999748
2019-09-30 11:00:00,2019,9,30,11,11.0,12.985122,14.0,16.809351,-3.0,-3.824228999999999,27.474299999999968
2019-09-30 12:00:00,2019,9,30,12,9.0,14.513192,9.0,16.336784,0.0,-1.8235920000000014,0.0
2019-09-30 13:00:00,2019,9,30,13,20.0,13.449931,22.0,16.290155,-2.0,-2.840223999999999,42.01119999999996
2019-09-30 14:00:00,2019,9,30,14,12.0,25.538782,19.0,24.475525,-7.0,1.0632570000000001,115.18938571428572
2019-09-30 15:00:00,2019,9,30,15,12.0,25.003944,19.0,21.742346,-7.0,3.2615979999999993,146.59425714285715
2019-09-30 16:00:00,2019,9,30,16,20.0,25.29523,22.0,28.220762,-2.0,-2.9255320000000005,46.27660000000002
2019-09-30 17:00:00,2019,9,30,17,75.0,62.017117,42.0,56.079716,33.0,5.937401000000001,82.00787575757576
2019-09-30 18:00:00,2019,9,30,18,70.0,91.88388,38.0,61.23652,32.0,30.647360000000006,4.226999999999981
2019-09-30 19:00:00,2019,9,30,19,45.0,44.978012,29.0,33.44654,16.0,11.531472,27.928299999999993
2019-09-30 20:00:00,2019,9,30,20,37.0,23.036297,14.0,20.254206,23.0,2.782091000000001,87.90395217391304
2019-09-30 21:00:00,2019,9,30,21,16.0,18.17671,19.0,11.247468,-3.0,6.929242,330.97473333333335
2019-09-30 22:00:00,2019,9,30,22,10.0,7.9666433,9.0,7.7325497,1.0,0.23409360000000046,76.59063999999995
2019-10-01 05:00:00,2019,10,1,5,1.0,1.9445846,9.0,8.154815,-8.0,-6.2102303999999995,22.372120000000006
2019-10-01 06:00:00,2019,10,1,6,7.0,9.484031,21.0,23.890474,-14.0,-14.406443000000001,2.9031642857142943
2019-10-01 07:00:00,2019,10,1,7,22.0,26.173098,56.0,54.680714,-34.0,-28.507616000000002,16.154070588235285
2019-10-01 08:00:00,2019,10,1,8,28.0,32.274426,97.0,105.284996,-69.0,-73.01057,5.812420289855074
2019-10-01 09:00:00,2019,10,1,9,27.0,23.599733,58.0,53.76046,-31.0,-30.160727,2.7073322580645116
2019-10-01 10:00:00,2019,10,1,10,8.0,15.208424,19.0,23.434824,-11.0,-8.226399999999998,25.214545454545473
2019-10-01 11:00:00,2019,10,1,11,22.0,12.643426,22.0,16.11054,0.0,-3.4671140000000005,0.0
2019-10-01 12:00:00,2019,10,1,12,12.0,16.227224,15.0,23.017647,-3.0,-6.7904230000000005,126.34743333333336
2019-10-01 13:00:00,2019,10,1,13,19.0,17.312874,14.0,15.599573,5.0,1.7133010000000013,65.73397999999997
2019-10-01 14:00:00,2019,10,1,14,12.0,19.973845,30.0,21.317884,-18.0,-1.3440389999999987,92.53311666666667
2019-10-01 15:00:00,2019,10,1,15,26.0,26.744383,27.0,27.53503,-1.0,-0.7906469999999999,20.935300000000012
2019-10-01 16:00:00,2019,10,1,16,19.0,30.574621,41.0,37.23582,-22.0,-6.661198999999996,69.72182272727274
2019-10-01 17:00:00,2019,10,1,17,90.0,69.42847,57.0,59.955906,33.0,9.472564000000006,71.29526060606058
2019-10-01 18:00:00,2019,10,1,18,98.0,103.14833,78.0,73.43837,20.0,29.709959999999995,48.549799999999976
2019-10-01 19:00:00,2019,10,1,19,68.0,63.92536,45.0,49.644005,23.0,14.281354999999998,37.907152173913055
2019-10-01 20:00:00,2019,10,1,20,31.0,30.350176,15.0,28.21618,16.0,2.133996,86.662525
2019-10-01 21:00:00,2019,10,1,21,25.0,17.013567,14.0,12.081966,11.0,4.931600999999999,55.16726363636365
2019-10-01 22:00:00,2019,10,1,22,7.0,9.044975,13.0,7.528048,-6.0,1.5169270000000008,125.28211666666668
2019-10-01 23:00:00,2019,10,1,23,4.0,3.5313535,5.0,4.6540265,-1.0,-1.1226729999999998,12.267299999999981
2019-10-02 06:00:00,2019,10,2,6,6.0,5.647492,26.0,26.931025,-20.0,-21.283533000000002,6.41766500000001
2019-10-02 07:00:00,2019,10,2,7,31.0,28.923073,58.0,57.137955,-27.0,-28.214882,4.499562962962961
2019-10-02 08:00:00,2019,10,2,8,36.0,37.171143,103.0,116.47877,-67.0,-79.307627,18.36959253731343
2019-10-02 09:00:00,2019,10,2,9,20.0,26.237223,54.0,54.249165,-34.0,-28.011941999999998,17.611935294117654
2019-10-02 10:00:00,2019,10,2,10,14.0,16.522734,16.0,23.147474,-2.0,-6.624739999999999,231.23699999999997
2019-10-02 11:00:00,2019,10,2,11,14.0,14.484484,10.0,18.703718,4.0,-4.219233999999998,205.48084999999995
2019-10-02 12:00:00,2019,10,2,12,13.0,20.76794,16.0,16.31965,-3.0,4.44829,248.27633333333333
2019-10-02 13:00:00,2019,10,2,13,13.0,15.133368,18.0,20.51248,-5.0,-5.379111999999999,7.5822399999999845
2019-10-02 14:00:00,2019,10,2,14,20.0,18.250734,26.0,19.461,-6.0,-1.2102659999999972,79.82890000000005
2019-10-02 15:00:00,2019,10,2,15,28.0,30.606531,19.0,25.597364,9.0,5.0091670000000015,44.342588888888876
2019-10-02 16:00:00,2019,10,2,16,28.0,32.04963,36.0,31.559431,-8.0,0.4901990000000005,106.1274875
2019-10-02 17:00:00,2019,10,2,17,66.0,68.18653,47.0,61.409725,19.0,6.776805000000003,64.33260526315789
2019-10-02 18:00:00,2019,10,2,18,102.0,91.85839,65.0,64.8914,37.0,26.966989999999996,27.116243243243254
2019-10-02 19:00:00,2019,10,2,19,64.0,50.934776,43.0,37.41585,21.0,13.518926,35.624161904761905
2019-10-02 20:00:00,2019,10,2,20,18.0,33.655315,13.0,25.244247,5.0,8.411068,68.22136
2019-10-02 21:00:00,2019,10,2,21,13.0,19.763327,16.0,16.523808,-3.0,3.2395190000000014,207.9839666666667
2019-10-02 22:00:00,2019,10,2,22,7.0,12.822989,12.0,7.523502,-5.0,5.299487,205.98973999999995
2019-10-02 23:00:00,2019,10,2,23,7.0,4.7108283,4.0,3.8718266,3.0,0.8390017000000003,72.03327666666665
2019-10-03 05:00:00,2019,10,3,5,1.0,1.1406862,8.0,7.0522666,-7.0,-5.9115804,15.548851428571428
2019-10-03 06:00:00,2019,10,3,6,7.0,6.704527,20.0,22.19876,-13.0,-15.494233000000001,19.186407692307704
2019-10-03 07:00:00,2019,10,3,7,25.0,23.769522,60.0,52.572758,-35.0,-28.803236000000002,17.705039999999993
2019-10-03 08:00:00,2019,10,3,8,32.0,29.842167,102.0,96.10458,-70.0,-66.262413,5.339410000000007
2019-10-03 09:00:00,2019,10,3,9,20.0,16.984179,42.0,37.84001,-22.0,-20.855831,5.200768181818189
2019-10-03 10:00:00,2019,10,3,10,6.0,6.5328584,18.0,15.879872,-12.0,-9.3470136,22.10822
