year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,ausleihe1woche,ausleihe1stunde,ausleihe2stunde
2015,5,19,15,17,0.7058823529411765,0,1,1,24,0.1,75,13,20,8,13
2015,5,19,16,15,0.9333333333333332,0,1,1,24,0.0,78,12,15,17,8
2015,5,19,17,36,0.8888888888888888,0,1,1,23,0.1,80,11,38,15,17
2015,5,19,18,49,0.8571428571428571,0,1,1,23,0.1,83,10,47,36,15
2015,5,19,19,28,0.6428571428571429,0,1,1,22,0.1,85,12,28,49,36
2015,5,19,20,18,0.8888888888888888,0,1,1,20,0.3,87,14,23,28,49
2015,5,19,21,14,0.9285714285714286,0,1,1,19,0.4,90,17,11,18,28
2015,5,19,22,10,0.5,0,1,1,18,0.2,88,17,1,14,18
2015,5,19,23,3,0.6666666666666666,0,1,1,17,0.3,86,18,2,10,14
2015,5,20,0,4,0.75,0,2,1,16,0.6,84,19,0,3,10
2015,5,20,5,1,1.0,0,2,1,12,0.0,69,20,0,0,0
2015,5,20,6,9,0.8888888888888888,0,2,1,12,0.0,63,21,4,1,0
2015,5,20,7,9,1.0,0,2,1,13,0.0,61,23,12,9,1
2015,5,20,8,16,1.0,0,2,1,14,0.0,58,24,25,9,9
2015,5,20,9,16,0.8125,0,2,1,15,0.0,55,26,16,16,9
2015,5,20,10,7,1.0,0,2,1,16,0.0,53,25,12,16,16
2015,5,20,11,8,0.875,0,2,1,16,0.0,51,25,15,7,16
2015,5,20,12,4,1.0,0,2,1,17,0.0,49,24,10,8,7
2015,5,20,13,10,0.6,0,2,1,16,0.0,50,25,10,4,8
2015,5,20,14,21,0.6190476190476191,0,2,1,16,0.0,50,25,10,10,4
2015,5,20,15,17,0.6470588235294118,0,2,1,15,0.0,50,26,28,21,10
2015,5,20,16,11,1.0,0,2,1,15,0.0,53,22,28,17,21
2015,5,20,17,36,0.8611111111111112,0,2,1,14,0.0,55,18,29,11,17
2015,5,20,18,37,0.8648648648648649,0,2,1,13,0.0,57,14,31,36,11
2015,5,20,19,15,0.9333333333333332,0,2,1,13,0.0,58,15,30,37,36
2015,5,20,20,18,0.7777777777777778,0,2,1,12,0.0,59,15,7,15,37
2015,5,20,21,3,1.0,0,2,1,11,0.0,59,16,3,18,15
2015,5,20,22,6,0.8333333333333334,0,2,1,11,0.0,60,14,3,3,18
2015,5,20,23,3,1.0,0,2,1,10,0.0,61,11,2,6,3
2015,5,21,6,8,0.875,0,3,1,14,0.0,52,3,5,0,0
2015,5,21,7,11,1.0,0,3,1,14,0.0,54,5,10,8,0
2015,5,21,8,15,0.9333333333333332,0,3,1,14,0.0,55,6,17,11,8
2015,5,21,9,13,1.0,0,3,1,14,0.0,57,8,11,15,11
2015,5,21,10,5,1.0,0,3,1,14,0.0,58,9,16,13,15
2015,5,21,11,1,1.0,0,3,1,14,0.0,60,11,23,5,13
2015,5,21,12,6,0.8333333333333334,0,3,1,14,0.0,61,13,17,1,5
2015,5,21,13,8,1.0,0,3,1,14,0.0,67,14,12,6,1
2015,5,21,14,9,0.5555555555555556,0,3,1,13,0.2,73,15,16,8,6
2015,5,21,15,12,0.8333333333333334,0,3,1,13,0.2,78,17,31,9,8
2015,5,21,16,14,0.7142857142857143,0,3,1,12,0.1,80,14,47,12,9
2015,5,21,17,26,0.9230769230769232,0,3,1,12,0.3,81,12,41,14,12
2015,5,21,18,31,0.967741935483871,0,3,1,12,0.4,83,9,51,26,14
2015,5,21,19,12,1.0,0,3,1,12,0.2,84,9,51,31,26
2015,5,21,20,12,1.0,0,3,1,11,0.0,85,10,22,12,31
2015,5,21,21,4,1.0,0,3,1,11,0.0,85,10,8,12,12
2015,5,21,22,3,0.6666666666666666,0,3,1,11,0.0,84,9,9,4,12
2015,5,21,23,2,0.0,0,3,1,11,0.0,83,9,5,3,4
2015,5,22,6,4,1.0,0,4,1,14,0.0,69,15,4,0,0
2015,5,22,7,11,1.0,0,4,1,15,0.0,62,17,9,4,0
2015,5,22,8,16,0.9375,0,4,1,17,0.0,55,19,19,11,4
2015,5,22,9,15,0.7333333333333333,0,4,1,19,0.0,47,21,17,16,11
2015,5,22,10,11,0.5454545454545454,0,4,1,20,0.0,45,21,21,15,16
2015,5,22,11,23,0.4782608695652174,0,4,1,20,0.0,43,21,11,11,15
2015,5,22,12,13,0.9230769230769232,0,4,1,21,0.0,42,22,6,23,11
2015,5,22,13,17,0.8823529411764706,0,4,1,20,0.0,44,22,17,13,23
2015,5,22,14,49,0.7142857142857143,0,4,1,20,0.0,47,22,24,17,13
2015,5,22,15,19,0.8421052631578947,0,4,1,20,0.0,49,23,24,49,17
2015,5,22,16,19,0.7894736842105263,0,4,1,19,0.0,52,20,40,19,49
2015,5,22,17,31,0.8709677419354839,0,4,1,18,0.0,55,17,50,19,19
2015,5,22,18,33,0.8484848484848485,0,4,1,17,0.0,58,14,38,31,19
2015,5,22,19,23,0.782608695652174,0,4,1,16,0.0,57,16,12,33,31
2015,5,22,20,11,0.7272727272727273,0,4,1,15,0.0,57,19,2,23,33
2015,5,22,21,1,1.0,0,4,1,14,0.0,56,22,1,11,23
2015,5,22,22,1,1.0,0,4,1,13,0.0,55,22,2,1,11
2015,5,22,23,2,1.0,0,4,1,12,0.0,53,22,3,1,1
2015,5,23,0,1,1.0,0,5,0,11,0.1,52,22,3,2,1
2015,5,23,1,2,1.0,0,5,0,10,0.0,53,22,0,1,2
2015,5,23,6,3,1.0,0,5,0,9,0.0,50,15,0,0,0
2015,5,23,7,4,0.5,0,5,0,11,0.0,45,15,2,3,0
2015,5,23,8,7,0.7142857142857143,0,5,0,12,0.0,39,14,5,4,3
2015,5,23,9,9,0.4444444444444444,0,5,0,14,0.0,33,14,3,7,4
2015,5,23,10,13,0.7692307692307693,0,5,0,15,0.0,34,13,16,9,7
2015,5,23,11,12,0.75,0,5,0,17,0.0,35,12,17,13,9
2015,5,23,12,16,0.5,0,5,0,19,0.0,36,11,18,12,13
2015,5,23,13,22,0.4545454545454545,0,5,0,19,0.0,36,11,26,16,12
2015,5,23,14,43,0.4418604651162791,0,5,0,20,0.0,37,12,19,22,16
2015,5,23,15,25,0.64,0,5,0,20,0.0,38,12,32,43,22
2015,5,23,16,38,0.3684210526315789,0,5,0,18,0.0,45,14,24,25,43
2015,5,23,17,43,0.4883720930232558,0,5,0,16,0.0,52,15,25,38,25
2015,5,23,18,48,0.5,0,5,0,14,0.0,59,17,34,43,38
2015,5,23,19,33,0.5151515151515151,0,5,0,13,0.0,62,17,8,48,43
2015,5,23,20,23,0.4782608695652174,0,5,0,13,0.0,65,16,2,33,48
2015,5,23,21,6,0.6666666666666666,0,5,0,12,0.0,68,16,2,23,33
2015,5,23,22,2,1.0,0,5,0,11,0.0,68,15,0,6,23
2015,5,24,0,3,0.0,0,6,0,11,0.0,66,14,0,0,2
2015,5,24,7,1,1.0,0,6,0,16,0.0,55,15,1,0,0
2015,5,24,8,3,1.0,0,6,0,18,0.0,52,15,2,1,0
2015,5,24,9,8,0.625,0,6,0,20,0.0,49,16,15,3,1
2015,5,24,10,15,0.3333333333333333,0,6,0,21,0.0,47,15,23,8,3
2015,5,24,11,16,0.625,0,6,0,22,0.0,44,14,27,15,8
2015,5,24,12,34,0.6176470588235294,0,6,0,23,0.0,42,13,35,16,15
2015,5,24,13,40,0.35,0,6,0,23,0.0,42,15,39,34,16
2015,5,24,14,28,0.3571428571428571,0,6,0,23,0.0,43,17,54,40,34
2015,5,24,15,41,0.4634146341463415,0,6,0,23,0.0,44,19,37,28,40
2015,5,24,16,29,0.6551724137931034,0,6,0,21,0.0,52,18,31,41,28
2015,5,24,17,52,0.5,0,6,0,20,0.0,61,18,49,29,41
2015,5,24,18,28,0.6071428571428571,0,6,0,19,0.0,69,17,26,52,29
2015,5,24,19,35,0.4285714285714285,0,6,0,18,0.0,72,18,35,28,52
2015,5,24,20,14,0.6428571428571429,0,6,0,17,0.0,75,19,24,35,28
2015,5,24,21,13,0.3846153846153846,0,6,0,16,0.0,78,20,10,14,35
2015,5,24,22,5,1.0,0,6,0,15,0.0,80,17,4,13,14
2015,5,24,23,4,0.5,0,6,0,15,0.0,83,14,4,5,13
2015,5,25,0,2,1.0,1,0,0,15,0.0,86,10,3,4,5
2015,5,25,1,2,0.5,1,0,0,14,0.0,86,11,3,2,4
2015,5,25,6,1,0.0,1,0,0,18,0.0,79,7,7,0,0
2015,5,25,8,4,0.25,1,0,0,21,0.0,66,12,16,0,1
2015,5,25,9,6,0.6666666666666666,1,0,0,23,0.0,60,15,14,4,0
2015,5,25,10,10,0.8,1,0,0,24,0.0,57,16,14,6,4
2015,5,25,11,39,0.4871794871794871,1,0,0,25,0.0,54,17,6,10,6
2015,5,25,12,38,0.5263157894736842,1,0,0,25,0.0,51,18,7,39,10
2015,5,25,13,43,0.7906976744186046,1,0,0,25,0.0,51,21,3,38,39
2015,5,25,14,38,0.5,1,0,0,25,0.0,52,25,16,43,38
2015,5,25,15,50,0.56,1,0,0,25,0.0,52,29,14,38,43
2015,5,25,16,63,0.4126984126984127,1,0,0,24,0.0,58,26,15,50,38
2015,5,25,17,41,0.4390243902439024,1,0,0,23,0.0,64,24,36,63,50
2015,5,25,18,45,0.6444444444444445,1,0,0,21,0.0,70,21,18,41,63
2015,5,25,19,27,0.5185185185185185,1,0,0,21,0.0,72,23,28,45,41
2015,5,25,20,28,0.7142857142857143,1,0,0,20,0.0,74,24,14,27,45
2015,5,25,21,9,0.7777777777777778,1,0,0,19,0.0,75,26,8,28,27
2015,5,25,22,11,0.3636363636363636,1,0,0,18,0.0,76,23,8,9,28
2015,5,25,23,7,0.5714285714285714,1,0,0,18,0.0,76,20,3,11,9
2015,5,26,1,1,1.0,0,1,1,17,0.0,78,17,0,0,7
2015,5,26,5,1,1.0,0,1,1,18,0.0,81,15,1,0,0
2015,5,26,6,2,1.0,0,1,1,18,0.0,80,14,6,1,0
2015,5,26,7,13,0.9230769230769232,0,1,1,20,0.0,75,16,4,2,1
2015,5,26,8,17,1.0,0,1,1,22,0.0,71,18,16,13,2
2015,5,26,9,17,0.7647058823529411,0,1,1,23,0.0,67,21,8,17,13
2015,5,26,10,9,0.6666666666666666,0,1,1,24,0.0,63,21,8,17,17
2015,5,26,11,6,1.0,0,1,1,25,0.0,60,21,11,9,17
2015,5,26,12,21,0.5238095238095238,0,1,1,26,0.0,57,21,9,6,9
2015,5,26,13,6,0.8333333333333334,0,1,1,25,0.0,60,21,13,21,6
2015,5,26,14,25,0.48,0,1,1,24,0.0,63,21,8,6,21
2015,5,26,15,15,0.8666666666666667,0,1,1,24,0.0,65,21,17,25,6
2015,5,26,16,16,0.9375,0,1,1,23,0.0,68,21,15,15,25
2015,5,26,17,48,0.7291666666666666,0,1,1,22,0.0,71,21,36,16,15
2015,5,26,18,40,0.875,0,1,1,22,0.0,73,21,49,48,16
2015,5,26,19,41,0.7073170731707317,0,1,1,21,0.0,75,23,28,40,48
2015,5,26,20,35,0.8857142857142857,0,1,1,20,0.0,77,25,18,41,40
2015,5,26,21,18,0.8333333333333334,0,1,1,19,0.0,79,27,14,35,41
2015,5,26,22,8,1.0,0,1,1,19,0.0,82,22,10,18,35
2015,5,26,23,2,1.0,0,1,1,18,0.0,84,16,3,8,18
2015,5,27,1,1,1.0,0,2,1,18,0.0,88,12,0,0,2
2015,5,27,6,9,1.0,0,2,1,20,0.2,87,18,9,0,0
2015,5,27,7,12,1.0,0,2,1,21,0.1,83,19,9,9,0
2015,5,27,8,20,0.95,0,2,1,23,0.0,79,19,16,12,9
2015,5,27,9,13,0.9230769230769232,0,2,1,24,0.0,75,20,16,20,12
2015,5,27,10,10,0.9,0,2,1,25,0.0,73,20,7,13,20
2015,5,27,11,13,0.6153846153846154,0,2,1,25,0.1,71,19,8,10,13
2015,5,27,12,11,0.8181818181818182,0,2,1,26,0.1,69,19,4,13,10
2015,5,27,13,10,0.9,0,2,1,25,0.1,71,21,10,11,13
2015,5,27,14,13,0.8461538461538461,0,2,1,25,0.4,73,24,21,10,11
2015,5,27,15,20,0.7,0,2,1,24,0.5,76,27,17,13,10
2015,5,27,16,14,0.9285714285714286,0,2,1,23,0.2,78,26,11,20,13
2015,5,27,17,26,0.9615384615384616,0,2,1,23,0.9,81,25,36,14,20
2015,5,27,18,51,0.9019607843137256,0,2,1,22,1.2,83,24,37,26,14
2015,5,27,19,17,0.7647058823529411,0,2,1,21,0.6,85,23,15,51,26
2015,5,27,20,3,0.0,0,2,1,20,1.3,87,22,18,17,51
2015,5,27,21,6,0.8333333333333334,0,2,1,20,1.7,90,21,3,3,17
2015,5,27,22,2,1.0,0,2,1,19,0.9,91,17,6,6,3
2015,5,27,23,3,1.0,0,2,1,19,2.0,93,13,3,2,6
2015,5,28,6,9,1.0,0,3,1,20,1.1,93,6,8,0,0
2015,5,28,7,10,1.0,0,3,1,21,0.5,88,8,11,9,0
2015,5,28,8,15,1.0,0,3,1,22,0.0,84,11,15,10,9
2015,5,28,9,17,0.9411764705882352,0,3,1,23,0.0,79,14,13,15,10
2015,5,28,10,15,0.6,0,3,1,24,0.0,73,13,5,17,15
2015,5,28,11,14,0.5,0,3,1,25,0.0,68,12,1,15,17
2015,5,28,12,12,0.75,0,3,1,26,0.0,62,12,6,14,15
2015,5,28,13,12,0.5833333333333334,0,3,1,26,0.0,63,12,8,12,14
2015,5,28,14,13,0.6923076923076923,0,3,1,26,0.9,63,13,9,12,12
2015,5,28,15,18,0.7222222222222222,0,3,1,26,1.2,64,13,12,13,12
2015,5,28,16,26,0.7307692307692307,0,3,1,25,0.6,66,12,14,18,13
2015,5,28,17,29,0.896551724137931,0,3,1,24,1.0,67,10,26,26,18
2015,5,28,18,32,0.8125,0,3,1,23,1.3,69,8,31,29,26
2015,5,28,19,31,0.8387096774193549,0,3,1,22,0.6,71,10,12,32,29
2015,5,28,20,24,0.8333333333333334,0,3,1,21,0.0,72,12,12,31,32
2015,5,28,21,14,0.8571428571428571,0,3,1,20,0.0,74,14,4,24,31
2015,5,28,22,9,0.7777777777777778,0,3,1,19,0.0,77,13,3,14,24
2015,5,28,23,1,1.0,0,3,1,18,0.0,80,12,2,9,14
2015,5,29,6,3,1.0,0,4,1,19,0.0,74,9,4,0,0
2015,5,29,7,13,0.9230769230769232,0,4,1,21,0.0,69,8,11,3,0
2015,5,29,8,20,0.95,0,4,1,22,0.0,64,8,16,13,3
2015,5,29,9,20,0.65,0,4,1,24,0.0,59,8,15,20,13
2015,5,29,10,14,0.4285714285714285,0,4,1,25,0.0,57,8,11,20,20
2015,5,29,11,13,0.4615384615384615,0,4,1,25,0.0,55,8,23,14,20
2015,5,29,12,18,0.5,0,4,1,25,0.0,54,9,13,13,14
2015,5,29,13,20,0.7,0,4,1,25,0.0,55,11,17,18,13
2015,5,29,14,28,0.6071428571428571,0,4,1,24,0.0,57,14,49,20,18
2015,5,29,15,21,0.7619047619047619,0,4,1,24,0.0,59,17,19,28,20
2015,5,29,16,42,0.7380952380952381,0,4,1,22,0.0,64,14,19,21,28
2015,5,29,17,41,0.8048780487804879,0,4,1,21,0.0,70,12,31,42,21
2015,5,29,18,41,0.8292682926829268,0,4,1,20,0.0,76,9,33,41,42
2015,5,29,19,32,0.75,0,4,1,19,0.0,79,11,23,41,41
2015,5,29,20,14,0.8571428571428571,0,4,1,18,0.0,83,12,11,32,41
2015,5,29,21,8,0.5,0,4,1,17,0.0,86,13,1,14,32
2015,5,29,22,7,0.5714285714285714,0,4,1,17,0.0,88,11,1,8,14
2015,5,29,23,2,0.5,0,4,1,17,0.0,90,9,2,7,8
2015,5,30,2,2,1.0,0,5,0,17,0.0,94,10,0,0,0
2015,5,30,3,3,0.0,0,5,0,17,0.0,95,12,0,2,0
2015,5,30,6,2,1.0,0,5,0,20,0.0,84,10,3,0,0
2015,5,30,7,1,0.0,0,5,0,21,0.0,79,13,4,2,0
2015,5,30,8,9,1.0,0,5,0,23,0.0,74,16,7,1,2
2015,5,30,9,11,0.6363636363636364,0,5,0,24,0.0,70,19,9,9,1
2015,5,30,10,16,0.5625,0,5,0,25,0.0,68,19,13,11,9
2015,5,30,11,26,0.5,0,5,0,25,0.0,67,20,12,16,11
2015,5,30,12,35,0.5142857142857142,0,5,0,25,0.0,66,21,16,26,16
2015,5,30,13,41,0.7073170731707317,0,5,0,25,0.0,68,23,22,35,26
2015,5,30,14,22,0.5,0,5,0,25,0.2,70,25,43,41,35
2015,5,30,15,31,0.4516129032258064,0,5,0,24,0.3,73,27,25,22,41
2015,5,30,16,45,0.6444444444444445,0,5,0,23,0.1,76,26,38,31,22
2015,5,30,17,54,0.5185185185185185,0,5,0,22,0.2,79,25,43,45,31
2015,5,30,18,35,0.6285714285714286,0,5,0,22,0.3,82,24,48,54,45
2015,5,30,19,41,0.5121951219512195,0,5,0,21,0.2,84,24,33,35,54
2015,5,30,20,15,0.4666666666666667,0,5,0,20,0.2,86,24,23,41,35
2015,5,30,21,11,0.4545454545454545,0,5,0,19,0.2,88,24,6,15,41
2015,5,30,22,18,0.5555555555555556,0,5,0,19,0.1,88,21,2,11,15
2015,5,30,23,14,0.1428571428571428,0,5,0,19,0.2,88,18,0,18,11
2015,5,31,0,5,0.2,0,6,0,19,0.3,88,15,3,14,18
2015,5,31,1,1,1.0,0,6,0,18,0.1,90,16,0,5,14
2015,5,31,3,1,1.0,0,6,0,18,0.1,93,16,0,0,1
2015,5,31,7,3,1.0,0,6,0,21,0.2,83,12,1,0,0
2015,5,31,8,8,0.875,0,6,0,23,0.1,78,13,3,3,0
2015,5,31,9,12,0.6666666666666666,0,6,0,24,0.1,73,15,8,8,3
2015,5,31,10,12,1.0,0,6,0,25,0.0,70,15,15,12,8
2015,5,31,11,19,0.5263157894736842,0,6,0,26,0.5,67,14,16,12,12
2015,5,31,12,29,0.7586206896551724,0,6,0,26,0.7,65,14,34,19,12
2015,5,31,13,33,0.4545454545454545,0,6,0,26,0.3,69,15,40,29,19
2015,5,31,14,28,0.6071428571428571,0,6,0,25,0.8,73,16,28,33,29
2015,5,31,15,21,0.4761904761904761,0,6,0,24,1.0,77,17,41,28,33
2015,5,31,16,16,0.5625,0,6,0,23,0.5,81,14,29,21,28
2015,5,31,17,7,0.7142857142857143,0,6,0,22,1.6,85,11,52,16,21
2015,5,31,18,1,1.0,0,6,0,21,2.1,90,8,28,7,16
2015,5,31,19,1,1.0,0,6,0,20,1.0,91,11,35,1,7
2015,5,31,20,2,1.0,0,6,0,19,0.4,93,14,14,1,1
2015,5,31,21,1,1.0,0,6,0,18,0.5,95,16,13,2,1
2015,5,31,22,1,1.0,0,6,0,17,0.3,94,18,5,1,2
2015,6,1,1,1,1.0,0,0,1,14,0.0,94,22,2,0,0
2015,6,1,2,1,1.0,0,0,1,14,0.2,95,23,0,1,0
2015,6,1,6,3,1.0,0,0,1,15,0.4,96,14,1,0,0
2015,6,1,7,4,1.0,0,0,1,14,0.2,96,17,0,3,0
2015,6,1,8,8,0.875,0,0,1,13,1.0,96,20,4,4,3
2015,6,1,9,6,1.0,0,0,1,12,1.3,96,23,6,8,4
2015,6,1,13,2,1.0,0,0,1,13,1.3,95,20,43,0,0
2015,6,1,14,6,1.0,0,0,1,13,0.1,95,22,38,2,0
2015,6,1,15,7,1.0,0,0,1,13,0.1,95,24,50,6,2
2015,6,1,16,6,0.8333333333333334,0,0,1,13,0.0,95,22,63,7,6
2015,6,1,17,16,0.75,0,0,1,12,0.2,95,20,41,6,7
2015,6,1,18,19,0.9473684210526316,0,0,1,12,0.3,95,18,45,16,6
2015,6,1,19,2,1.0,0,0,1,12,0.2,95,20,27,19,16
2015,6,1,20,4,0.75,0,0,1,11,0.9,95,22,28,2,19
2015,6,1,21,3,1.0,0,0,1,11,1.2,95,24,9,4,2
2015,6,1,22,1,1.0,0,0,1,11,0.6,95,22,11,3,4
2015,6,2,5,2,1.0,0,1,1,10,1.9,94,17,1,0,0
2015,6,2,7,2,1.0,0,1,1,10,1.2,93,16,13,0,2
2015,6,2,8,8,1.0,0,1,1,11,0.2,92,18,17,2,0
2015,6,2,9,6,1.0,0,1,1,12,0.3,90,21,17,8,2
2015,6,2,10,4,1.0,0,1,1,12,0.2,91,17,9,6,8
2015,6,2,11,1,1.0,0,1,1,12,0.7,92,14,6,4,6
2015,6,2,12,2,1.0,0,1,1,12,0.9,92,11,21,1,4
2015,6,2,13,4,1.0,0,1,1,12,0.5,91,12,6,2,1
2015,6,2,14,1,1.0,0,1,1,12,0.4,91,13,25,4,2
2015,6,2,15,4,1.0,0,1,1,13,0.5,90,14,15,1,4
2015,6,2,16,1,1.0,0,1,1,13,0.3,91,12,16,4,1
2015,6,2,17,3,1.0,0,1,1,12,0.6,92,10,48,1,4
2015,6,2,18,3,1.0,0,1,1,12,0.8,93,8,40,3,1
2015,6,2,20,1,1.0,0,1,1,11,0.3,93,10,35,0,3
2015,6,2,21,3,1.0,0,1,1,11,0.4,93,12,18,1,0
2015,6,2,22,1,1.0,0,1,1,11,0.2,93,11,8,3,1
2015,6,3,2,1,1.0,0,2,1,10,0.0,91,11,0,0,0
2015,6,3,5,2,1.0,0,2,1,11,0.0,87,11,0,0,0
2015,6,3,6,6,1.0,0,2,1,12,0.0,86,10,9,2,0
2015,6,3,7,14,0.9285714285714286,0,2,1,13,0.0,80,12,12,6,2
2015,6,3,8,16,1.0,0,2,1,15,0.0,74,14,20,14,6
2015,6,3,9,14,0.8571428571428571,0,2,1,16,0.0,68,15,13,16,14
2015,6,3,10,9,1.0,0,2,1,18,0.0,63,12,10,14,16
2015,6,3,11,18,0.7222222222222222,0,2,1,19,0.0,59,9,13,9,14
2015,6,3,12,13,0.5384615384615384,0,2,1,20,0.0,55,6,11,18,9
2015,6,3,13,13,0.3076923076923077,0,2,1,19,0.0,57,10,10,13,18
2015,6,3,14,11,0.6363636363636364,0,2,1,19,0.0,59,14,13,13,13
2015,6,3,15,20,0.6,0,2,1,18,0.0,61,18,20,11,13
2015,6,3,16,33,0.5757575757575758,0,2,1,17,0.0,67,16,14,20,11
2015,6,3,17,41,0.8048780487804879,0,2,1,16,0.0,73,14,26,33,20
2015,6,3,18,41,0.8536585365853658,0,2,1,15,0.0,80,12,51,41,33
2015,6,3,19,29,0.8275862068965517,0,2,1,14,0.0,83,12,17,41,41
2015,6,3,20,16,1.0,0,2,1,13,0.0,85,11,3,29,41
2015,6,3,21,9,0.8888888888888888,0,2,1,12,0.0,88,11,6,16,29
2015,6,3,22,2,1.0,0,2,1,11,0.0,89,10,2,9,16
2015,6,3,23,1,1.0,0,2,1,11,0.0,89,9,3,2,9
2015,6,4,5,2,1.0,0,3,1,12,0.1,87,13,0,0,0
2015,6,4,6,7,1.0,0,3,1,12,0.1,85,12,9,2,0
2015,6,4,7,11,1.0,0,3,1,13,0.0,80,14,10,7,2
2015,6,4,8,15,0.9333333333333332,0,3,1,14,0.0,76,15,15,11,7
2015,6,4,9,10,1.0,0,3,1,16,0.0,71,16,17,15,11
2015,6,4,10,7,0.8571428571428571,0,3,1,16,0.0,68,15,15,10,15
2015,6,4,11,6,1.0,0,3,1,17,0.0,65,13,14,7,10
2015,6,4,12,9,0.5555555555555556,0,3,1,18,0.0,62,12,12,6,7
2015,6,4,13,5,0.8,0,3,1,17,0.0,65,13,12,9,6
2015,6,4,14,9,0.8888888888888888,0,3,1,16,0.1,67,15,13,5,9
2015,6,4,15,23,0.782608695652174,0,3,1,16,0.1,69,16,18,9,5
2015,6,4,16,16,0.8125,0,3,1,15,0.0,72,14,26,23,9
2015,6,4,17,39,0.8461538461538461,0,3,1,15,0.1,76,12,29,16,23
2015,6,4,18,23,0.9565217391304348,0,3,1,14,0.2,79,10,32,39,16
2015,6,4,19,20,0.85,0,3,1,14,0.1,81,10,31,23,39
2015,6,4,20,11,0.9090909090909092,0,3,1,13,0.1,83,11,24,20,23
2015,6,4,21,3,1.0,0,3,1,13,0.1,86,11,14,11,20
2015,6,4,22,4,0.5,0,3,1,12,0.1,87,11,9,3,11
2015,6,4,23,3,0.6666666666666666,0,3,1,12,0.1,87,11,1,4,3
2015,6,5,3,1,1.0,0,4,1,13,0.3,90,11,0,0,0
2015,6,5,4,1,1.0,0,4,1,13,0.2,90,10,0,1,0
2015,6,5,5,2,1.0,0,4,1,13,0.3,89,9,0,1,1
2015,6,5,6,6,1.0,0,4,1,13,0.4,89,8,3,2,1
2015,6,5,7,11,1.0,0,4,1,13,0.2,88,8,13,6,2
2015,6,5,8,19,1.0,0,4,1,14,0.2,87,9,20,11,6
2015,6,5,9,11,0.9090909090909092,0,4,1,14,0.3,87,10,20,19,11
2015,6,5,10,3,0.3333333333333333,0,4,1,16,0.1,81,8,14,11,19
2015,6,5,11,1,1.0,0,4,1,18,0.2,75,6,13,3,11
2015,6,5,12,6,1.0,0,4,1,20,0.3,69,4,18,1,3
2015,6,5,13,10,0.8,0,4,1,19,0.1,70,7,20,6,1
2015,6,5,14,11,0.7272727272727273,0,4,1,19,0.0,72,9,28,10,6
2015,6,5,15,19,0.8947368421052632,0,4,1,19,0.0,73,12,21,11,10
2015,6,5,16,24,0.7916666666666666,0,4,1,18,0.0,77,10,42,19,11
2015,6,5,17,44,0.8636363636363636,0,4,1,17,0.0,81,7,41,24,19
2015,6,5,18,29,0.9310344827586208,0,4,1,17,0.0,85,5,41,44,24
2015,6,5,19,21,0.9047619047619048,0,4,1,16,0.0,87,6,32,29,44
2015,6,5,20,9,1.0,0,4,1,15,0.0,89,6,14,21,29
2015,6,5,21,6,0.8333333333333334,0,4,1,15,0.0,92,6,8,9,21
2015,6,5,22,1,1.0,0,4,1,14,0.0,93,5,7,6,9
2015,6,5,23,2,1.0,0,4,1,14,0.0,93,3,2,1,6
2015,6,6,0,5,0.6,0,5,0,14,0.0,94,2,0,2,1
2015,6,6,3,1,1.0,0,5,0,15,0.8,95,6,3,0,0
2015,6,6,6,2,1.0,0,5,0,17,1.0,91,5,2,0,0
2015,6,6,7,1,1.0,0,5,0,18,0.5,85,12,1,2,0
2015,6,6,8,6,1.0,0,5,0,19,0.5,79,18,9,1,2
2015,6,6,9,7,1.0,0,5,0,20,0.6,73,24,11,6,1
2015,6,6,10,4,1.0,0,5,0,21,0.3,68,23,16,7,6
2015,6,6,11,9,0.4444444444444444,0,5,0,21,0.5,63,21,26,4,7
2015,6,6,12,16,0.5,0,5,0,22,0.6,58,20,35,9,4
2015,6,6,13,21,0.7142857142857143,0,5,0,22,0.3,53,20,41,16,9
2015,6,6,14,44,0.3863636363636363,0,5,0,22,0.0,48,21,22,21,16
2015,6,6,15,47,0.2553191489361702,0,5,0,22,0.0,44,21,31,44,21
2015,6,6,16,43,0.6511627906976745,0,5,0,21,0.0,49,16,45,47,44
2015,6,6,17,37,0.5945945945945946,0,5,0,20,0.0,54,12,54,43,47
2015,6,6,18,30,0.4666666666666667,0,5,0,20,0.0,59,8,35,37,43
2015,6,6,19,25,0.72,0,5,0,19,0.0,62,8,41,30,37
2015,6,6,20,19,0.631578947368421,0,5,0,18,0.0,65,8,15,25,30
2015,6,6,21,12,0.6666666666666666,0,5,0,17,0.0,69,8,11,19,25
2015,6,6,22,12,0.75,0,5,0,17,0.0,71,6,18,12,19
2015,6,6,23,4,0.75,0,5,0,16,0.0,73,5,14,12,12
2015,6,7,0,1,1.0,0,6,0,16,0.0,75,4,5,4,12
2015,6,7,1,1,1.0,0,6,0,15,0.0,77,5,1,1,4
2015,6,7,2,1,1.0,0,6,0,13,0.0,78,7,0,1,1
2015,6,7,6,1,1.0,0,6,0,15,0.0,62,5,0,0,0
2015,6,7,7,3,1.0,0,6,0,17,0.0,62,6,3,1,0
2015,6,7,8,8,1.0,0,6,0,18,0.0,61,7,8,3,1
