year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,abweichung,abweichungdurchschnitt
2015,9,11,19,31,0.935483870967742,0,4,1,23,0.0,73,8,Clear,2015-09-11 19:00:00,18,40,52,34,37,8.823529411764707,4.494382022471906
2015,9,11,21,10,0.9,0,4,1,21,0.0,77,12,Clear,2015-09-11 21:00:00,10,27,31,12,10,0.0,6.249999999999995
2015,9,11,22,8,0.75,0,4,1,21,0.0,79,11,Clear,2015-09-11 22:00:00,17,10,27,7,7,14.285714285714285,22.580645161290327
2015,9,12,10,24,0.75,0,5,0,25,0.2,68,17,Patchy rain possible,2015-09-12 10:00:00,15,19,8,25,21,14.285714285714285,18.03278688524591
2015,9,12,11,25,0.76,0,5,0,25,0.6,69,19,Light rain shower,2015-09-12 11:00:00,30,24,19,25,32,16.666666666666664,13.793103448275861
2015,9,12,14,36,0.4722222222222222,0,5,0,23,0.9,78,24,Moderate or heavy rain shower,2015-09-12 14:00:00,39,16,53,43,34,7.6923076923076925,6.896551724137925
2015,9,12,16,35,0.6285714285714286,0,5,0,22,0.6,83,25,Moderate or heavy rain shower,2015-09-12 16:00:00,45,31,36,33,59,22.22222222222222,23.35766423357664
2015,9,13,8,7,1.0,0,6,0,21,0.0,75,10,Sunny,2015-09-13 08:00:00,6,7,1,16,8,12.5,30.0
2015,9,13,10,17,1.0,0,6,0,23,0.0,62,12,Sunny,2015-09-13 10:00:00,25,19,7,21,20,19.047619047619047,22.727272727272727
2015,9,13,11,19,0.8421052631578947,0,6,0,24,0.0,57,12,Partly cloudy,2015-09-13 11:00:00,26,17,19,19,23,17.391304347826086,16.176470588235297
2015,9,13,15,33,0.4848484848484848,0,6,0,21,0.0,64,27,Partly cloudy,2015-09-13 15:00:00,56,42,50,28,25,17.857142857142858,9.17431192660551
2015,9,13,22,4,1.0,0,6,0,15,0.0,67,23,Clear,2015-09-13 22:00:00,12,3,13,5,1,20.0,33.33333333333333
2015,9,14,7,8,1.0,0,0,1,16,0.0,69,24,Partly cloudy,2015-09-14 07:00:00,3,3,0,14,11,27.27272727272727,14.28571428571429
2015,9,14,9,15,0.8,0,0,1,19,0.0,58,27,Sunny,2015-09-14 09:00:00,12,27,8,9,14,25.0,28.571428571428577
2015,9,14,11,13,0.6923076923076923,0,0,1,22,0.0,50,24,Sunny,2015-09-14 11:00:00,34,7,15,8,11,18.181818181818183,26.415094339622648
2015,9,14,12,14,0.6428571428571429,0,0,1,23,0.0,45,23,Sunny,2015-09-14 12:00:00,21,13,7,14,11,0.0,8.695652173913047
2015,9,14,13,17,0.7647058823529411,0,0,1,23,0.0,45,22,Sunny,2015-09-14 13:00:00,34,14,13,13,16,6.25,19.047619047619047
2015,9,14,15,12,0.6666666666666666,0,0,1,23,0.0,44,20,Sunny,2015-09-14 15:00:00,50,29,17,12,15,20.0,53.24675324675325
2015,9,14,16,15,0.7333333333333333,0,0,1,22,0.0,48,18,Sunny,2015-09-14 16:00:00,44,12,29,10,15,0.0,34.78260869565217
2015,9,14,18,50,0.88,0,0,1,21,0.0,56,14,Clear,2015-09-14 18:00:00,34,54,15,68,59,15.254237288135593,6.832298136645959
2015,9,14,23,3,1.0,0,0,1,18,0.0,62,12,Clear,2015-09-14 23:00:00,4,8,9,2,5,25.0,18.18181818181818
2015,9,15,6,10,1.0,0,1,1,19,0.0,63,10,Sunny,2015-09-15 06:00:00,7,0,0,10,8,25.0,19.999999999999993
2015,9,15,7,14,0.9285714285714286,0,1,1,21,0.0,58,8,Sunny,2015-09-15 07:00:00,17,10,0,14,10,0.0,2.439024390243907
2015,9,15,8,23,0.9565217391304348,0,1,1,24,0.0,52,5,Sunny,2015-09-15 08:00:00,20,14,10,28,12,15.0,15.0
2015,9,15,10,6,0.5,0,1,1,26,0.0,47,4,Sunny,2015-09-15 10:00:00,6,20,23,5,8,0.0,5.263157894736838
2015,9,15,11,5,0.6,0,1,1,26,0.0,47,4,Sunny,2015-09-15 11:00:00,5,6,20,7,25,28.57142857142857,59.45945945945946
2015,9,15,12,10,0.9,0,1,1,26,0.0,47,5,Sunny,2015-09-15 12:00:00,13,5,6,12,14,23.076923076923077,23.076923076923077
2015,9,15,13,11,0.7272727272727273,0,1,1,28,0.0,46,6,Sunny,2015-09-15 13:00:00,9,10,5,5,15,22.22222222222222,13.79310344827587
2015,9,15,16,16,0.5625,0,1,1,28,0.0,49,10,Sunny,2015-09-15 16:00:00,15,16,17,19,17,5.88235294117647,5.88235294117647
2015,9,15,17,35,0.8571428571428571,0,1,1,26,0.0,54,9,Sunny,2015-09-15 17:00:00,36,16,16,32,41,2.7777777777777777,3.6697247706422083
2015,9,15,19,33,0.9090909090909092,0,1,1,23,0.0,58,11,Clear,2015-09-15 19:00:00,43,73,35,38,38,13.157894736842104,16.806722689075627
2015,9,15,21,15,0.8666666666666667,0,1,1,21,0.0,58,13,Clear,2015-09-15 21:00:00,12,32,33,11,12,25.0,28.571428571428577
2015,9,15,22,6,1.0,0,1,1,21,0.0,59,11,Clear,2015-09-15 22:00:00,8,15,32,7,9,25.0,25.0
2015,9,16,6,9,1.0,0,2,1,20,0.0,55,12,Sunny,2015-09-16 06:00:00,8,2,0,10,7,12.5,7.999999999999992
2015,9,16,7,14,0.7857142857142857,0,2,1,20,0.0,54,12,Sunny,2015-09-16 07:00:00,12,9,2,16,15,6.666666666666667,2.3255813953488413
2015,9,16,8,23,0.9565217391304348,0,2,1,21,0.0,52,13,Sunny,2015-09-16 08:00:00,30,14,9,18,22,4.545454545454546,1.4285714285714235
2015,9,16,9,17,1.0,0,2,1,21,0.0,51,13,Sunny,2015-09-16 09:00:00,22,23,14,15,18,5.555555555555555,7.272727272727267
2015,9,16,10,7,0.8571428571428571,0,2,1,21,0.0,55,12,Sunny,2015-09-16 10:00:00,14,17,23,9,8,22.22222222222222,32.25806451612904
2015,9,16,16,12,0.75,0,2,1,20,0.2,70,10,Moderate rain at times,2015-09-16 16:00:00,3,25,19,26,13,7.6923076923076925,14.285714285714285
2015,9,16,17,56,0.8214285714285714,0,2,1,19,0.0,74,9,Partly cloudy,2015-09-16 17:00:00,45,12,25,34,62,24.444444444444443,19.148936170212767
2015,9,16,18,63,0.9206349206349206,0,2,1,18,0.0,77,8,Partly cloudy,2015-09-16 18:00:00,47,56,12,65,49,28.57142857142857,17.391304347826093
2015,9,16,19,29,0.896551724137931,0,2,1,17,0.0,78,9,Partly cloudy,2015-09-16 19:00:00,41,63,56,38,45,29.268292682926827,29.838709677419356
2015,9,16,23,5,0.4,0,2,1,16,0.0,80,10,Partly cloudy,2015-09-16 23:00:00,0,12,4,4,6,25.0,49.99999999999999
2015,9,17,5,1,1.0,0,3,1,15,0.0,79,8,Partly cloudy,2015-09-17 05:00:00,0,0,0,1,1,0.0,50.000000000000014
2015,9,17,6,7,1.0,0,3,1,16,0.0,78,8,Partly cloudy,2015-09-17 06:00:00,8,1,0,6,8,12.5,4.545454545454541
2015,9,17,7,9,1.0,0,3,1,17,0.0,73,9,Partly cloudy,2015-09-17 07:00:00,3,7,1,11,18,18.181818181818183,15.624999999999995
2015,9,17,8,25,1.0,0,3,1,18,0.0,68,10,Patchy rain possible,2015-09-17 08:00:00,6,9,7,28,20,25.0,38.88888888888889
2015,9,17,9,14,0.9285714285714286,0,3,1,20,0.0,62,11,Patchy rain possible,2015-09-17 09:00:00,4,25,9,23,12,16.666666666666664,7.6923076923076925
2015,9,17,13,12,0.75,0,3,1,21,0.0,58,9,Sunny,2015-09-17 13:00:00,3,6,3,10,13,20.0,38.46153846153847
2015,9,17,15,13,0.6923076923076923,0,3,1,21,0.0,59,11,Patchy rain possible,2015-09-17 15:00:00,8,18,12,16,13,0.0,5.4054054054054
2015,9,17,16,14,0.8571428571428571,0,3,1,19,0.0,66,10,Patchy rain possible,2015-09-17 16:00:00,14,13,18,7,19,0.0,4.999999999999996
2015,9,17,19,31,0.7741935483870968,0,3,1,16,0.0,79,9,Clear,2015-09-17 19:00:00,9,67,49,35,49,11.428571428571429,0.0
2015,9,17,20,15,1.0,0,3,1,16,0.0,79,10,Patchy rain possible,2015-09-17 20:00:00,2,31,67,21,32,28.57142857142857,18.181818181818176
2015,9,17,22,5,0.6,0,3,1,16,0.0,81,10,Patchy rain possible,2015-09-17 22:00:00,1,6,15,6,6,16.666666666666664,15.384615384615394
2015,9,18,0,2,1.0,0,4,1,15,0.0,85,9,Partly cloudy,2015-09-18 00:00:00,0,2,5,3,2,0.0,19.999999999999996
2015,9,18,6,9,1.0,0,4,1,17,0.0,84,11,Partly cloudy,2015-09-18 06:00:00,11,1,0,2,9,0.0,22.727272727272734
2015,9,18,7,14,1.0,0,4,1,18,0.0,79,12,Partly cloudy,2015-09-18 07:00:00,16,9,1,13,12,7.6923076923076925,2.439024390243907
2015,9,18,9,14,0.9285714285714286,0,4,1,21,0.3,70,15,Moderate rain at times,2015-09-18 09:00:00,14,31,14,18,9,0.0,2.439024390243907
2015,9,18,10,8,1.0,0,4,1,21,0.2,69,14,Moderate rain at times,2015-09-18 10:00:00,11,14,31,9,15,27.27272727272727,31.428571428571423
2015,9,18,11,14,0.6428571428571429,0,4,1,22,0.0,67,13,Partly cloudy,2015-09-18 11:00:00,10,8,14,15,14,0.0,7.6923076923076925
2015,9,18,12,14,0.4285714285714285,0,4,1,22,0.0,66,13,Partly cloudy,2015-09-18 12:00:00,11,14,8,8,13,27.27272727272727,31.250000000000007
2015,9,18,14,16,0.4375,0,4,1,22,0.4,67,15,Heavy rain at times,2015-09-18 14:00:00,17,15,14,19,27,15.789473684210526,23.809523809523807
2015,9,18,15,20,0.75,0,4,1,22,0.6,67,16,Heavy rain at times,2015-09-18 15:00:00,16,16,15,27,27,25.925925925925924,14.285714285714283
2015,9,18,16,32,0.65625,0,4,1,21,0.3,71,14,Heavy rain at times,2015-09-18 16:00:00,34,20,16,40,38,15.789473684210526,14.28571428571429
2015,9,18,19,37,0.8378378378378378,0,4,1,18,0.0,79,12,Partly cloudy,2015-09-18 19:00:00,31,70,52,18,34,19.35483870967742,33.73493975903614
2015,9,18,21,9,0.6666666666666666,0,4,1,18,0.4,81,13,Heavy rain at times,2015-09-18 21:00:00,10,13,37,10,12,10.0,15.624999999999995
2015,9,18,22,8,0.625,0,4,1,17,0.2,83,13,Heavy rain at times,2015-09-18 22:00:00,8,9,13,17,7,0.0,24.999999999999993
2015,9,19,7,3,1.0,0,5,0,17,0.0,77,12,Partly cloudy,2015-09-19 07:00:00,2,0,0,3,7,0.0,25.0
2015,9,19,8,7,0.7142857142857143,0,5,0,18,0.2,72,12,Moderate rain at times,2015-09-19 08:00:00,8,3,0,6,3,16.666666666666664,23.529411764705877
2015,9,19,9,14,0.7142857142857143,0,5,0,19,0.2,66,12,Moderate rain at times,2015-09-19 09:00:00,19,7,3,17,10,17.647058823529413,8.695652173913047
2015,9,19,10,23,0.4347826086956521,0,5,0,20,0.1,64,12,Moderate rain at times,2015-09-19 10:00:00,24,14,7,15,25,4.166666666666666,7.812500000000005
2015,9,19,12,29,0.5172413793103449,0,5,0,21,0.0,60,10,Partly cloudy,2015-09-19 12:00:00,53,34,23,20,31,6.451612903225806,16.34615384615384
2015,9,19,13,34,0.5882352941176471,0,5,0,21,0.0,61,10,Partly cloudy,2015-09-19 13:00:00,16,29,34,35,31,9.67741935483871,24.39024390243903
2015,9,19,14,45,0.4888888888888889,0,5,0,21,0.1,62,10,Patchy rain possible,2015-09-19 14:00:00,36,34,29,39,43,15.384615384615385,14.406779661016941
2015,9,19,17,41,0.7073170731707317,0,5,0,18,0.0,75,10,Partly cloudy,2015-09-19 17:00:00,16,72,62,64,35,17.142857142857142,6.956521739130428
2015,9,19,19,25,0.52,0,5,0,16,0.0,81,10,Partly cloudy,2015-09-19 19:00:00,8,42,41,28,45,10.714285714285714,7.4074074074074066
2015,9,19,20,20,0.65,0,5,0,16,0.1,82,11,Patchy rain possible,2015-09-19 20:00:00,6,25,42,25,19,5.263157894736842,19.999999999999993
2015,9,19,21,12,0.4166666666666667,0,5,0,16,0.1,83,11,Patchy rain possible,2015-09-19 21:00:00,5,20,25,11,10,20.0,38.46153846153847
2015,9,19,23,3,1.0,0,5,0,16,0.1,81,11,Patchy rain possible,2015-09-19 23:00:00,1,11,12,4,3,0.0,12.500000000000005
2015,9,20,10,21,0.5714285714285714,0,6,0,21,0.0,54,15,Patchy rain possible,2015-09-20 10:00:00,17,8,3,25,21,0.0,0.0
2015,9,20,11,23,0.782608695652174,0,6,0,22,0.0,48,15,Sunny,2015-09-20 11:00:00,19,21,8,26,19,21.052631578947366,7.812500000000005
2015,9,20,12,36,0.5833333333333334,0,6,0,24,0.0,42,16,Sunny,2015-09-20 12:00:00,24,23,21,49,29,24.137931034482758,5.88235294117647
2015,9,20,13,44,0.5909090909090909,0,6,0,23,0.0,42,18,Sunny,2015-09-20 13:00:00,50,36,23,39,33,12.82051282051282,8.196721311475416
2015,9,20,14,39,0.717948717948718,0,6,0,23,0.0,42,20,Sunny,2015-09-20 14:00:00,42,44,36,47,16,7.142857142857142,11.428571428571429
2015,9,20,15,33,0.4545454545454545,0,6,0,23,0.0,42,21,Sunny,2015-09-20 15:00:00,33,39,44,56,28,0.0,15.384615384615385
2015,9,20,17,51,0.6666666666666666,0,6,0,20,0.0,50,21,Sunny,2015-09-20 17:00:00,21,39,33,56,40,27.500000000000004,30.76923076923077
2015,9,20,18,48,0.75,0,6,0,19,0.0,54,20,Clear,2015-09-20 18:00:00,19,51,39,57,45,6.666666666666667,19.00826446280991
2015,9,20,19,31,0.7741935483870968,0,6,0,18,0.0,55,21,Clear,2015-09-20 19:00:00,15,48,51,38,31,0.0,10.714285714285714
2015,9,20,21,7,1.0,0,6,0,17,0.0,59,23,Clear,2015-09-20 21:00:00,3,4,31,18,9,22.22222222222222,30.0
2015,9,21,8,22,0.9090909090909092,0,0,1,16,0.0,56,18,Partly cloudy,2015-09-21 08:00:00,27,14,5,6,21,4.761904761904762,22.22222222222222
2015,9,21,9,10,1.0,0,0,1,18,0.0,54,19,Partly cloudy,2015-09-21 09:00:00,15,22,14,12,9,16.666666666666664,16.666666666666664
2015,9,21,18,41,0.8780487804878049,0,0,1,19,0.0,52,10,Partly cloudy,2015-09-21 18:00:00,50,39,27,34,68,18.0,19.078947368421048
2015,9,21,19,31,0.8709677419354839,0,0,1,18,0.0,54,12,Partly cloudy,2015-09-21 19:00:00,44,41,39,31,32,3.125,13.084112149532704
2015,9,21,20,16,1.0,0,0,1,18,0.0,55,13,Partly cloudy,2015-09-21 20:00:00,32,31,41,17,12,5.88235294117647,21.31147540983606
2015,9,22,6,9,1.0,0,1,1,16,0.0,67,21,Overcast,2015-09-22 06:00:00,10,0,0,7,10,10.0,0.0
2015,9,22,7,12,0.8333333333333334,0,1,1,16,0.0,65,19,Overcast,2015-09-22 07:00:00,14,9,0,17,14,14.285714285714285,20.0
2015,9,22,8,26,0.9230769230769232,0,1,1,17,0.0,64,18,Overcast,2015-09-22 08:00:00,23,12,9,20,28,13.043478260869565,9.85915492957746
2015,9,22,9,15,1.0,0,1,1,18,0.0,62,16,Overcast,2015-09-22 09:00:00,20,26,12,5,15,0.0,12.499999999999995
2015,9,22,10,7,0.7142857142857143,0,1,1,19,0.0,61,15,Overcast,2015-09-22 10:00:00,6,15,26,6,5,16.666666666666664,23.529411764705877
2015,9,22,14,10,0.6,0,1,1,21,0.0,57,14,Partly cloudy,2015-09-22 14:00:00,17,13,17,13,12,23.076923076923077,28.57142857142857
2015,9,22,18,52,0.8846153846153846,0,1,1,18,0.0,72,9,Partly cloudy,2015-09-22 18:00:00,73,46,24,51,56,7.142857142857142,13.333333333333334
2015,9,22,20,24,0.875,0,1,1,17,0.0,73,11,Partly cloudy,2015-09-22 20:00:00,32,24,52,20,23,4.3478260869565215,4.0
2015,9,22,22,8,1.0,0,1,1,16,0.0,75,12,Partly cloudy,2015-09-22 22:00:00,6,7,24,8,7,14.285714285714285,14.285714285714285
2015,9,23,7,15,0.9333333333333332,0,2,1,17,0.0,68,12,Sunny,2015-09-23 07:00:00,14,3,0,12,16,7.142857142857142,7.142857142857142
2015,9,23,8,23,1.0,0,2,1,19,0.0,60,12,Sunny,2015-09-23 08:00:00,23,15,3,30,18,0.0,2.8169014084507094
2015,9,23,9,22,0.8636363636363636,0,2,1,21,0.0,52,13,Sunny,2015-09-23 09:00:00,17,23,15,22,15,29.411764705882355,22.22222222222222
2015,9,23,10,8,0.875,0,2,1,23,0.0,47,11,Sunny,2015-09-23 10:00:00,7,22,23,14,9,11.11111111111111,20.0
2015,9,23,16,10,0.9,0,2,1,26,0.0,50,6,Sunny,2015-09-23 16:00:00,12,18,9,3,26,16.666666666666664,26.829268292682922
2015,9,23,17,35,0.9428571428571428,0,2,1,24,0.0,57,6,Sunny,2015-09-23 17:00:00,56,10,18,45,34,22.22222222222222,22.22222222222222
2015,9,23,18,52,0.8076923076923077,0,2,1,22,0.0,64,6,Clear,2015-09-23 18:00:00,63,35,10,47,65,17.46031746031746,10.857142857142861
2015,9,23,19,36,0.8333333333333334,0,2,1,21,0.0,68,5,Clear,2015-09-23 19:00:00,29,52,35,41,38,5.263157894736842,0.0
2015,9,23,20,17,0.7058823529411765,0,2,1,20,0.0,73,3,Clear,2015-09-23 20:00:00,17,36,52,15,26,0.0,12.068965517241374
2015,9,23,21,10,1.0,0,2,1,19,0.0,77,1,Clear,2015-09-23 21:00:00,4,17,36,13,12,16.666666666666664,3.4482758620689715
2015,9,23,22,10,0.9,0,2,1,19,0.0,76,4,Clear,2015-09-23 22:00:00,12,10,17,5,9,11.11111111111111,15.384615384615394
2015,9,24,6,8,1.0,0,3,1,17,0.0,73,14,Sunny,2015-09-24 06:00:00,7,1,0,8,6,14.285714285714285,14.285714285714285
2015,9,24,8,24,0.9583333333333334,0,3,1,21,0.0,61,16,Sunny,2015-09-24 08:00:00,25,18,8,6,28,4.0,22.03389830508474
2015,9,24,18,46,0.8478260869565217,0,3,1,20,0.0,72,7,Clear,2015-09-24 18:00:00,67,52,20,5,57,19.298245614035086,6.976744186046512
2015,9,24,19,23,0.9130434782608696,0,3,1,20,0.0,74,9,Clear,2015-09-24 19:00:00,31,46,52,9,35,25.806451612903224,8.0
2015,9,24,20,14,1.0,0,3,1,19,0.0,76,10,Clear,2015-09-24 20:00:00,15,23,46,2,21,6.666666666666667,10.526315789473689
2015,9,25,6,9,1.0,0,4,1,17,0.0,74,14,Sunny,2015-09-25 06:00:00,9,1,0,11,2,0.0,22.727272727272734
2015,9,25,7,14,1.0,0,4,1,18,0.0,68,16,Sunny,2015-09-25 07:00:00,14,9,1,16,13,0.0,2.3255813953488413
2015,9,25,8,17,0.8823529411764706,0,4,1,19,0.0,62,18,Partly cloudy,2015-09-25 08:00:00,31,14,9,20,22,22.727272727272727,30.136986301369863
2015,9,25,9,17,0.8235294117647058,0,4,1,20,0.0,57,19,Partly cloudy,2015-09-25 09:00:00,14,17,14,14,18,21.428571428571427,10.8695652173913
2015,9,25,10,9,1.0,0,4,1,21,0.0,55,17,Partly cloudy,2015-09-25 10:00:00,8,17,17,11,9,0.0,3.5714285714285774
2015,9,25,14,22,0.7272727272727273,0,4,1,22,0.0,51,16,Overcast,2015-09-25 14:00:00,16,21,32,17,19,29.411764705882355,26.923076923076934
2015,9,25,16,30,0.6333333333333333,0,4,1,20,0.0,56,15,Overcast,2015-09-25 16:00:00,32,32,22,34,40,11.76470588235294,15.094339622641515
2015,9,25,18,50,0.84,0,4,1,18,0.0,66,9,Overcast,2015-09-25 18:00:00,70,83,30,40,23,25.0,12.781954887218038
2015,9,25,20,11,0.8181818181818182,0,4,1,17,0.0,71,12,Overcast,2015-09-25 20:00:00,13,15,50,27,13,15.384615384615385,37.735849056603776
2015,9,26,8,5,1.0,0,5,0,18,0.0,68,21,Partly cloudy,2015-09-26 08:00:00,7,2,0,8,6,28.57142857142857,28.57142857142857
2015,9,26,10,24,0.9583333333333334,0,5,0,19,0.0,60,23,Partly cloudy,2015-09-26 10:00:00,23,24,5,24,15,4.3478260869565215,16.12903225806451
2015,9,26,11,31,0.5161290322580645,0,5,0,20,0.0,57,20,Overcast,2015-09-26 11:00:00,34,24,24,25,30,3.3333333333333335,4.494382022471906
2015,9,26,12,28,0.6428571428571429,0,5,0,21,0.0,54,17,Overcast,2015-09-26 12:00:00,29,31,24,53,20,3.4482758620689653,17.647058823529413
2015,9,26,13,40,0.5,0,5,0,20,0.0,55,18,Overcast,2015-09-26 13:00:00,34,28,31,16,35,17.647058823529413,41.1764705882353
2015,9,26,14,39,0.4871794871794871,0,5,0,20,0.0,55,19,Overcast,2015-09-26 14:00:00,45,40,28,36,39,0.0,2.5
2015,9,26,15,51,0.6666666666666666,0,5,0,20,0.0,56,21,Overcast,2015-09-26 15:00:00,62,39,40,31,56,8.928571428571429,2.6845637583892668
2015,9,26,16,40,0.425,0,5,0,19,0.0,60,18,Overcast,2015-09-26 16:00:00,72,51,39,35,45,11.11111111111111,21.052631578947363
2015,9,26,17,48,0.3333333333333333,0,5,0,17,0.0,64,16,Overcast,2015-09-26 17:00:00,41,40,51,16,64,17.073170731707318,19.00826446280991
2015,9,26,19,24,0.5416666666666666,0,5,0,16,0.0,68,15,Overcast,2015-09-26 19:00:00,25,29,48,8,28,4.0,18.03278688524591
2015,9,26,20,17,0.4117647058823529,0,5,0,15,0.0,68,16,Overcast,2015-09-26 20:00:00,20,24,29,6,25,15.0,0.0
2015,9,26,22,9,0.8888888888888888,0,5,0,14,0.0,70,17,Overcast,2015-09-26 22:00:00,11,1,17,1,12,18.181818181818183,12.5
2015,9,27,8,5,1.0,0,6,0,16,0.0,68,15,Overcast,2015-09-27 08:00:00,3,5,0,7,6,16.666666666666664,6.249999999999995
2015,9,27,10,20,0.55,0,6,0,18,0.0,62,12,Overcast,2015-09-27 10:00:00,21,12,5,17,25,4.761904761904762,4.761904761904762
2015,9,27,12,35,0.7142857142857143,0,6,0,21,0.0,59,6,Sunny,2015-09-27 12:00:00,36,33,20,24,49,2.7777777777777777,3.6697247706422083
2015,9,27,13,36,0.6666666666666666,0,6,0,21,0.0,61,9,Sunny,2015-09-27 13:00:00,44,35,33,50,39,18.181818181818183,18.796992481203013
2015,9,27,14,30,0.3333333333333333,0,6,0,21,0.0,64,11,Partly cloudy,2015-09-27 14:00:00,39,36,35,42,47,28.57142857142857,29.687499999999993
2015,9,27,16,38,0.5789473684210527,0,6,0,20,0.0,73,11,Partly cloudy,2015-09-27 16:00:00,39,20,30,19,69,2.564102564102564,10.23622047244095
2015,9,27,18,34,0.6470588235294118,0,6,0,17,0.0,88,5,Clear,2015-09-27 18:00:00,48,19,38,19,57,29.166666666666668,17.74193548387097
2015,9,27,20,11,0.7272727272727273,0,6,0,16,0.0,91,8,Clear,2015-09-27 20:00:00,4,20,34,13,25,15.384615384615385,21.428571428571427
2015,9,27,22,5,1.0,0,6,0,16,0.0,93,9,Clear,2015-09-27 22:00:00,1,3,11,4,12,25.0,11.764705882352946
2015,9,28,0,1,1.0,0,0,1,16,0.0,94,8,Mist,2015-09-28 00:00:00,0,0,5,1,2,0.0,0.0
2015,9,28,8,20,1.0,0,0,1,20,0.0,83,9,Partly cloudy,2015-09-28 08:00:00,22,17,4,27,6,9.090909090909092,9.090909090909099
2015,9,28,10,5,1.0,0,0,1,22,0.0,74,8,Partly cloudy,2015-09-28 10:00:00,4,18,20,7,18,28.57142857142857,48.275862068965516
2015,9,28,12,14,0.7142857142857143,0,0,1,25,0.1,66,4,Patchy rain possible,2015-09-28 12:00:00,8,9,5,14,21,0.0,2.3255813953488413
2015,9,28,13,18,0.4444444444444444,0,0,1,24,0.0,68,7,Patchy rain possible,2015-09-28 13:00:00,10,14,9,17,34,5.88235294117647,11.475409836065568
2015,9,28,17,43,0.9534883720930232,0,0,1,22,0.1,85,9,Patchy rain possible,2015-09-28 17:00:00,39,13,30,54,24,10.256410256410255,10.256410256410255
2015,9,28,20,17,0.9411764705882352,0,0,1,20,0.0,93,10,Mist,2015-09-28 20:00:00,16,51,64,32,17,0.0,21.538461538461544
2015,9,28,23,3,0.6666666666666666,0,0,1,20,0.0,95,7,Mist,2015-09-28 23:00:00,1,11,5,3,4,0.0,12.500000000000005
2015,9,29,6,9,1.0,0,1,1,21,0.1,95,1,Light rain shower,2015-09-29 06:00:00,9,0,0,10,7,0.0,3.8461538461538534
2015,9,29,7,12,1.0,0,1,1,22,0.0,91,5,Light rain shower,2015-09-29 07:00:00,12,9,0,14,17,14.285714285714285,16.279069767441865
2015,9,29,8,21,1.0,0,1,1,23,0.0,86,9,Partly cloudy,2015-09-29 08:00:00,26,12,9,23,20,8.695652173913043,8.695652173913043
2015,9,29,9,18,0.8888888888888888,0,1,1,23,0.0,82,13,Partly cloudy,2015-09-29 09:00:00,15,21,12,20,5,20.0,34.99999999999999
2015,9,29,12,13,0.9230769230769232,0,1,1,26,0.0,68,14,Partly cloudy,2015-09-29 12:00:00,17,14,12,10,13,0.0,2.5000000000000044
2015,9,29,15,14,0.7857142857142857,0,1,1,23,0.4,84,18,Light rain shower,2015-09-29 15:00:00,21,9,6,16,9,12.5,8.695652173913047
2015,9,29,16,13,0.4615384615384615,0,1,1,23,0.2,86,16,Light rain shower,2015-09-29 16:00:00,24,14,9,16,15,18.75,29.090909090909083
2015,9,29,19,37,0.945945945945946,0,1,1,22,0.3,93,11,Light rain shower,2015-09-29 19:00:00,24,35,51,33,43,12.121212121212121,10.999999999999991
2015,9,30,6,6,1.0,0,2,1,22,8.6,95,20,Torrential rain shower,2015-09-30 06:00:00,3,1,0,9,8,25.0,10.000000000000004
2015,9,30,7,12,1.0,0,2,1,23,4.3,93,21,Torrential rain shower,2015-09-30 07:00:00,15,6,1,14,12,14.285714285714285,12.195121951219507
2015,9,30,12,6,1.0,0,2,1,22,0.4,83,16,Light rain,2015-09-30 12:00:00,17,0,4,8,5,25.0,40.0
2015,9,30,15,14,0.7142857142857143,0,2,1,20,0.0,76,26,Partly cloudy,2015-09-30 15:00:00,18,7,7,25,10,22.22222222222222,20.75471698113208
2015,9,30,17,40,0.925,0,2,1,18,0.0,77,25,Partly cloudy,2015-09-30 17:00:00,35,14,14,56,45,11.11111111111111,11.764705882352946
2015,9,30,18,55,0.9454545454545454,0,2,1,17,0.0,77,25,Partly cloudy,2015-09-30 18:00:00,52,40,14,63,47,5.769230769230769,1.8518518518518516
2015,9,30,20,13,1.0,0,2,1,16,0.0,76,33,Partly cloudy,2015-09-30 20:00:00,17,24,55,17,15,23.52941176470588,20.40816326530612
2015,10,1,8,24,1.0,0,3,1,14,0.0,69,27,Partly cloudy,2015-10-01 08:00:00,24,12,11,25,6,0.0,30.90909090909092
2015,10,1,9,16,0.9375,0,3,1,15,0.0,68,28,Partly cloudy,2015-10-01 09:00:00,24,24,12,14,4,14.285714285714285,14.285714285714285
2015,10,1,13,13,0.6153846153846154,0,3,1,17,0.0,64,21,Cloudy,2015-10-01 13:00:00,14,7,7,12,3,8.333333333333332,34.482758620689665
2015,10,1,14,20,0.85,0,3,1,17,0.0,64,23,Partly cloudy,2015-10-01 14:00:00,20,13,7,18,10,11.11111111111111,25.0
2015,10,1,15,13,0.5384615384615384,0,3,1,17,0.0,63,24,Partly cloudy,2015-10-01 15:00:00,25,20,13,13,8,0.0,15.21739130434783
2015,10,4,11,18,0.7222222222222222,0,6,0,15,0.0,63,25,Partly cloudy,2015-10-04 11:00:00,33,9,5,23,19,21.73913043478261,28.000000000000004
