year,month,day,hour,ausleihen,subs,subrate,holidays,weekday,workday
2016,11,20,12,7,7,1.0,0,6,0
2016,11,20,13,3,3,1.0,0,6,0
2016,11,20,14,5,5,1.0,0,6,0
2016,11,20,15,3,3,1.0,0,6,0
2016,11,20,16,6,6,1.0,0,6,0
2016,11,20,17,4,4,1.0,0,6,0
2016,11,20,19,3,3,1.0,0,6,0
2016,11,20,20,5,5,1.0,0,6,0
2016,11,20,21,2,2,1.0,0,6,0
2016,11,21,5,2,2,1.0,0,0,1
2016,11,21,6,4,4,1.0,0,0,1
2016,11,21,7,11,11,1.0,0,0,1
2016,11,21,8,17,17,1.0,0,0,1
2016,11,21,9,8,8,1.0,0,0,1
2016,11,21,10,3,3,1.0,0,0,1
2016,11,21,11,1,1,1.0,0,0,1
2016,11,21,12,2,2,1.0,0,0,1
2016,11,21,13,7,7,1.0,0,0,1
2016,11,21,14,5,4,0.8,0,0,1
2016,11,21,15,13,11,0.8461538461538461,0,0,1
2016,11,21,16,2,2,1.0,0,0,1
2016,11,21,17,16,16,1.0,0,0,1
2016,11,21,18,7,7,1.0,0,0,1
2016,11,21,19,12,12,1.0,0,0,1
2016,11,21,20,3,3,1.0,0,0,1
2016,11,21,21,4,4,1.0,0,0,1
2016,11,21,22,2,2,1.0,0,0,1
2016,11,22,3,1,1,1.0,0,1,1
2016,11,22,5,4,4,1.0,0,1,1
2016,11,22,6,1,1,1.0,0,1,1
2016,11,22,7,11,11,1.0,0,1,1
2016,11,22,8,20,20,1.0,0,1,1
2016,11,22,9,12,10,0.8333333333333334,0,1,1
2016,11,22,10,4,4,1.0,0,1,1
2016,11,22,11,10,10,1.0,0,1,1
2016,11,22,12,5,5,1.0,0,1,1
2016,11,22,13,6,6,1.0,0,1,1
2016,11,22,14,4,4,1.0,0,1,1
2016,11,22,15,8,8,1.0,0,1,1
2016,11,22,16,9,9,1.0,0,1,1
2016,11,22,17,13,13,1.0,0,1,1
2016,11,22,18,11,10,0.9090909090909091,0,1,1
2016,11,22,19,4,4,1.0,0,1,1
2016,11,22,20,5,5,1.0,0,1,1
2016,11,22,21,6,5,0.8333333333333334,0,1,1
2016,11,22,22,2,2,1.0,0,1,1
2016,11,23,0,1,1,1.0,0,2,1
2016,11,23,1,1,1,1.0,0,2,1
2016,11,23,6,6,6,1.0,0,2,1
2016,11,23,7,13,13,1.0,0,2,1
2016,11,23,8,17,17,1.0,0,2,1
2016,11,23,9,9,9,1.0,0,2,1
2016,11,23,10,5,5,1.0,0,2,1
2016,11,23,11,8,8,1.0,0,2,1
2016,11,23,12,8,5,0.625,0,2,1
2016,11,23,13,14,13,0.9285714285714286,0,2,1
2016,11,23,14,15,13,0.8666666666666667,0,2,1
2016,11,23,15,16,15,0.9375,0,2,1
2016,11,23,16,13,13,1.0,0,2,1
2016,11,23,17,12,10,0.8333333333333334,0,2,1
2016,11,23,18,10,10,1.0,0,2,1
2016,11,23,19,6,6,1.0,0,2,1
2016,11,23,20,3,3,1.0,0,2,1
2016,11,23,21,1,1,1.0,0,2,1
2016,11,23,22,2,2,1.0,0,2,1
2016,11,23,23,2,2,1.0,0,2,1
2016,11,24,0,1,1,1.0,1,3,0
2016,11,24,6,4,4,1.0,1,3,0
2016,11,24,7,1,1,1.0,1,3,0
2016,11,24,9,7,4,0.5714285714285714,1,3,0
2016,11,24,10,2,2,1.0,1,3,0
2016,11,24,11,6,4,0.6666666666666666,1,3,0
2016,11,24,12,2,2,1.0,1,3,0
2016,11,24,13,3,3,1.0,1,3,0
2016,11,24,14,6,3,0.5,1,3,0
2016,11,24,15,4,1,0.25,1,3,0
2016,11,24,16,12,7,0.5833333333333334,1,3,0
2016,11,24,17,2,2,1.0,1,3,0
2016,11,24,18,1,1,1.0,1,3,0
2016,11,24,19,6,0,0.0,1,3,0
2016,11,24,20,4,2,0.5,1,3,0
2016,11,25,0,1,1,1.0,0,4,1
2016,11,25,4,4,1,0.25,0,4,1
2016,11,25,5,1,0,0.0,0,4,1
2016,11,25,6,2,2,1.0,0,4,1
2016,11,25,7,5,5,1.0,0,4,1
2016,11,25,8,4,4,1.0,0,4,1
2016,11,25,9,4,3,0.75,0,4,1
2016,11,25,10,2,1,0.5,0,4,1
2016,11,25,11,15,10,0.6666666666666666,0,4,1
2016,11,25,12,15,9,0.6,0,4,1
2016,11,25,13,9,9,1.0,0,4,1
2016,11,25,14,20,15,0.75,0,4,1
2016,11,25,15,19,10,0.5263157894736842,0,4,1
2016,11,25,16,8,6,0.75,0,4,1
2016,11,25,17,3,2,0.6666666666666666,0,4,1
2016,11,25,18,2,2,1.0,0,4,1
2016,11,25,19,2,2,1.0,0,4,1
2016,11,25,20,3,1,0.3333333333333333,0,4,1
2016,11,25,21,2,2,1.0,0,4,1
2016,11,25,22,2,1,0.5,0,4,1
2016,11,26,0,1,1,1.0,0,5,0
2016,11,26,3,2,0,0.0,0,5,0
2016,11,26,6,1,1,1.0,0,5,0
2016,11,26,7,3,3,1.0,0,5,0
2016,11,26,8,7,6,0.8571428571428571,0,5,0
2016,11,26,9,6,5,0.8333333333333334,0,5,0
2016,11,26,10,7,6,0.8571428571428571,0,5,0
2016,11,26,11,13,11,0.8461538461538461,0,5,0
2016,11,26,12,9,6,0.6666666666666666,0,5,0
2016,11,26,13,12,6,0.5,0,5,0
2016,11,26,14,13,5,0.38461538461538464,0,5,0
2016,11,26,15,14,5,0.35714285714285715,0,5,0
2016,11,26,16,6,0,0.0,0,5,0
2016,11,26,17,3,3,1.0,0,5,0
2016,11,26,18,5,5,1.0,0,5,0
2016,11,26,19,2,2,1.0,0,5,0
2016,11,26,20,2,2,1.0,0,5,0
2016,11,26,21,7,3,0.42857142857142855,0,5,0
2016,11,26,22,5,3,0.6,0,5,0
2016,11,26,23,1,1,1.0,0,5,0
2016,11,27,0,1,1,1.0,0,6,0
2016,11,27,1,2,2,1.0,0,6,0
2016,11,27,7,2,2,1.0,0,6,0
2016,11,27,8,3,3,1.0,0,6,0
2016,11,27,9,4,3,0.75,0,6,0
2016,11,27,10,10,10,1.0,0,6,0
2016,11,27,11,14,9,0.6428571428571429,0,6,0
2016,11,27,12,8,7,0.875,0,6,0
2016,11,27,13,15,7,0.4666666666666667,0,6,0
2016,11,27,14,10,9,0.9,0,6,0
2016,11,27,15,16,12,0.75,0,6,0
2016,11,27,16,7,7,1.0,0,6,0
2016,11,27,17,12,8,0.6666666666666666,0,6,0
2016,11,27,18,6,6,1.0,0,6,0
2016,11,27,19,3,3,1.0,0,6,0
2016,11,27,20,5,5,1.0,0,6,0
2016,11,27,21,3,2,0.6666666666666666,0,6,0
2016,11,27,22,1,1,1.0,0,6,0
2016,11,27,23,1,0,0.0,0,6,0
2016,11,28,0,1,1,1.0,0,0,1
2016,11,28,6,2,2,1.0,0,0,1
2016,11,28,7,6,6,1.0,0,0,1
2016,11,28,8,30,29,0.9666666666666667,0,0,1
2016,11,28,9,12,11,0.9166666666666666,0,0,1
2016,11,28,10,7,7,1.0,0,0,1
2016,11,28,11,6,3,0.5,0,0,1
2016,11,28,12,3,3,1.0,0,0,1
2016,11,28,13,13,8,0.6153846153846154,0,0,1
2016,11,28,14,16,8,0.5,0,0,1
2016,11,28,15,21,21,1.0,0,0,1
2016,11,28,16,12,11,0.9166666666666666,0,0,1
2016,11,28,17,34,34,1.0,0,0,1
2016,11,28,18,21,21,1.0,0,0,1
2016,11,28,19,16,16,1.0,0,0,1
2016,11,28,20,15,15,1.0,0,0,1
2016,11,28,21,4,4,1.0,0,0,1
2016,11,28,22,5,5,1.0,0,0,1
2016,11,28,23,1,1,1.0,0,0,1
2016,11,29,1,1,1,1.0,0,1,1
2016,11,29,5,2,2,1.0,0,1,1
2016,11,29,6,2,2,1.0,0,1,1
2016,11,29,7,11,11,1.0,0,1,1
2016,11,29,8,8,8,1.0,0,1,1
2016,11,29,9,3,3,1.0,0,1,1
2016,11,29,10,1,1,1.0,0,1,1
2016,11,29,11,2,2,1.0,0,1,1
2016,11,29,14,1,1,1.0,0,1,1
2016,11,29,15,3,3,1.0,0,1,1
2016,11,29,17,2,2,1.0,0,1,1
2016,11,29,18,3,3,1.0,0,1,1
2016,11,29,19,5,5,1.0,0,1,1
2016,11,29,20,6,6,1.0,0,1,1
2016,11,29,21,3,3,1.0,0,1,1
2016,11,29,23,1,1,1.0,0,1,1
2016,11,30,4,1,1,1.0,0,2,1
2016,11,30,6,7,7,1.0,0,2,1
2016,11,30,7,13,13,1.0,0,2,1
2016,11,30,8,30,30,1.0,0,2,1
2016,11,30,9,16,16,1.0,0,2,1
2016,11,30,10,10,10,1.0,0,2,1
2016,11,30,11,3,3,1.0,0,2,1
2016,11,30,12,1,1,1.0,0,2,1
2016,11,30,14,2,2,1.0,0,2,1
2016,11,30,15,2,2,1.0,0,2,1
2016,11,30,16,1,1,1.0,0,2,1
2016,11,30,17,4,4,1.0,0,2,1
2016,11,30,18,9,9,1.0,0,2,1
2016,11,30,19,9,9,1.0,0,2,1
2016,11,30,20,6,6,1.0,0,2,1
2016,11,30,21,1,1,1.0,0,2,1
2016,11,30,22,1,1,1.0,0,2,1
2016,12,1,5,1,1,1.0,0,3,1
2016,12,1,6,3,3,1.0,0,3,1
2016,12,1,7,13,13,1.0,0,3,1
2016,12,1,8,34,33,0.9705882352941176,0,3,1
2016,12,1,9,15,15,1.0,0,3,1
2016,12,1,10,8,8,1.0,0,3,1
2016,12,1,11,13,11,0.8461538461538461,0,3,1
2016,12,1,12,9,7,0.7777777777777778,0,3,1
2016,12,1,13,6,5,0.8333333333333334,0,3,1
2016,12,1,14,7,7,1.0,0,3,1
2016,12,1,15,13,12,0.9230769230769231,0,3,1
2016,12,1,16,6,6,1.0,0,3,1
2016,12,1,17,22,19,0.8636363636363636,0,3,1
2016,12,1,18,21,21,1.0,0,3,1
2016,12,1,19,19,19,1.0,0,3,1
2016,12,1,20,3,3,1.0,0,3,1
2016,12,1,21,6,5,0.8333333333333334,0,3,1
2016,12,1,23,1,1,1.0,0,3,1
2016,12,2,4,1,1,1.0,0,4,1
2016,12,2,5,1,1,1.0,0,4,1
2016,12,2,6,3,3,1.0,0,4,1
2016,12,2,7,15,15,1.0,0,4,1
2016,12,2,8,20,20,1.0,0,4,1
2016,12,2,9,12,11,0.9166666666666666,0,4,1
2016,12,2,10,10,9,0.9,0,4,1
2016,12,2,11,9,5,0.5555555555555556,0,4,1
2016,12,2,12,7,7,1.0,0,4,1
2016,12,2,13,7,5,0.7142857142857143,0,4,1
2016,12,2,14,17,12,0.7058823529411765,0,4,1
2016,12,2,15,14,11,0.7857142857142857,0,4,1
2016,12,2,16,10,9,0.9,0,4,1
2016,12,2,17,34,29,0.8529411764705882,0,4,1
2016,12,2,18,15,15,1.0,0,4,1
2016,12,2,19,15,15,1.0,0,4,1
2016,12,2,20,7,7,1.0,0,4,1
2016,12,2,21,6,6,1.0,0,4,1
2016,12,2,22,2,2,1.0,0,4,1
2016,12,3,8,5,5,1.0,0,5,0
2016,12,3,9,7,6,0.8571428571428571,0,5,0
2016,12,3,10,9,8,0.8888888888888888,0,5,0
2016,12,3,11,18,15,0.8333333333333334,0,5,0
2016,12,3,12,20,14,0.7,0,5,0
2016,12,3,13,11,10,0.9090909090909091,0,5,0
2016,12,3,14,9,5,0.5555555555555556,0,5,0
2016,12,3,15,14,11,0.7857142857142857,0,5,0
2016,12,3,16,15,9,0.6,0,5,0
2016,12,3,17,18,11,0.6111111111111112,0,5,0
2016,12,3,18,6,3,0.5,0,5,0
2016,12,3,19,13,6,0.46153846153846156,0,5,0
2016,12,3,21,2,2,1.0,0,5,0
2016,12,3,22,4,4,1.0,0,5,0
2016,12,3,23,1,1,1.0,0,5,0
2016,12,4,1,1,1,1.0,0,6,0
2016,12,4,7,1,1,1.0,0,6,0
2016,12,4,8,1,1,1.0,0,6,0
2016,12,4,9,2,2,1.0,0,6,0
2016,12,4,10,3,3,1.0,0,6,0
2016,12,4,11,12,11,0.9166666666666666,0,6,0
2016,12,4,12,17,15,0.8823529411764706,0,6,0
2016,12,4,13,18,12,0.6666666666666666,0,6,0
2016,12,4,14,23,19,0.8260869565217391,0,6,0
2016,12,4,15,16,11,0.6875,0,6,0
2016,12,4,16,5,3,0.6,0,6,0
2016,12,4,17,8,8,1.0,0,6,0
2016,12,4,18,5,5,1.0,0,6,0
2016,12,4,19,8,8,1.0,0,6,0
2016,12,4,20,2,2,1.0,0,6,0
2016,12,4,21,4,4,1.0,0,6,0
2016,12,4,23,2,2,1.0,0,6,0
2016,12,5,6,1,1,1.0,0,0,1
2016,12,5,7,2,2,1.0,0,0,1
2016,12,5,8,15,15,1.0,0,0,1
2016,12,5,9,9,9,1.0,0,0,1
2016,12,5,10,9,9,1.0,0,0,1
2016,12,5,11,3,2,0.6666666666666666,0,0,1
2016,12,5,12,1,1,1.0,0,0,1
2016,12,5,13,8,5,0.625,0,0,1
2016,12,5,14,1,1,1.0,0,0,1
2016,12,5,15,14,11,0.7857142857142857,0,0,1
2016,12,5,16,15,12,0.8,0,0,1
2016,12,5,17,16,14,0.875,0,0,1
2016,12,5,18,28,28,1.0,0,0,1
2016,12,5,19,13,13,1.0,0,0,1
2016,12,5,20,9,9,1.0,0,0,1
2016,12,5,21,10,10,1.0,0,0,1
2016,12,5,22,1,1,1.0,0,0,1
2016,12,6,0,3,3,1.0,0,1,1
2016,12,6,6,4,4,1.0,0,1,1
2016,12,6,7,14,14,1.0,0,1,1
2016,12,6,8,19,19,1.0,0,1,1
2016,12,6,9,18,18,1.0,0,1,1
2016,12,6,10,6,6,1.0,0,1,1
2016,12,6,11,12,10,0.8333333333333334,0,1,1
2016,12,6,12,7,5,0.7142857142857143,0,1,1
2016,12,6,13,5,5,1.0,0,1,1
2016,12,6,14,8,7,0.875,0,1,1
2016,12,6,15,17,17,1.0,0,1,1
2016,12,6,16,9,5,0.5555555555555556,0,1,1
2016,12,6,17,16,16,1.0,0,1,1
2016,12,6,18,3,3,1.0,0,1,1
2016,12,6,19,1,1,1.0,0,1,1
2016,12,6,21,1,1,1.0,0,1,1
2016,12,6,22,1,1,1.0,0,1,1
2016,12,7,6,2,2,1.0,0,2,1
2016,12,7,7,14,14,1.0,0,2,1
2016,12,7,8,21,21,1.0,0,2,1
2016,12,7,9,9,7,0.7777777777777778,0,2,1
2016,12,7,10,3,3,1.0,0,2,1
2016,12,7,11,8,6,0.75,0,2,1
2016,12,7,12,8,8,1.0,0,2,1
2016,12,7,13,7,5,0.7142857142857143,0,2,1
2016,12,7,14,8,7,0.875,0,2,1
2016,12,7,15,17,15,0.8823529411764706,0,2,1
2016,12,7,16,11,11,1.0,0,2,1
2016,12,7,17,14,14,1.0,0,2,1
2016,12,7,18,26,25,0.9615384615384616,0,2,1
2016,12,7,19,20,19,0.95,0,2,1
2016,12,7,20,6,6,1.0,0,2,1
2016,12,7,21,6,6,1.0,0,2,1
2016,12,7,22,5,5,1.0,0,2,1
2016,12,8,5,1,1,1.0,0,3,1
2016,12,8,6,6,6,1.0,0,3,1
2016,12,8,7,13,13,1.0,0,3,1
2016,12,8,8,26,26,1.0,0,3,1
2016,12,8,9,10,10,1.0,0,3,1
2016,12,8,10,7,7,1.0,0,3,1
2016,12,8,11,13,9,0.6923076923076923,0,3,1
2016,12,8,12,4,4,1.0,0,3,1
2016,12,8,13,5,5,1.0,0,3,1
2016,12,8,14,4,4,1.0,0,3,1
2016,12,8,15,14,14,1.0,0,3,1
2016,12,8,16,13,13,1.0,0,3,1
2016,12,8,17,18,18,1.0,0,3,1
2016,12,8,18,13,13,1.0,0,3,1
2016,12,8,19,6,6,1.0,0,3,1
2016,12,8,20,5,5,1.0,0,3,1
2016,12,8,21,1,1,1.0,0,3,1
2016,12,8,22,2,2,1.0,0,3,1
2016,12,8,23,1,1,1.0,0,3,1
2016,12,9,5,1,1,1.0,0,4,1
2016,12,9,6,3,3,1.0,0,4,1
2016,12,9,7,12,12,1.0,0,4,1
2016,12,9,8,15,14,0.9333333333333333,0,4,1
2016,12,9,9,9,9,1.0,0,4,1
2016,12,9,10,5,5,1.0,0,4,1
2016,12,9,11,7,6,0.8571428571428571,0,4,1
2016,12,9,12,3,3,1.0,0,4,1
2016,12,9,13,6,4,0.6666666666666666,0,4,1
2016,12,9,14,2,1,0.5,0,4,1
2016,12,9,15,6,6,1.0,0,4,1
2016,12,9,16,9,9,1.0,0,4,1
2016,12,9,17,13,13,1.0,0,4,1
2016,12,9,18,12,12,1.0,0,4,1
2016,12,9,19,7,7,1.0,0,4,1
2016,12,9,20,2,2,1.0,0,4,1
2016,12,9,21,3,3,1.0,0,4,1
2016,12,9,22,2,2,1.0,0,4,1
2016,12,9,23,1,1,1.0,0,4,1
2016,12,10,6,1,1,1.0,0,5,0
2016,12,10,8,5,4,0.8,0,5,0
2016,12,10,9,4,4,1.0,0,5,0
2016,12,10,10,8,8,1.0,0,5,0
2016,12,10,11,6,6,1.0,0,5,0
2016,12,10,12,10,7,0.7,0,5,0
2016,12,10,13,13,11,0.8461538461538461,0,5,0
2016,12,10,14,11,8,0.7272727272727273,0,5,0
2016,12,10,15,4,4,1.0,0,5,0
2016,12,10,16,6,3,0.5,0,5,0
2016,12,10,17,6,6,1.0,0,5,0
2016,12,10,18,4,4,1.0,0,5,0
2016,12,10,19,7,7,1.0,0,5,0
2016,12,10,20,2,2,1.0,0,5,0
2016,12,10,21,4,4,1.0,0,5,0
2016,12,10,22,2,2,1.0,0,5,0
2016,12,10,23,1,1,1.0,0,5,0
2016,12,11,8,5,5,1.0,0,6,0
2016,12,11,9,4,4,1.0,0,6,0
2016,12,11,10,5,5,1.0,0,6,0
2016,12,11,11,2,2,1.0,0,6,0
2016,12,11,12,8,6,0.75,0,6,0
2016,12,11,13,5,5,1.0,0,6,0
2016,12,11,14,3,1,0.3333333333333333,0,6,0
2016,12,11,15,6,6,1.0,0,6,0
2016,12,11,16,4,4,1.0,0,6,0
2016,12,11,17,8,8,1.0,0,6,0
2016,12,11,18,2,2,1.0,0,6,0
2016,12,11,19,3,3,1.0,0,6,0
2016,12,11,20,1,1,1.0,0,6,0
2016,12,11,21,1,1,1.0,0,6,0
2016,12,12,6,1,1,1.0,0,0,1
2016,12,12,7,4,4,1.0,0,0,1
2016,12,12,8,10,10,1.0,0,0,1
2016,12,12,9,6,6,1.0,0,0,1
2016,12,12,10,2,2,1.0,0,0,1
2016,12,12,11,2,2,1.0,0,0,1
2016,12,12,12,1,0,0.0,0,0,1
2016,12,12,13,6,6,1.0,0,0,1
2016,12,12,14,5,5,1.0,0,0,1
2016,12,12,15,13,12,0.9230769230769231,0,0,1
2016,12,12,16,9,9,1.0,0,0,1
2016,12,12,17,14,11,0.7857142857142857,0,0,1
2016,12,12,18,16,16,1.0,0,0,1
2016,12,12,19,10,10,1.0,0,0,1
2016,12,12,20,6,6,1.0,0,0,1
2016,12,12,21,7,7,1.0,0,0,1
2016,12,12,23,2,2,1.0,0,0,1
2016,12,13,5,3,3,1.0,0,1,1
2016,12,13,6,3,3,1.0,0,1,1
2016,12,13,7,12,12,1.0,0,1,1
2016,12,13,8,21,21,1.0,0,1,1
2016,12,13,9,12,11,0.9166666666666666,0,1,1
2016,12,13,10,2,2,1.0,0,1,1
2016,12,13,11,7,6,0.8571428571428571,0,1,1
2016,12,13,12,6,6,1.0,0,1,1
2016,12,13,13,3,3,1.0,0,1,1
2016,12,13,14,9,9,1.0,0,1,1
2016,12,13,15,11,11,1.0,0,1,1
2016,12,13,16,6,4,0.6666666666666666,0,1,1
2016,12,13,17,14,14,1.0,0,1,1
2016,12,13,18,23,23,1.0,0,1,1
2016,12,13,19,6,6,1.0,0,1,1
2016,12,13,20,8,7,0.875,0,1,1
2016,12,13,21,4,4,1.0,0,1,1
2016,12,13,22,1,1,1.0,0,1,1
2016,12,14,4,1,1,1.0,0,2,1
2016,12,14,6,3,3,1.0,0,2,1
2016,12,14,7,18,18,1.0,0,2,1
2016,12,14,8,19,19,1.0,0,2,1
2016,12,14,9,8,8,1.0,0,2,1
2016,12,14,10,2,2,1.0,0,2,1
2016,12,14,11,5,4,0.8,0,2,1
2016,12,14,12,6,6,1.0,0,2,1
2016,12,14,13,2,2,1.0,0,2,1
2016,12,14,14,3,3,1.0,0,2,1
2016,12,14,15,12,12,1.0,0,2,1
2016,12,14,16,3,3,1.0,0,2,1
2016,12,14,17,16,16,1.0,0,2,1
2016,12,14,18,14,14,1.0,0,2,1
2016,12,14,19,8,8,1.0,0,2,1
2016,12,14,20,11,11,1.0,0,2,1
2016,12,14,21,2,2,1.0,0,2,1
2016,12,14,22,4,4,1.0,0,2,1
2016,12,15,7,13,13,1.0,0,3,1
2016,12,15,8,10,10,1.0,0,3,1
2016,12,15,9,11,11,1.0,0,3,1
2016,12,15,10,2,2,1.0,0,3,1
2016,12,15,11,3,3,1.0,0,3,1
2016,12,15,13,1,1,1.0,0,3,1
2016,12,15,14,1,1,1.0,0,3,1
2016,12,15,15,9,9,1.0,0,3,1
2016,12,15,16,7,7,1.0,0,3,1
2016,12,15,17,9,8,0.8888888888888888,0,3,1
2016,12,15,18,8,8,1.0,0,3,1
2016,12,15,19,2,2,1.0,0,3,1
2016,12,15,20,3,3,1.0,0,3,1
2016,12,15,21,1,1,1.0,0,3,1
2016,12,15,22,1,1,1.0,0,3,1
2016,12,16,0,1,1,1.0,0,4,1
2016,12,16,5,1,1,1.0,0,4,1
2016,12,16,7,4,4,1.0,0,4,1
2016,12,16,8,8,8,1.0,0,4,1
2016,12,16,9,10,10,1.0,0,4,1
2016,12,16,10,1,1,1.0,0,4,1
2016,12,16,11,4,4,1.0,0,4,1
2016,12,16,12,4,4,1.0,0,4,1
2016,12,16,13,2,2,1.0,0,4,1
2016,12,16,14,3,3,1.0,0,4,1
2016,12,16,15,8,8,1.0,0,4,1
2016,12,16,16,7,7,1.0,0,4,1
2016,12,16,17,12,12,1.0,0,4,1
2016,12,16,18,10,10,1.0,0,4,1
2016,12,16,19,7,7,1.0,0,4,1
2016,12,16,20,3,3,1.0,0,4,1
2016,12,16,21,4,4,1.0,0,4,1
2016,12,16,22,1,1,1.0,0,4,1
2016,12,17,0,1,1,1.0,0,5,0
2016,12,17,12,1,1,1.0,0,5,0
2016,12,17,13,8,6,0.75,0,5,0
2016,12,17,14,4,4,1.0,0,5,0
2016,12,17,15,1,1,1.0,0,5,0
2016,12,17,16,4,4,1.0,0,5,0
2016,12,17,17,3,3,1.0,0,5,0
2016,12,17,19,1,1,1.0,0,5,0
2016,12,17,20,2,2,1.0,0,5,0
2016,12,17,22,1,1,1.0,0,5,0
2016,12,17,23,1,1,1.0,0,5,0
2016,12,18,2,1,0,0.0,0,6,0
2016,12,18,7,1,1,1.0,0,6,0
2016,12,18,8,4,4,1.0,0,6,0
2016,12,18,9,3,3,1.0,0,6,0
2016,12,18,10,7,7,1.0,0,6,0
2016,12,18,11,3,3,1.0,0,6,0
2016,12,18,12,9,9,1.0,0,6,0
2016,12,18,13,4,4,1.0,0,6,0
2016,12,18,14,7,7,1.0,0,6,0
2016,12,18,15,7,5,0.7142857142857143,0,6,0
2016,12,18,16,2,2,1.0,0,6,0
2016,12,18,17,8,5,0.625,0,6,0
2016,12,18,18,5,5,1.0,0,6,0
2016,12,18,19,1,1,1.0,0,6,0
2016,12,18,20,2,2,1.0,0,6,0
2016,12,18,21,1,1,1.0,0,6,0
2016,12,18,22,1,1,1.0,0,6,0
2016,12,19,5,1,1,1.0,0,0,1
2016,12,19,7,6,6,1.0,0,0,1
2016,12,19,8,9,9,1.0,0,0,1
2016,12,19,9,7,7,1.0,0,0,1
2016,12,19,10,7,7,1.0,0,0,1
2016,12,19,11,2,2,1.0,0,0,1
2016,12,19,12,6,6,1.0,0,0,1
2016,12,19,13,5,3,0.6,0,0,1
2016,12,19,14,8,6,0.75,0,0,1
2016,12,19,15,15,11,0.7333333333333333,0,0,1
2016,12,19,16,5,5,1.0,0,0,1
2016,12,19,17,13,13,1.0,0,0,1
2016,12,19,18,14,10,0.7142857142857143,0,0,1
2016,12,19,19,5,5,1.0,0,0,1
2016,12,19,20,7,7,1.0,0,0,1
2016,12,19,21,2,2,1.0,0,0,1
2016,12,19,22,2,2,1.0,0,0,1
2016,12,20,5,2,2,1.0,0,1,1
2016,12,20,6,4,4,1.0,0,1,1
2016,12,20,7,4,4,1.0,0,1,1
2016,12,20,8,11,11,1.0,0,1,1
2016,12,20,9,8,8,1.0,0,1,1
2016,12,20,10,5,5,1.0,0,1,1
2016,12,20,11,5,4,0.8,0,1,1
2016,12,20,12,6,6,1.0,0,1,1
2016,12,20,13,9,9,1.0,0,1,1
2016,12,20,14,5,5,1.0,0,1,1
2016,12,20,15,14,14,1.0,0,1,1
2016,12,20,16,6,6,1.0,0,1,1
2016,12,20,17,4,4,1.0,0,1,1
2016,12,20,18,13,13,1.0,0,1,1
2016,12,20,19,4,4,1.0,0,1,1
2016,12,20,20,3,3,1.0,0,1,1
2016,12,20,21,2,2,1.0,0,1,1
2016,12,20,22,2,2,1.0,0,1,1
2016,12,20,23,1,1,1.0,0,1,1
2016,12,21,0,1,1,1.0,0,2,1
2016,12,21,6,1,1,1.0,0,2,1
2016,12,21,7,8,8,1.0,0,2,1
2016,12,21,8,13,13,1.0,0,2,1
2016,12,21,9,11,11,1.0,0,2,1
2016,12,21,10,6,4,0.6666666666666666,0,2,1
2016,12,21,11,5,3,0.6,0,2,1
2016,12,21,12,4,4,1.0,0,2,1
2016,12,21,13,9,5,0.5555555555555556,0,2,1
2016,12,21,14,3,3,1.0,0,2,1
2016,12,21,15,9,9,1.0,0,2,1
2016,12,21,16,6,5,0.8333333333333334,0,2,1
2016,12,21,17,13,13,1.0,0,2,1
2016,12,21,18,8,8,1.0,0,2,1
2016,12,21,19,9,9,1.0,0,2,1
2016,12,21,20,4,4,1.0,0,2,1
2016,12,21,21,1,1,1.0,0,2,1
2016,12,21,22,1,1,1.0,0,2,1
2016,12,22,4,1,1,1.0,0,3,1
2016,12,22,6,3,3,1.0,0,3,1
2016,12,22,7,8,8,1.0,0,3,1
2016,12,22,8,16,16,1.0,0,3,1
2016,12,22,9,7,7,1.0,0,3,1
2016,12,22,10,16,12,0.75,0,3,1
2016,12,22,11,5,5,1.0,0,3,1
2016,12,22,12,10,8,0.8,0,3,1
2016,12,22,13,6,4,0.6666666666666666,0,3,1
2016,12,22,14,9,9,1.0,0,3,1
2016,12,22,15,9,9,1.0,0,3,1
2016,12,22,16,9,9,1.0,0,3,1
2016,12,22,17,16,15,0.9375,0,3,1
2016,12,22,18,10,10,1.0,0,3,1
2016,12,22,19,5,5,1.0,0,3,1
2016,12,22,20,1,1,1.0,0,3,1
2016,12,22,21,1,1,1.0,0,3,1
2016,12,22,22,2,2,1.0,0,3,1
2016,12,23,5,1,1,1.0,0,4,1
2016,12,23,6,4,4,1.0,0,4,1
2016,12,23,7,8,8,1.0,0,4,1
2016,12,23,8,9,9,1.0,0,4,1
2016,12,23,9,5,5,1.0,0,4,1
2016,12,23,10,2,2,1.0,0,4,1
2016,12,23,11,7,6,0.8571428571428571,0,4,1
2016,12,23,12,8,8,1.0,0,4,1
2016,12,23,13,6,6,1.0,0,4,1
2016,12,23,14,10,9,0.9,0,4,1
2016,12,23,15,15,14,0.9333333333333333,0,4,1
2016,12,23,16,16,12,0.75,0,4,1
2016,12,23,17,2,2,1.0,0,4,1
2016,12,23,18,3,3,1.0,0,4,1
2016,12,23,19,4,4,1.0,0,4,1
2016,12,23,21,4,4,1.0,0,4,1
2016,12,23,23,2,2,1.0,0,4,1
2016,12,24,1,1,0,0.0,0,5,0
2016,12,24,7,1,1,1.0,0,5,0
2016,12,24,8,1,1,1.0,0,5,0
2016,12,24,9,1,1,1.0,0,5,0
