year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2,ausleihpredict,rueckgabenpredict
2016,8,13,12,22,0,5,0,32.0,1.8,62.0,12.0,4,2016-08-13 12:00:00,20,29,26,20,22.0,27.844694,26.170485
2016,8,13,13,26,0,5,0,32.0,0.9,66.0,14.0,4,2016-08-13 13:00:00,22,34,28,19,26.0,30.380615,27.93276
2016,8,13,14,31,0,5,0,31.0,1.3,70.0,15.0,4,2016-08-13 14:00:00,26,52,45,29,31.0,35.33562,40.45893
2016,8,13,15,26,0,5,0,31.0,1.8,74.0,16.0,4,2016-08-13 15:00:00,31,40,19,31,26.0,31.757086,30.61854
2016,8,13,16,41,0,5,0,30.0,0.9,78.0,15.0,4,2016-08-13 16:00:00,26,35,5,23,41.0,23.997414,24.658255
2016,8,13,17,22,0,5,0,30.0,1.8,81.0,13.0,4,2016-08-13 17:00:00,41,28,11,24,22.0,32.156265,31.271004
2016,8,13,18,24,0,5,0,29.0,2.4,84.0,12.0,4,2016-08-13 18:00:00,22,42,6,30,24.0,23.288773,27.194141
2016,8,13,19,28,0,5,0,28.0,1.2,85.0,12.0,4,2016-08-13 19:00:00,24,23,2,28,28.0,19.14474,19.479773
2016,8,13,20,16,0,5,0,28.0,0.1,86.0,12.0,1,2016-08-13 20:00:00,28,10,4,17,16.0,14.157114,15.297646
2016,8,13,21,15,0,5,0,27.0,0.1,87.0,13.0,1,2016-08-13 21:00:00,16,14,1,20,15.0,0.0,11.631105
2016,8,13,22,1,0,5,0,27.0,0.1,88.0,12.0,1,2016-08-13 22:00:00,15,20,2,8,8.0,14.15534,12.075346
2016,8,13,23,2,0,5,0,26.0,0.1,89.0,11.0,1,2016-08-13 23:00:00,1,8,4,9,8.0,0.0,7.080802
2016,8,14,1,4,0,6,0,26.0,0.1,90.0,11.0,1,2016-08-14 01:00:00,4,2,1,5,4.0,0.0,3.3027158
2016,8,14,8,4,0,6,0,29.0,0.0,73.0,14.0,1,2016-08-14 08:00:00,0,13,6,7,4.0,12.231989,8.2618685
2016,8,14,9,6,0,6,0,30.0,0.0,66.0,16.0,1,2016-08-14 09:00:00,4,25,10,15,15.0,14.419746,15.287985
2016,8,14,10,11,0,6,0,31.0,0.0,66.0,16.0,1,2016-08-14 10:00:00,6,29,9,19,11.0,11.611923,16.962927
2016,8,14,11,21,0,6,0,31.0,0.1,65.0,15.0,1,2016-08-14 11:00:00,11,19,29,30,21.0,18.077772,24.769192
2016,8,14,12,7,0,6,0,31.0,0.2,64.0,15.0,1,2016-08-14 12:00:00,21,32,6,30,30.0,23.80627,24.192308
2016,8,14,13,29,0,6,0,31.0,0.1,64.0,17.0,1,2016-08-14 13:00:00,7,45,19,26,29.0,29.569752,26.671457
2016,8,14,14,29,0,6,0,31.0,0.2,63.0,18.0,3,2016-08-14 14:00:00,29,54,18,27,29.0,32.614426,33.37077
2016,8,14,15,16,0,6,0,31.0,0.3,62.0,19.0,3,2016-08-14 15:00:00,29,55,15,22,16.0,30.772009,31.138058
2016,8,14,16,16,0,6,0,30.0,0.2,67.0,16.0,3,2016-08-14 16:00:00,16,30,21,21,16.0,24.466036,23.304365
2016,8,14,17,26,0,6,0,29.0,0.2,72.0,12.0,1,2016-08-14 17:00:00,16,52,18,27,26.0,30.607996,31.819153
2016,8,14,18,28,0,6,0,28.0,0.3,78.0,8.0,1,2016-08-14 18:00:00,26,39,11,31,28.0,35.436996,29.854116
2016,8,14,19,23,0,6,0,28.0,0.2,81.0,9.0,1,2016-08-14 19:00:00,28,35,24,35,23.0,27.50144,29.246885
2016,8,14,20,10,0,6,0,27.0,0.0,83.0,10.0,1,2016-08-14 20:00:00,23,37,15,23,23.0,28.377337,23.718584
2016,8,14,21,10,0,6,0,26.0,0.0,86.0,11.0,1,2016-08-14 21:00:00,10,14,9,18,10.0,13.132839,12.643859
2016,8,14,22,9,0,6,0,26.0,0.0,87.0,10.0,1,2016-08-14 22:00:00,10,11,3,8,9.0,6.787317,7.797068
2016,8,14,23,3,0,6,0,26.0,0.0,88.0,9.0,1,2016-08-14 23:00:00,9,7,1,5,3.0,0.0,5.0745177
2016,8,15,6,21,0,0,1,25.0,0.0,82.0,6.0,1,2016-08-15 06:00:00,3,20,16,13,21.0,6.527574,17.747578
2016,8,15,7,20,0,0,1,27.0,0.0,78.0,5.0,1,2016-08-15 07:00:00,21,11,24,14,20.0,12.166934,19.688486
2016,8,15,8,34,0,0,1,28.0,0.0,73.0,5.0,1,2016-08-15 08:00:00,20,32,22,20,34.0,27.71944,27.337215
2016,8,15,9,15,0,0,1,29.0,0.0,68.0,5.0,1,2016-08-15 09:00:00,34,23,33,19,15.0,18.3498,26.448143
2016,8,15,10,8,0,0,1,30.0,0.0,64.0,5.0,1,2016-08-15 10:00:00,15,14,11,8,8.0,12.835803,10.903974
2016,8,15,11,20,0,0,1,31.0,0.0,60.0,6.0,1,2016-08-15 11:00:00,8,13,8,5,20.0,9.687246,10.620755
2016,8,15,12,2,0,0,1,32.0,0.0,56.0,6.0,1,2016-08-15 12:00:00,20,8,23,11,11.0,11.973973,17.567892
2016,8,15,13,13,0,0,1,32.0,0.0,55.0,6.0,1,2016-08-15 13:00:00,2,11,17,7,13.0,10.760212,11.63156
2016,8,15,14,5,0,0,1,32.0,0.0,53.0,6.0,1,2016-08-15 14:00:00,13,19,11,12,12.0,16.007647,15.586675
2016,8,15,15,12,0,0,1,32.0,0.0,52.0,5.0,1,2016-08-15 15:00:00,5,14,7,9,12.0,11.212345,9.987344
2016,8,15,16,17,0,0,1,31.0,0.0,57.0,5.0,1,2016-08-15 16:00:00,12,32,7,16,17.0,16.87671,18.518064
2016,8,15,17,23,0,0,1,29.0,0.0,62.0,5.0,1,2016-08-15 17:00:00,17,50,26,10,23.0,36.99384,29.4619
2016,8,15,18,46,0,0,1,28.0,0.0,67.0,5.0,1,2016-08-15 18:00:00,23,58,49,2,46.0,51.507744,37.994335
2016,8,15,19,35,0,0,1,27.0,0.0,71.0,5.0,1,2016-08-15 19:00:00,46,46,49,9,35.0,42.369667,39.66554
2016,8,15,20,25,0,0,1,26.0,0.0,76.0,6.0,1,2016-08-15 20:00:00,35,33,22,5,25.0,23.300535,23.83851
2016,8,15,21,21,0,0,1,26.0,0.0,80.0,6.0,1,2016-08-15 21:00:00,25,15,9,3,21.0,14.214178,12.843917
2016,8,15,22,8,0,0,1,25.0,0.0,81.0,6.0,1,2016-08-15 22:00:00,21,13,13,14,8.0,10.6932125,13.339613
2016,8,15,23,6,0,0,1,25.0,0.0,82.0,5.0,1,2016-08-15 23:00:00,8,7,4,3,6.0,4.524983,5.337895
2016,8,16,0,1,0,1,1,25.0,0.0,83.0,5.0,1,2016-08-16 00:00:00,6,0,6,3,4.5,4.3476467,4.049456
2016,8,16,5,3,0,1,1,25.0,0.3,83.0,1.0,3,2016-08-16 05:00:00,0,2,2,6,3.0,3.1582165,3.5630755
2016,8,16,6,19,0,1,1,25.0,0.4,82.0,2.0,3,2016-08-16 06:00:00,3,26,27,21,19.0,6.595714,25.100035
2016,8,16,7,22,0,1,1,26.0,0.2,78.0,5.0,3,2016-08-16 07:00:00,19,31,17,13,22.0,16.436186,22.461046
2016,8,16,8,47,0,1,1,28.0,0.2,74.0,8.0,3,2016-08-16 08:00:00,22,29,34,30,47.0,28.379328,31.793919
2016,8,16,9,21,0,1,1,29.0,0.2,70.0,10.0,3,2016-08-16 09:00:00,47,18,15,20,21.0,17.723822,23.973557
2016,8,16,10,11,0,1,1,29.0,0.1,70.0,13.0,3,2016-08-16 10:00:00,21,4,4,15,11.0,10.274119,9.4641905
2016,8,16,11,6,0,1,1,30.0,0.3,69.0,15.0,3,2016-08-16 11:00:00,11,6,3,10,6.0,8.805984,9.176436
2016,8,16,12,11,0,1,1,30.0,0.4,69.0,18.0,3,2016-08-16 12:00:00,6,4,19,28,11.0,19.974604,17.43465
2016,8,16,13,10,0,1,1,30.0,0.2,71.0,19.0,3,2016-08-16 13:00:00,11,21,31,22,22.0,21.092207,22.841076
2016,8,16,14,18,0,1,1,30.0,0.5,73.0,21.0,3,2016-08-16 14:00:00,10,10,18,8,18.0,12.690625,13.112738
2016,8,16,15,23,0,1,1,29.0,0.7,74.0,22.0,3,2016-08-16 15:00:00,18,29,18,17,23.0,18.890203,20.47788
2016,8,16,16,25,0,1,1,29.0,0.4,76.0,21.0,3,2016-08-16 16:00:00,23,19,22,14,25.0,19.487814,20.560879
2016,8,16,17,38,0,1,1,28.0,0.5,78.0,19.0,3,2016-08-16 17:00:00,25,43,47,37,38.0,51.94864,40.143673
2016,8,16,18,49,0,1,1,28.0,0.7,80.0,18.0,3,2016-08-16 18:00:00,38,69,61,69,49.0,72.39583,60.452934
2016,8,16,19,29,0,1,1,27.0,0.4,80.0,19.0,3,2016-08-16 19:00:00,49,55,52,37,29.0,46.450924,45.9486
2016,8,16,20,20,0,1,1,27.0,0.1,80.0,21.0,1,2016-08-16 20:00:00,29,37,45,33,20.0,33.131897,34.083614
2016,8,16,21,5,0,1,1,27.0,0.2,79.0,23.0,1,2016-08-16 21:00:00,20,18,24,22,22.0,21.147926,19.109182
2016,8,16,22,8,0,1,1,26.0,0.1,79.0,21.0,1,2016-08-16 22:00:00,5,5,11,20,8.0,10.397607,10.886926
2016,8,16,23,7,0,1,1,26.0,0.1,79.0,20.0,1,2016-08-16 23:00:00,8,9,4,11,7.0,5.3309703,7.6570683
2016,8,17,0,5,0,2,1,26.0,0.3,80.0,18.0,1,2016-08-17 00:00:00,7,1,3,4,5.0,1.7748239,2.6860225
2016,8,17,1,5,0,2,1,26.0,0.1,81.0,20.0,1,2016-08-17 01:00:00,5,4,1,2,5.0,0.0,2.443596
2016,8,17,5,3,0,2,1,24.0,0.0,79.0,21.0,1,2016-08-17 05:00:00,0,0,2,3,3.0,2.3041031,1.7683591
2016,8,17,6,13,0,2,1,24.0,0.0,76.0,20.0,1,2016-08-17 06:00:00,3,27,24,19,13.0,7.3172183,23.51842
2016,8,17,7,26,0,2,1,25.0,0.0,72.0,20.0,1,2016-08-17 07:00:00,13,26,21,33,26.0,19.537737,26.146425
2016,8,17,8,44,0,2,1,26.0,0.0,67.0,20.0,1,2016-08-17 08:00:00,26,28,31,38,44.0,31.609756,33.3664
2016,8,17,9,27,0,2,1,26.0,0.0,62.0,21.0,1,2016-08-17 09:00:00,44,17,19,23,27.0,16.09467,23.384289
2016,8,17,10,1,0,2,1,27.0,0.0,59.0,20.0,1,2016-08-17 10:00:00,27,4,9,6,6.0,12.289179,10.047266
2016,8,17,11,17,0,2,1,28.0,0.0,55.0,19.0,1,2016-08-17 11:00:00,1,7,16,5,17.0,8.969842,9.090508
2016,8,17,12,13,0,2,1,29.0,0.0,52.0,18.0,1,2016-08-17 12:00:00,17,13,8,11,13.0,11.527158,13.516192
2016,8,17,13,14,0,2,1,29.0,0.0,52.0,16.0,1,2016-08-17 13:00:00,13,7,7,12,14.0,10.650152,10.983554
2016,8,17,14,8,0,2,1,29.0,0.0,52.0,15.0,1,2016-08-17 14:00:00,14,13,16,14,8.0,14.774307,14.746708
2016,8,17,15,16,0,2,1,30.0,0.0,52.0,14.0,1,2016-08-17 15:00:00,8,19,14,20,16.0,18.786524,16.250631
2016,8,17,16,22,0,2,1,29.0,0.0,57.0,12.0,1,2016-08-17 16:00:00,16,19,27,16,22.0,20.247488,19.96935
2016,8,17,17,38,0,2,1,28.0,0.0,61.0,9.0,1,2016-08-17 17:00:00,22,38,46,44,38.0,50.72812,39.910065
2016,8,17,18,63,0,2,1,27.0,0.0,66.0,6.0,1,2016-08-17 18:00:00,38,43,66,55,63.0,59.32518,50.462425
2016,8,17,19,55,0,2,1,26.0,0.0,67.0,7.0,1,2016-08-17 19:00:00,63,37,64,41,55.0,42.94195,47.805943
2016,8,17,20,28,0,2,1,25.0,0.0,67.0,8.0,1,2016-08-17 20:00:00,55,25,36,44,28.0,41.352356,37.760048
2016,8,17,21,22,0,2,1,24.0,0.0,68.0,9.0,1,2016-08-17 21:00:00,28,22,17,20,22.0,22.380547,19.297258
2016,8,17,22,6,0,2,1,24.0,0.0,69.0,7.0,1,2016-08-17 22:00:00,22,13,6,10,6.0,10.652327,10.823199
2016,8,17,23,5,0,2,1,24.0,0.0,70.0,5.0,1,2016-08-17 23:00:00,6,12,7,9,5.0,6.813269,8.145179
2016,8,18,0,3,0,3,1,23.0,0.0,72.0,3.0,1,2016-08-18 00:00:00,5,4,1,5,3.0,3.4874735,3.4312406
2016,8,18,1,4,0,3,1,23.0,0.0,74.0,4.0,1,2016-08-18 01:00:00,3,0,3,3,4.0,0.0,2.1712565
2016,8,18,6,19,0,3,1,24.0,0.4,78.0,5.0,3,2016-08-18 06:00:00,0,15,23,18,19.0,7.9992805,18.396124
2016,8,18,7,22,0,3,1,24.0,0.2,77.0,5.0,3,2016-08-18 07:00:00,19,23,31,21,22.0,16.887794,25.930323
2016,8,18,8,40,0,3,1,24.0,0.2,77.0,4.0,3,2016-08-18 08:00:00,22,40,23,29,40.0,23.789076,31.847738
2016,8,18,9,24,0,3,1,24.0,0.3,77.0,4.0,3,2016-08-18 09:00:00,40,13,20,13,24.0,15.496662,20.47262
2016,8,18,10,14,0,3,1,25.0,0.1,72.0,4.0,3,2016-08-18 10:00:00,24,6,7,14,14.0,9.936465,10.060278
2016,8,18,11,12,0,3,1,27.0,0.2,68.0,4.0,3,2016-08-18 11:00:00,14,12,14,15,12.0,15.296225,14.329542
2016,8,18,12,20,0,3,1,28.0,0.3,63.0,4.0,3,2016-08-18 12:00:00,12,12,23,8,20.0,15.803924,15.5397215
2016,8,18,13,12,0,3,1,28.0,0.1,63.0,5.0,3,2016-08-18 13:00:00,20,16,20,10,12.0,14.346495,17.239828
2016,8,18,14,11,0,3,1,29.0,0.0,63.0,6.0,1,2016-08-18 14:00:00,12,10,7,12,11.0,11.89912,11.8791275
2016,8,18,15,17,0,3,1,29.0,0.0,63.0,7.0,1,2016-08-18 15:00:00,11,25,12,14,17.0,16.4653,16.054274
2016,8,18,16,21,0,3,1,28.0,0.0,68.0,7.0,1,2016-08-18 16:00:00,17,20,22,23,21.0,22.487917,21.121292
2016,8,18,17,28,0,3,1,27.0,0.1,72.0,8.0,3,2016-08-18 17:00:00,21,36,43,24,28.0,40.893967,33.044712
2016,8,18,18,45,0,3,1,26.0,0.1,76.0,8.0,3,2016-08-18 18:00:00,28,28,65,27,45.0,43.339985,38.38899
2016,8,18,19,43,0,3,1,25.0,0.1,77.0,8.0,3,2016-08-18 19:00:00,45,25,40,15,43.0,29.6046,30.57144
2016,8,18,20,34,0,3,1,25.0,0.3,78.0,9.0,3,2016-08-18 20:00:00,43,17,38,21,34.0,28.355528,27.420145
2016,8,18,21,11,0,3,1,24.0,0.4,79.0,9.0,3,2016-08-18 21:00:00,34,12,26,10,11.0,16.26241,17.91254
2016,8,18,22,17,0,3,1,24.0,0.2,80.0,9.0,3,2016-08-18 22:00:00,11,9,13,7,17.0,9.615311,8.606702
2016,8,18,23,15,0,3,1,24.0,0.3,81.0,8.0,3,2016-08-18 23:00:00,17,5,10,4,15.0,7.0079923,7.6535573
2016,8,19,0,5,0,4,1,23.0,0.5,81.0,7.0,3,2016-08-19 00:00:00,15,2,5,3,5.0,2.8661304,5.6116977
2016,8,19,6,14,0,4,1,23.0,0.0,81.0,12.0,1,2016-08-19 06:00:00,3,6,16,3,14.0,5.30471,10.48269
2016,8,19,7,24,0,4,1,24.0,0.0,75.0,13.0,1,2016-08-19 07:00:00,14,16,22,6,24.0,11.444763,17.873968
2016,8,19,8,39,0,4,1,26.0,0.0,70.0,15.0,1,2016-08-19 08:00:00,24,24,35,3,39.0,23.139482,27.676386
2016,8,19,9,34,0,4,1,27.0,0.0,65.0,16.0,1,2016-08-19 09:00:00,39,28,22,7,34.0,15.171728,24.323019
2016,8,19,10,9,0,4,1,28.0,0.0,64.0,12.0,1,2016-08-19 10:00:00,34,12,13,7,9.0,15.106173,15.234262
2016,8,19,11,8,0,4,1,28.0,0.2,63.0,8.0,3,2016-08-19 11:00:00,9,8,11,2,8.0,6.9076405,9.562742
2016,8,19,12,14,0,4,1,29.0,0.3,63.0,4.0,3,2016-08-19 12:00:00,8,21,8,9,14.0,11.63859,13.550701
2016,8,19,13,21,0,4,1,29.0,0.1,62.0,4.0,3,2016-08-19 13:00:00,14,16,17,13,21.0,13.246747,15.950492
2016,8,19,14,22,0,4,1,29.0,0.3,62.0,4.0,3,2016-08-19 14:00:00,21,6,16,34,22.0,16.464022,20.826218
2016,8,19,15,35,0,4,1,30.0,0.4,62.0,4.0,3,2016-08-19 15:00:00,22,15,19,19,35.0,29.837255,21.685904
2016,8,19,16,26,0,4,1,29.0,0.2,66.0,5.0,3,2016-08-19 16:00:00,35,16,43,31,26.0,33.816467,32.721703
2016,8,19,17,37,0,4,1,28.0,0.3,69.0,7.0,3,2016-08-19 17:00:00,26,24,49,42,37.0,46.877068,37.89064
2016,8,19,18,39,0,4,1,27.0,0.4,73.0,8.0,3,2016-08-19 18:00:00,37,34,54,40,39.0,41.97268,40.985115
2016,8,19,19,37,0,4,1,26.0,0.2,75.0,7.0,3,2016-08-19 19:00:00,39,27,44,27,37.0,32.906235,32.958023
2016,8,19,20,22,0,4,1,25.0,0.1,77.0,6.0,3,2016-08-19 20:00:00,37,18,19,29,22.0,18.675737,22.175968
2016,8,19,21,25,0,4,1,24.0,0.2,79.0,6.0,3,2016-08-19 21:00:00,22,10,14,17,25.0,15.971682,14.209076
2016,8,19,22,12,0,4,1,24.0,0.1,79.0,6.0,3,2016-08-19 22:00:00,25,4,9,8,12.0,10.422483,10.6079445
2016,8,19,23,4,0,4,1,24.0,0.2,79.0,6.0,3,2016-08-19 23:00:00,12,10,10,7,10.0,6.575507,8.894958
2016,8,20,0,5,0,5,0,24.0,0.3,78.0,6.0,3,2016-08-20 00:00:00,4,1,3,10,5.0,0.0,5.078777
2016,8,20,6,2,0,5,0,24.0,0.0,73.0,8.0,1,2016-08-20 06:00:00,0,3,2,1,2.0,0.0,2.4963322
2016,8,20,7,9,0,5,0,25.0,0.0,69.0,9.0,1,2016-08-20 07:00:00,2,4,7,5,9.0,7.273087,6.0951614
2016,8,20,8,3,0,5,0,27.0,0.0,65.0,10.0,1,2016-08-20 08:00:00,9,8,4,12,8.0,14.24544,13.26922
2016,8,20,9,13,0,5,0,28.0,0.0,61.0,11.0,1,2016-08-20 09:00:00,3,7,19,11,13.0,10.785074,12.247204
2016,8,20,10,14,0,5,0,28.0,0.0,59.0,12.0,1,2016-08-20 10:00:00,13,25,24,21,14.0,22.22126,21.117554
2016,8,20,11,36,0,5,0,29.0,0.0,58.0,13.0,1,2016-08-20 11:00:00,14,20,29,37,36.0,24.024492,27.570374
2016,8,20,12,21,0,5,0,29.0,0.0,57.0,14.0,1,2016-08-20 12:00:00,36,22,29,26,21.0,29.199984,31.180199
2016,8,20,13,42,0,5,0,28.0,0.0,60.0,16.0,1,2016-08-20 13:00:00,21,26,34,28,42.0,32.802944,29.203276
2016,8,20,14,48,0,5,0,28.0,0.1,63.0,18.0,1,2016-08-20 14:00:00,42,31,52,45,48.0,37.71872,42.497856
2016,8,20,15,36,0,5,0,28.0,0.2,65.0,19.0,1,2016-08-20 15:00:00,48,26,40,19,36.0,39.451805,36.69444
2016,8,20,16,51,0,5,0,27.0,0.1,70.0,17.0,1,2016-08-20 16:00:00,36,41,35,5,51.0,36.481537,34.394863
2016,8,20,17,34,0,5,0,26.0,0.2,75.0,15.0,1,2016-08-20 17:00:00,51,22,28,11,34.0,33.549194,34.33727
2016,8,20,18,36,0,5,0,25.0,0.3,79.0,12.0,1,2016-08-20 18:00:00,34,24,42,6,36.0,27.914858,31.23136
2016,8,20,19,17,0,5,0,25.0,0.2,81.0,12.0,1,2016-08-20 19:00:00,36,28,23,2,17.0,23.04192,25.060526
2016,8,20,20,24,0,5,0,24.0,0.3,83.0,12.0,3,2016-08-20 20:00:00,17,16,10,4,24.0,13.163197,12.227313
2016,8,20,21,18,0,5,0,24.0,0.4,85.0,11.0,3,2016-08-20 21:00:00,24,15,14,1,18.0,0.0,12.596081
2016,8,20,22,19,0,5,0,24.0,0.2,85.0,11.0,3,2016-08-20 22:00:00,18,1,20,2,19.0,12.386907,11.609039
2016,8,20,23,6,0,5,0,24.0,0.5,85.0,11.0,3,2016-08-20 23:00:00,19,2,8,4,6.0,0.0,7.4800606
2016,8,21,1,12,0,6,0,24.0,0.5,86.0,11.0,3,2016-08-21 01:00:00,5,4,2,1,12.0,0.0,3.0571823
2016,8,21,5,2,0,6,0,24.0,0.2,84.0,13.0,3,2016-08-21 05:00:00,0,0,3,2,2.0,0.0,1.2192496
2016,8,21,7,1,0,6,0,25.0,0.1,77.0,14.0,3,2016-08-21 07:00:00,0,0,4,3,3.5,3.1451368,2.2218761
2016,8,21,8,6,0,6,0,26.0,0.2,73.0,15.0,3,2016-08-21 08:00:00,1,4,13,6,6.0,11.201378,8.47045
2016,8,21,9,17,0,6,0,28.0,0.3,68.0,17.0,3,2016-08-21 09:00:00,6,6,25,10,17.0,12.69205,13.357533
2016,8,21,10,41,0,6,0,28.0,0.1,67.0,18.0,3,2016-08-21 10:00:00,17,11,29,9,41.0,15.942828,15.9496
2016,8,21,11,30,0,6,0,28.0,0.2,66.0,20.0,3,2016-08-21 11:00:00,41,21,19,29,30.0,19.651548,27.328192
2016,8,21,12,34,0,6,0,29.0,0.3,65.0,22.0,3,2016-08-21 12:00:00,30,7,32,6,34.0,24.591814,23.384745
2016,8,21,13,43,0,6,0,28.0,0.2,66.0,23.0,3,2016-08-21 13:00:00,34,29,45,19,43.0,34.910492,33.597546
2016,8,21,14,33,0,6,0,28.0,0.0,68.0,24.0,2,2016-08-21 14:00:00,43,29,54,18,33.0,32.745445,38.231693
2016,8,21,15,34,0,6,0,28.0,0.0,70.0,25.0,2,2016-08-21 15:00:00,33,16,55,15,34.0,32.390747,31.767797
2016,8,21,16,26,0,6,0,27.0,0.0,76.0,23.0,2,2016-08-21 16:00:00,34,16,30,21,26.0,28.142124,27.843367
2016,8,21,17,24,0,6,0,26.0,2.5,81.0,21.0,4,2016-08-21 17:00:00,26,26,52,18,24.0,33.357555,33.788074
2016,8,21,18,9,0,6,0,25.0,3.3,86.0,19.0,4,2016-08-21 18:00:00,24,28,39,11,28.0,29.61585,28.632198
2016,8,21,20,2,0,6,0,24.0,2.8,90.0,19.0,4,2016-08-21 20:00:00,0,10,37,15,15.0,21.822344,16.546362
2016,8,21,21,14,0,6,0,24.0,3.7,92.0,18.0,4,2016-08-21 21:00:00,2,10,14,9,14.0,10.692842,8.450835
2016,8,21,22,3,0,6,0,23.0,1.8,89.0,20.0,4,2016-08-21 22:00:00,14,9,11,3,9.0,6.4362426,8.959905
2016,8,21,23,6,0,6,0,22.0,2.8,85.0,21.0,4,2016-08-21 23:00:00,3,3,7,1,6.0,0.0,3.613985
2016,8,22,0,2,0,0,1,21.0,5.5,81.0,22.0,4,2016-08-22 00:00:00,6,0,1,3,2.0,0.0,1.9993331
2016,8,22,6,17,0,0,1,20.0,0.0,75.0,19.0,1,2016-08-22 06:00:00,1,21,20,16,17.0,6.080312,19.770273
2016,8,22,7,25,0,0,1,21.0,0.0,69.0,21.0,1,2016-08-22 07:00:00,17,20,11,24,25.0,13.26157,20.4237
2016,8,22,8,40,0,0,1,22.0,0.0,63.0,23.0,1,2016-08-22 08:00:00,25,34,32,22,40.0,27.471405,31.587164
2016,8,22,9,30,0,0,1,23.0,0.0,56.0,24.0,1,2016-08-22 09:00:00,40,15,23,33,30.0,20.616417,26.238897
2016,8,22,10,9,0,0,1,24.0,0.0,52.0,25.0,1,2016-08-22 10:00:00,30,8,14,11,9.0,13.792971,14.015767
2016,8,22,11,5,0,0,1,25.0,0.0,47.0,26.0,1,2016-08-22 11:00:00,9,20,13,8,13.0,11.804307,14.165431
2016,8,22,12,11,0,0,1,26.0,0.0,43.0,26.0,1,2016-08-22 12:00:00,5,2,8,23,11.0,7.532651,12.554808
2016,8,22,13,12,0,0,1,26.0,0.0,44.0,25.0,1,2016-08-22 13:00:00,11,13,11,17,12.0,13.680079,14.275139
2016,8,22,14,16,0,0,1,25.0,0.0,45.0,25.0,1,2016-08-22 14:00:00,12,5,19,11,16.0,14.5917845,13.978242
2016,8,22,15,23,0,0,1,25.0,0.0,46.0,24.0,1,2016-08-22 15:00:00,16,12,14,7,23.0,15.8526125,13.9287405
2016,8,22,16,11,0,0,1,24.0,0.0,48.0,22.0,1,2016-08-22 16:00:00,23,17,32,7,11.0,19.027218,22.26879
2016,8,22,17,37,0,0,1,23.0,0.0,51.0,20.0,1,2016-08-22 17:00:00,11,23,50,26,37.0,46.139256,31.396864
2016,8,22,18,74,0,0,1,21.0,0.0,54.0,18.0,1,2016-08-22 18:00:00,37,46,58,49,74.0,58.044197,48.029858
2016,8,22,19,49,0,0,1,20.0,0.0,56.0,18.0,1,2016-08-22 19:00:00,74,35,46,49,49.0,49.416214,49.919086
2016,8,22,20,27,0,0,1,20.0,0.0,58.0,17.0,1,2016-08-22 20:00:00,49,25,33,22,27.0,30.61209,30.492857
2016,8,22,21,19,0,0,1,19.0,0.0,60.0,17.0,1,2016-08-22 21:00:00,27,21,15,9,19.0,16.47222,16.433237
2016,8,22,22,7,0,0,1,19.0,0.0,62.0,13.0,1,2016-08-22 22:00:00,19,8,13,13,7.0,10.275529,11.640269
2016,8,22,23,3,0,0,1,19.0,0.0,63.0,10.0,1,2016-08-22 23:00:00,7,6,7,4,3.0,4.4638,5.5114026
2016,8,23,5,5,0,1,1,20.0,0.0,61.0,6.0,1,2016-08-23 05:00:00,0,3,2,2,5.0,3.5318522,2.6222482
2016,8,23,6,25,0,1,1,21.0,0.0,60.0,5.0,1,2016-08-23 06:00:00,5,19,26,27,25.0,7.478068,24.078926
2016,8,23,7,30,0,1,1,22.0,0.0,55.0,6.0,1,2016-08-23 07:00:00,25,22,31,17,30.0,17.518387,25.440907
2016,8,23,8,59,0,1,1,24.0,0.0,50.0,6.0,1,2016-08-23 08:00:00,30,47,29,34,59.0,28.056684,38.177044
2016,8,23,9,19,0,1,1,26.0,0.0,45.0,6.0,1,2016-08-23 09:00:00,59,21,18,15,19.0,22.173883,28.385376
2016,8,23,10,2,0,1,1,27.0,0.0,43.0,6.0,1,2016-08-23 10:00:00,19,11,4,4,2.0,8.18862,8.095119
2016,8,23,11,9,0,1,1,28.0,0.0,41.0,6.0,1,2016-08-23 11:00:00,2,6,6,3,9.0,7.2167225,6.313113
2016,8,23,12,16,0,1,1,29.0,0.0,39.0,5.0,1,2016-08-23 12:00:00,9,11,4,19,16.0,16.832394,13.834742
2016,8,23,13,22,0,1,1,29.0,0.0,41.0,7.0,1,2016-08-23 13:00:00,16,10,21,31,22.0,20.786692,21.218115
2016,8,23,14,21,0,1,1,29.0,0.0,42.0,9.0,1,2016-08-23 14:00:00,22,18,10,18,21.0,16.06935,18.200632
2016,8,23,15,31,0,1,1,29.0,0.0,44.0,10.0,1,2016-08-23 15:00:00,21,23,29,18,31.0,21.308435,22.679033
2016,8,23,16,38,0,1,1,28.0,0.0,49.0,10.0,1,2016-08-23 16:00:00,31,25,19,22,38.0,25.525236,25.890514
2016,8,23,17,46,0,1,1,26.0,0.0,54.0,11.0,1,2016-08-23 17:00:00,38,38,43,47,46.0,49.74819,43.54511
2016,8,23,18,68,0,1,1,25.0,0.0,59.0,11.0,1,2016-08-23 18:00:00,46,49,69,61,68.0,68.88464,56.805996
