year,month,day,hour,dayofweek,date,count1,tempC,precipMM,humidity
2018,11,8,11,3,2018-11-08,7,12.0,0.0,43.0
2018,11,8,12,3,2018-11-08,17,13.0,0.0,40.0
2018,11,8,13,3,2018-11-08,15,14.0,0.0,41.0
2018,11,8,14,3,2018-11-08,8,14.0,0.0,41.0
2018,11,8,15,3,2018-11-08,14,14.0,0.0,42.0
2018,11,8,16,3,2018-11-08,14,13.0,0.0,45.0
2018,11,8,17,3,2018-11-08,16,12.0,0.0,48.0
2018,11,8,18,3,2018-11-08,29,11.0,0.0,50.0
2018,11,8,19,3,2018-11-08,12,10.0,0.0,51.0
2018,11,8,20,3,2018-11-08,8,9.0,0.0,52.0
2018,11,8,21,3,2018-11-08,8,9.0,0.0,54.0
2018,11,8,22,3,2018-11-08,10,8.0,0.0,55.0
2018,11,8,23,3,2018-11-08,5,8.0,0.0,56.0
2018,11,9,0,4,2018-11-09,1,8.0,0.0,57.0
2018,11,9,1,4,2018-11-09,0,8.0,0.0,57.0
2018,11,9,2,4,2018-11-09,1,7.0,0.0,57.0
2018,11,9,3,4,2018-11-09,3,7.0,0.0,56.0
2018,11,9,4,4,2018-11-09,1,7.0,0.0,57.0
2018,11,9,5,4,2018-11-09,5,7.0,0.0,58.0
2018,11,9,6,4,2018-11-09,71,7.0,0.0,59.0
2018,11,9,7,4,2018-11-09,61,8.0,0.0,57.0
2018,11,9,8,4,2018-11-09,40,8.0,0.0,56.0
2018,11,9,9,4,2018-11-09,18,9.0,0.0,55.0
2018,11,9,10,4,2018-11-09,12,9.0,0.0,57.0
2018,11,9,11,4,2018-11-09,7,10.0,0.0,59.0
2018,11,9,12,4,2018-11-09,6,10.0,0.0,61.0
2018,11,9,13,4,2018-11-09,11,10.0,0.0,67.0
2018,11,9,14,4,2018-11-09,5,11.0,1.1,74.0
2018,11,9,15,4,2018-11-09,2,11.0,1.5,80.0
2018,11,9,16,4,2018-11-09,0,11.0,0.7,83.0
2018,11,9,17,4,2018-11-09,1,11.0,7.8,87.0
2018,11,9,18,4,2018-11-09,1,11.0,10.4,90.0
2018,11,9,19,4,2018-11-09,4,11.0,5.2,90.0
2018,11,9,20,4,2018-11-09,5,11.0,3.5,89.0
2018,11,9,21,4,2018-11-09,2,11.0,4.7,89.0
2018,11,9,22,4,2018-11-09,1,11.0,2.3,89.0
2018,11,9,23,4,2018-11-09,1,11.0,3.7,88.0
2018,11,10,0,5,2018-11-10,1,10.0,7.3,88.0
2018,11,10,1,5,2018-11-10,1,10.0,3.7,85.0
2018,11,10,2,5,2018-11-10,0,9.0,0.1,82.0
2018,11,10,3,5,2018-11-10,0,9.0,0.1,79.0
2018,11,10,4,5,2018-11-10,1,8.0,0.0,72.0
2018,11,10,5,5,2018-11-10,0,7.0,0.1,66.0
2018,11,10,6,5,2018-11-10,3,6.0,0.1,60.0
2018,11,10,7,5,2018-11-10,7,6.0,0.0,57.0
2018,11,10,8,5,2018-11-10,7,7.0,0.0,55.0
2018,11,10,9,5,2018-11-10,3,7.0,0.0,52.0
2018,11,10,10,5,2018-11-10,6,7.0,0.0,49.0
2018,11,10,11,5,2018-11-10,5,7.0,0.0,46.0
2018,11,10,12,5,2018-11-10,8,7.0,0.0,43.0
2018,11,10,13,5,2018-11-10,11,7.0,0.0,42.0
2018,11,10,14,5,2018-11-10,8,6.0,0.0,40.0
2018,11,10,15,5,2018-11-10,11,6.0,0.0,39.0
2018,11,10,16,5,2018-11-10,6,5.0,0.0,42.0
2018,11,10,17,5,2018-11-10,6,4.0,0.0,45.0
2018,11,10,18,5,2018-11-10,3,4.0,0.0,48.0
2018,11,10,19,5,2018-11-10,3,3.0,0.0,50.0
2018,11,10,20,5,2018-11-10,5,3.0,0.0,52.0
2018,11,10,21,5,2018-11-10,3,3.0,0.0,54.0
2018,11,10,22,5,2018-11-10,1,3.0,0.0,55.0
2018,11,10,23,5,2018-11-10,3,3.0,0.0,56.0
2018,11,11,0,6,2018-11-11,0,3.0,0.0,57.0
2018,11,11,1,6,2018-11-11,1,3.0,0.0,58.0
2018,11,11,2,6,2018-11-11,0,2.0,0.0,59.0
2018,11,11,3,6,2018-11-11,0,2.0,0.0,60.0
2018,11,11,4,6,2018-11-11,0,2.0,0.0,59.0
2018,11,11,5,6,2018-11-11,0,2.0,0.0,58.0
2018,11,11,6,6,2018-11-11,2,2.0,0.0,57.0
2018,11,11,7,6,2018-11-11,1,3.0,0.0,52.0
2018,11,11,8,6,2018-11-11,1,4.0,0.0,47.0
2018,11,11,9,6,2018-11-11,4,5.0,0.0,42.0
2018,11,11,10,6,2018-11-11,7,6.0,0.0,40.0
2018,11,11,11,6,2018-11-11,9,8.0,0.0,38.0
2018,11,11,12,6,2018-11-11,5,9.0,0.0,35.0
2018,11,11,13,6,2018-11-11,13,9.0,0.0,37.0
2018,11,11,14,6,2018-11-11,4,9.0,0.0,38.0
2018,11,11,15,6,2018-11-11,7,9.0,0.0,39.0
2018,11,11,16,6,2018-11-11,13,9.0,0.0,42.0
2018,11,11,17,6,2018-11-11,6,8.0,0.0,44.0
2018,11,11,18,6,2018-11-11,8,8.0,0.0,46.0
2018,11,11,19,6,2018-11-11,10,8.0,0.0,47.0
2018,11,11,20,6,2018-11-11,6,7.0,0.0,49.0
2018,11,11,21,6,2018-11-11,6,7.0,0.0,50.0
2018,11,11,22,6,2018-11-11,1,7.0,0.0,51.0
2018,11,11,23,6,2018-11-11,2,7.0,0.0,52.0
2018,11,12,0,0,2018-11-12,0,7.0,0.0,53.0
2018,11,12,1,0,2018-11-12,2,7.0,0.0,54.0
2018,11,12,2,0,2018-11-12,0,7.0,0.0,55.0
2018,11,12,3,0,2018-11-12,0,6.0,0.0,56.0
2018,11,12,4,0,2018-11-12,0,6.0,0.0,56.0
2018,11,12,5,0,2018-11-12,1,6.0,0.0,57.0
2018,11,12,6,0,2018-11-12,42,5.0,0.0,58.0
2018,11,12,7,0,2018-11-12,40,6.0,0.0,54.0
2018,11,12,8,0,2018-11-12,45,7.0,0.0,50.0
2018,11,12,9,0,2018-11-12,10,7.0,0.0,47.0
2018,11,12,10,0,2018-11-12,12,8.0,0.0,44.0
2018,11,12,11,0,2018-11-12,5,9.0,0.0,42.0
2018,11,12,12,0,2018-11-12,9,10.0,0.0,39.0
2018,11,12,13,0,2018-11-12,14,10.0,0.0,41.0
2018,11,12,14,0,2018-11-12,7,10.0,0.0,42.0
2018,11,12,15,0,2018-11-12,8,10.0,0.0,44.0
2018,11,12,16,0,2018-11-12,10,9.0,0.0,47.0
2018,11,12,17,0,2018-11-12,20,9.0,0.0,49.0
2018,11,12,18,0,2018-11-12,20,9.0,0.0,52.0
2018,11,12,19,0,2018-11-12,18,9.0,0.0,58.0
2018,11,12,20,0,2018-11-12,8,9.0,0.2,64.0
2018,11,12,21,0,2018-11-12,6,9.0,0.2,69.0
2018,11,12,22,0,2018-11-12,3,8.0,0.1,74.0
2018,11,12,23,0,2018-11-12,0,8.0,1.3,79.0
2018,11,13,0,1,2018-11-13,0,8.0,2.7,84.0
2018,11,13,1,1,2018-11-13,0,8.0,1.3,87.0
2018,11,13,2,1,2018-11-13,1,9.0,2.1,90.0
2018,11,13,3,1,2018-11-13,1,9.0,2.8,92.0
2018,11,13,4,1,2018-11-13,0,9.0,1.4,93.0
2018,11,13,5,1,2018-11-13,1,9.0,6.2,93.0
2018,11,13,6,1,2018-11-13,10,9.0,8.3,94.0
2018,11,13,7,1,2018-11-13,8,9.0,4.2,93.0
2018,11,13,8,1,2018-11-13,7,9.0,3.7,93.0
2018,11,13,9,1,2018-11-13,18,9.0,4.9,92.0
2018,11,13,10,1,2018-11-13,3,9.0,2.4,87.0
2018,11,13,11,1,2018-11-13,6,9.0,3.7,81.0
2018,11,13,12,1,2018-11-13,5,10.0,5.0,76.0
2018,11,13,13,1,2018-11-13,7,9.0,2.5,73.0
2018,11,13,14,1,2018-11-13,11,9.0,0.0,69.0
2018,11,13,15,1,2018-11-13,11,9.0,0.0,66.0
2018,11,13,16,1,2018-11-13,4,8.0,0.0,66.0
2018,11,13,17,1,2018-11-13,5,7.0,0.0,65.0
2018,11,13,18,1,2018-11-13,20,6.0,0.0,64.0
2018,11,13,19,1,2018-11-13,14,6.0,0.0,63.0
2018,11,13,20,1,2018-11-13,9,6.0,0.0,61.0
2018,11,13,21,1,2018-11-13,6,6.0,0.0,60.0
2018,11,13,22,1,2018-11-13,5,5.0,0.0,59.0
2018,11,13,23,1,2018-11-13,2,5.0,0.0,58.0
2018,11,14,0,2,2018-11-14,2,4.0,0.0,57.0
2018,11,14,1,2,2018-11-14,0,4.0,0.0,55.0
2018,11,14,2,2,2018-11-14,0,4.0,0.0,53.0
2018,11,14,3,2,2018-11-14,0,3.0,0.0,51.0
2018,11,14,4,2,2018-11-14,0,3.0,0.0,50.0
2018,11,14,5,2,2018-11-14,6,2.0,0.0,50.0
2018,11,14,6,2,2018-11-14,71,2.0,0.0,50.0
2018,11,14,7,2,2018-11-14,72,2.0,0.0,48.0
2018,11,14,8,2,2018-11-14,46,2.0,0.0,46.0
2018,11,14,9,2,2018-11-14,16,3.0,0.0,44.0
2018,11,14,10,2,2018-11-14,11,3.0,0.0,42.0
2018,11,14,11,2,2018-11-14,9,4.0,0.0,40.0
2018,11,14,12,2,2018-11-14,8,4.0,0.0,38.0
2018,11,14,13,2,2018-11-14,5,4.0,0.0,38.0
2018,11,14,14,2,2018-11-14,8,4.0,0.0,39.0
2018,11,14,15,2,2018-11-14,16,4.0,0.0,39.0
2018,11,14,16,2,2018-11-14,7,3.0,0.0,41.0
2018,11,14,17,2,2018-11-14,12,3.0,0.0,43.0
2018,11,14,18,2,2018-11-14,15,2.0,0.0,44.0
2018,11,14,19,2,2018-11-14,5,2.0,0.0,45.0
2018,11,14,20,2,2018-11-14,9,1.0,0.0,46.0
2018,11,14,21,2,2018-11-14,10,1.0,0.0,47.0
2018,11,14,22,2,2018-11-14,1,1.0,0.0,47.0
2018,11,14,23,2,2018-11-14,2,1.0,0.0,46.0
2018,11,15,0,3,2018-11-15,3,1.0,0.0,46.0
2018,11,15,1,3,2018-11-15,1,0.0,0.0,44.0
2018,11,15,2,3,2018-11-15,0,0.0,0.0,42.0
2018,11,15,3,3,2018-11-15,2,0.0,0.0,40.0
2018,11,15,4,3,2018-11-15,1,0.0,0.0,40.0
2018,11,15,5,3,2018-11-15,8,0.0,0.0,39.0
2018,11,15,6,3,2018-11-15,59,0.0,0.0,39.0
2018,11,15,7,3,2018-11-15,68,0.0,0.0,42.0
2018,11,15,8,3,2018-11-15,36,1.0,0.0,45.0
2018,11,15,9,3,2018-11-15,12,1.0,0.0,48.0
2018,11,15,10,3,2018-11-15,6,1.0,0.0,53.0
2018,11,15,11,3,2018-11-15,1,2.0,0.3,58.0
2018,11,15,12,3,2018-11-15,5,2.0,0.4,64.0
2018,11,15,13,3,2018-11-15,6,2.0,0.2,74.0
2018,11,15,14,3,2018-11-15,2,2.0,3.3,84.0
2018,11,15,15,3,2018-11-15,1,2.0,4.4,94.0
2018,11,15,16,3,2018-11-15,0,2.0,2.2,94.0
2018,11,15,17,3,2018-11-15,2,2.0,6.7,94.0
2018,11,15,18,3,2018-11-15,3,3.0,9.0,94.0
2018,11,15,19,3,2018-11-15,1,3.0,4.5,94.0
2018,11,15,20,3,2018-11-15,1,3.0,1.1,94.0
2018,11,15,21,3,2018-11-15,0,4.0,1.4,94.0
2018,11,15,22,3,2018-11-15,1,4.0,0.7,94.0
2018,11,15,23,3,2018-11-15,2,5.0,2.3,94.0
2018,11,16,0,4,2018-11-16,0,5.0,4.5,94.0
2018,11,16,1,4,2018-11-16,0,6.0,2.3,94.0
2018,11,16,2,4,2018-11-16,0,6.0,1.1,95.0
2018,11,16,3,4,2018-11-16,0,7.0,1.4,95.0
2018,11,16,4,4,2018-11-16,0,6.0,0.7,94.0
2018,11,16,5,4,2018-11-16,2,5.0,2.8,92.0
2018,11,16,6,4,2018-11-16,4,4.0,3.7,91.0
2018,11,16,7,4,2018-11-16,10,4.0,1.8,90.0
2018,11,16,8,4,2018-11-16,14,4.0,1.0,90.0
2018,11,16,9,4,2018-11-16,9,4.0,1.3,89.0
2018,11,16,10,4,2018-11-16,3,4.0,0.6,85.0
2018,11,16,11,4,2018-11-16,6,5.0,1.0,82.0
2018,11,16,12,4,2018-11-16,6,6.0,1.3,78.0
2018,11,16,13,4,2018-11-16,7,6.0,0.6,79.0
2018,11,16,14,4,2018-11-16,9,6.0,0.0,79.0
2018,11,16,15,4,2018-11-16,9,6.0,0.0,80.0
2018,11,16,16,4,2018-11-16,12,5.0,0.0,78.0
2018,11,16,17,4,2018-11-16,6,5.0,0.0,76.0
2018,11,16,18,4,2018-11-16,9,4.0,0.0,74.0
2018,11,16,19,4,2018-11-16,5,4.0,0.0,74.0
2018,11,16,20,4,2018-11-16,6,4.0,0.0,73.0
2018,11,16,21,4,2018-11-16,8,4.0,0.0,73.0
2018,11,16,22,4,2018-11-16,2,4.0,0.0,73.0
2018,11,16,23,4,2018-11-16,1,3.0,0.0,74.0
2018,11,17,0,5,2018-11-17,4,3.0,0.0,75.0
2018,11,17,1,5,2018-11-17,0,3.0,0.0,75.0
2018,11,17,2,5,2018-11-17,0,3.0,0.0,76.0
2018,11,17,3,5,2018-11-17,0,3.0,0.0,77.0
2018,11,17,4,5,2018-11-17,0,3.0,0.0,77.0
2018,11,17,5,5,2018-11-17,1,3.0,0.0,77.0
2018,11,17,6,5,2018-11-17,4,3.0,0.0,77.0
2018,11,17,7,5,2018-11-17,5,4.0,0.0,73.0
2018,11,17,8,5,2018-11-17,4,5.0,0.0,68.0
2018,11,17,9,5,2018-11-17,11,6.0,0.0,64.0
2018,11,17,10,5,2018-11-17,7,7.0,0.0,63.0
2018,11,17,11,5,2018-11-17,7,8.0,0.0,61.0
2018,11,17,12,5,2018-11-17,5,8.0,0.0,60.0
2018,11,17,13,5,2018-11-17,7,8.0,0.0,62.0
2018,11,17,14,5,2018-11-17,4,8.0,0.0,64.0
2018,11,17,15,5,2018-11-17,6,8.0,0.0,65.0
2018,11,17,16,5,2018-11-17,11,7.0,0.0,68.0
2018,11,17,17,5,2018-11-17,11,7.0,0.0,70.0
2018,11,17,18,5,2018-11-17,11,6.0,0.0,73.0
2018,11,17,19,5,2018-11-17,6,6.0,0.0,74.0
2018,11,17,20,5,2018-11-17,8,5.0,0.0,74.0
2018,11,17,21,5,2018-11-17,1,5.0,0.0,75.0
2018,11,17,22,5,2018-11-17,6,5.0,0.0,72.0
2018,11,17,23,5,2018-11-17,3,4.0,0.0,70.0
2018,11,18,0,6,2018-11-18,2,4.0,0.0,67.0
2018,11,18,1,6,2018-11-18,0,3.0,0.0,68.0
2018,11,18,2,6,2018-11-18,0,3.0,0.0,68.0
2018,11,18,3,6,2018-11-18,2,3.0,0.0,68.0
2018,11,18,4,6,2018-11-18,1,3.0,0.0,68.0
2018,11,18,5,6,2018-11-18,0,3.0,0.0,67.0
2018,11,18,6,6,2018-11-18,0,3.0,0.0,67.0
2018,11,18,7,6,2018-11-18,3,3.0,0.0,64.0
2018,11,18,8,6,2018-11-18,7,4.0,0.0,60.0
2018,11,18,9,6,2018-11-18,1,5.0,0.0,57.0
2018,11,18,10,6,2018-11-18,4,6.0,0.0,54.0
2018,11,18,11,6,2018-11-18,8,6.0,0.0,52.0
2018,11,18,12,6,2018-11-18,8,7.0,0.0,49.0
2018,11,18,13,6,2018-11-18,5,7.0,0.0,50.0
2018,11,18,14,6,2018-11-18,13,7.0,0.0,52.0
2018,11,18,15,6,2018-11-18,9,7.0,0.0,53.0
2018,11,18,16,6,2018-11-18,9,7.0,0.0,56.0
2018,11,18,17,6,2018-11-18,5,7.0,0.0,59.0
2018,11,18,18,6,2018-11-18,9,7.0,0.0,62.0
2018,11,18,19,6,2018-11-18,3,7.0,0.0,65.0
2018,11,18,20,6,2018-11-18,4,7.0,0.0,68.0
2018,11,18,21,6,2018-11-18,7,7.0,0.0,71.0
2018,11,18,22,6,2018-11-18,2,7.0,0.0,74.0
2018,11,18,23,6,2018-11-18,0,7.0,0.0,76.0
2018,11,19,0,0,2018-11-19,1,7.0,0.0,79.0
2018,11,19,1,0,2018-11-19,0,7.0,0.0,80.0
2018,11,19,2,0,2018-11-19,1,7.0,0.0,81.0
2018,11,19,3,0,2018-11-19,0,7.0,0.0,83.0
2018,11,19,4,0,2018-11-19,3,6.0,0.0,84.0
2018,11,19,5,0,2018-11-19,5,6.0,0.0,85.0
2018,11,19,6,0,2018-11-19,102,6.0,0.0,86.0
2018,11,19,7,0,2018-11-19,22,6.0,0.0,83.0
2018,11,19,8,0,2018-11-19,21,7.0,0.0,80.0
2018,11,19,9,0,2018-11-19,12,8.0,0.0,77.0
2018,11,19,10,0,2018-11-19,12,9.0,0.0,74.0
2018,11,19,11,0,2018-11-19,12,10.0,0.0,70.0
2018,11,19,12,0,2018-11-19,7,11.0,0.0,67.0
2018,11,19,13,0,2018-11-19,10,10.0,0.0,68.0
2018,11,19,14,0,2018-11-19,7,10.0,0.0,69.0
2018,11,19,15,0,2018-11-19,8,10.0,0.0,70.0
2018,11,19,16,0,2018-11-19,10,10.0,0.0,73.0
2018,11,19,17,0,2018-11-19,24,9.0,0.0,75.0
2018,11,19,18,0,2018-11-19,16,9.0,0.0,77.0
2018,11,19,19,0,2018-11-19,11,8.0,0.0,79.0
2018,11,19,20,0,2018-11-19,10,8.0,0.0,81.0
2018,11,19,21,0,2018-11-19,12,8.0,0.0,83.0
2018,11,19,22,0,2018-11-19,5,8.0,0.0,84.0
2018,11,19,23,0,2018-11-19,3,8.0,0.0,86.0
2018,11,20,0,1,2018-11-20,0,7.0,0.0,87.0
2018,11,20,1,1,2018-11-20,0,7.0,0.0,88.0
2018,11,20,2,1,2018-11-20,1,7.0,0.0,88.0
2018,11,20,3,1,2018-11-20,0,7.0,0.0,89.0
2018,11,20,4,1,2018-11-20,2,7.0,0.0,88.0
2018,11,20,5,1,2018-11-20,4,7.0,0.2,88.0
2018,11,20,6,1,2018-11-20,74,7.0,0.2,88.0
2018,11,20,7,1,2018-11-20,62,7.0,0.1,84.0
2018,11,20,8,1,2018-11-20,34,7.0,0.0,81.0
2018,11,20,9,1,2018-11-20,12,7.0,0.0,77.0
2018,11,20,10,1,2018-11-20,13,7.0,0.0,73.0
2018,11,20,11,1,2018-11-20,8,8.0,0.0,69.0
2018,11,20,12,1,2018-11-20,10,9.0,0.0,65.0
2018,11,20,13,1,2018-11-20,7,9.0,0.0,63.0
2018,11,20,14,1,2018-11-20,11,8.0,0.0,62.0
2018,11,20,15,1,2018-11-20,11,8.0,0.0,60.0
2018,11,20,16,1,2018-11-20,6,7.0,0.0,61.0
2018,11,20,17,1,2018-11-20,12,6.0,0.0,63.0
2018,11,20,18,1,2018-11-20,21,6.0,0.0,64.0
2018,11,20,19,1,2018-11-20,12,5.0,0.0,65.0
2018,11,20,20,1,2018-11-20,8,5.0,0.0,65.0
2018,11,20,21,1,2018-11-20,7,4.0,0.0,65.0
2018,11,20,22,1,2018-11-20,5,4.0,0.0,63.0
2018,11,20,23,1,2018-11-20,3,3.0,0.0,61.0
2018,11,21,0,2,2018-11-21,0,3.0,0.1,60.0
2018,11,21,1,2,2018-11-21,0,3.0,0.0,60.0
2018,11,21,2,2,2018-11-21,0,3.0,0.0,61.0
2018,11,21,3,2,2018-11-21,0,3.0,0.0,62.0
2018,11,21,4,2,2018-11-21,2,2.0,0.0,61.0
2018,11,21,5,2,2018-11-21,4,2.0,0.0,61.0
2018,11,21,6,2,2018-11-21,55,2.0,0.0,61.0
2018,11,21,7,2,2018-11-21,45,3.0,0.0,60.0
2018,11,21,8,2,2018-11-21,47,4.0,0.0,60.0
2018,11,21,9,2,2018-11-21,24,5.0,0.0,59.0
2018,11,21,10,2,2018-11-21,3,5.0,0.0,58.0
2018,11,21,11,2,2018-11-21,8,6.0,0.0,57.0
2018,11,21,12,2,2018-11-21,6,7.0,0.0,57.0
2018,11,21,13,2,2018-11-21,8,7.0,0.0,57.0
2018,11,21,14,2,2018-11-21,15,7.0,0.0,57.0
2018,11,21,15,2,2018-11-21,7,7.0,0.0,56.0
2018,11,21,16,2,2018-11-21,8,6.0,0.0,57.0
2018,11,21,17,2,2018-11-21,11,5.0,0.0,58.0
2018,11,21,18,2,2018-11-21,7,4.0,0.0,59.0
2018,11,21,19,2,2018-11-21,5,2.0,0.0,56.0
2018,11,21,20,2,2018-11-21,0,1.0,0.0,54.0
2018,11,21,21,2,2018-11-21,5,0.0,0.0,52.0
2018,11,21,22,2,2018-11-21,0,-1.0,0.0,51.0
2018,11,21,23,2,2018-11-21,2,-2.0,0.0,51.0
2018,11,22,0,3,2018-11-22,3,-3.0,0.0,51.0
2018,11,22,1,3,2018-11-22,0,-3.0,0.0,50.0
2018,11,22,2,3,2018-11-22,0,-4.0,0.0,50.0
2018,11,22,3,3,2018-11-22,2,-4.0,0.0,50.0
2018,11,22,4,3,2018-11-22,1,-4.0,0.0,49.0
2018,11,22,5,3,2018-11-22,0,-5.0,0.0,48.0
2018,11,22,6,3,2018-11-22,1,-6.0,0.0,47.0
2018,11,22,7,3,2018-11-22,0,-5.0,0.0,46.0
2018,11,22,8,3,2018-11-22,6,-5.0,0.0,45.0
2018,11,22,9,3,2018-11-22,0,-5.0,0.0,44.0
2018,11,22,10,3,2018-11-22,1,-4.0,0.0,41.0
2018,11,22,11,3,2018-11-22,4,-3.0,0.0,39.0
2018,11,22,12,3,2018-11-22,2,-3.0,0.0,37.0
2018,11,22,13,3,2018-11-22,0,-3.0,0.0,37.0
2018,11,22,14,3,2018-11-22,0,-3.0,0.0,38.0
2018,11,22,15,3,2018-11-22,4,-3.0,0.0,39.0
2018,11,22,16,3,2018-11-22,1,-4.0,0.0,40.0
2018,11,22,17,3,2018-11-22,0,-4.0,0.0,42.0
2018,11,22,18,3,2018-11-22,1,-5.0,0.0,44.0
2018,11,22,19,3,2018-11-22,2,-5.0,0.0,43.0
2018,11,22,20,3,2018-11-22,1,-6.0,0.0,43.0
2018,11,22,21,3,2018-11-22,1,-6.0,0.0,42.0
2018,11,22,22,3,2018-11-22,7,-6.0,0.0,41.0
2018,11,22,23,3,2018-11-22,0,-5.0,0.0,41.0
2018,11,23,0,4,2018-11-23,2,-5.0,0.0,40.0
2018,11,23,1,4,2018-11-23,0,-5.0,0.0,40.0
2018,11,23,2,4,2018-11-23,0,-5.0,0.0,41.0
2018,11,23,3,4,2018-11-23,1,-4.0,0.0,41.0
2018,11,23,4,4,2018-11-23,2,-4.0,0.0,40.0
2018,11,23,5,4,2018-11-23,0,-4.0,0.0,40.0
2018,11,23,6,4,2018-11-23,7,-4.0,0.0,39.0
2018,11,23,7,4,2018-11-23,11,-3.0,0.0,36.0
2018,11,23,8,4,2018-11-23,5,-3.0,0.0,33.0
2018,11,23,9,4,2018-11-23,1,-2.0,0.0,30.0
2018,11,23,10,4,2018-11-23,2,-2.0,0.0,29.0
2018,11,23,11,4,2018-11-23,6,-1.0,0.0,27.0
2018,11,23,12,4,2018-11-23,6,-1.0,0.0,26.0
2018,11,23,13,4,2018-11-23,4,0.0,0.0,29.0
2018,11,23,14,4,2018-11-23,7,0.0,0.0,31.0
2018,11,23,15,4,2018-11-23,7,1.0,0.0,34.0
2018,11,23,16,4,2018-11-23,3,1.0,0.0,34.0
2018,11,23,17,4,2018-11-23,4,1.0,0.0,34.0
2018,11,23,18,4,2018-11-23,3,0.0,0.0,34.0
2018,11,23,19,4,2018-11-23,7,0.0,0.0,34.0
2018,11,23,20,4,2018-11-23,4,0.0,0.0,34.0
2018,11,23,21,4,2018-11-23,2,1.0,0.0,35.0
2018,11,23,22,4,2018-11-23,4,1.0,0.0,38.0
2018,11,23,23,4,2018-11-23,3,1.0,0.0,41.0
2018,11,24,0,5,2018-11-24,2,1.0,0.0,44.0
2018,11,24,1,5,2018-11-24,0,1.0,0.0,47.0
2018,11,24,2,5,2018-11-24,0,1.0,0.0,51.0
2018,11,24,3,5,2018-11-24,0,1.0,0.0,54.0
2018,11,24,4,5,2018-11-24,0,2.0,0.0,57.0
2018,11,24,5,5,2018-11-24,1,2.0,0.0,60.0
2018,11,24,6,5,2018-11-24,2,2.0,0.0,63.0
2018,11,24,7,5,2018-11-24,5,3.0,0.0,64.0
2018,11,24,8,5,2018-11-24,3,4.0,0.0,65.0
2018,11,24,9,5,2018-11-24,1,4.0,0.0,67.0
2018,11,24,10,5,2018-11-24,1,5.0,0.0,72.0
2018,11,24,11,5,2018-11-24,3,5.0,0.0,78.0
2018,11,24,12,5,2018-11-24,4,5.0,0.0,83.0
2018,11,24,13,5,2018-11-24,3,5.0,0.0,85.0
2018,11,24,14,5,2018-11-24,7,6.0,0.0,87.0
2018,11,24,15,5,2018-11-24,9,6.0,0.0,89.0
2018,11,24,16,5,2018-11-24,8,6.0,0.0,90.0
2018,11,24,17,5,2018-11-24,5,7.0,0.1,92.0
2018,11,24,18,5,2018-11-24,3,7.0,0.1,94.0
2018,11,24,19,5,2018-11-24,1,8.0,0.1,94.0
2018,11,24,20,5,2018-11-24,0,8.0,3.7,95.0
2018,11,24,21,5,2018-11-24,3,8.0,4.9,95.0
2018,11,24,22,5,2018-11-24,3,8.0,2.5,95.0
2018,11,24,23,5,2018-11-24,0,8.0,14.9,95.0
2018,11,25,0,6,2018-11-25,0,7.0,29.9,94.0
2018,11,25,1,6,2018-11-25,1,8.0,14.9,92.0
2018,11,25,2,6,2018-11-25,0,8.0,3.0,90.0
2018,11,25,3,6,2018-11-25,0,8.0,4.0,88.0
2018,11,25,4,6,2018-11-25,0,7.0,2.0,88.0
2018,11,25,5,6,2018-11-25,0,6.0,3.0,88.0
2018,11,25,6,6,2018-11-25,0,6.0,4.0,87.0
2018,11,25,7,6,2018-11-25,3,7.0,2.0,84.0
2018,11,25,8,6,2018-11-25,2,8.0,0.0,81.0
2018,11,25,9,6,2018-11-25,4,9.0,0.0,78.0
2018,11,25,10,6,2018-11-25,3,10.0,0.0,75.0
2018,11,25,11,6,2018-11-25,8,11.0,0.0,72.0
2018,11,25,12,6,2018-11-25,5,12.0,0.0,68.0
2018,11,25,13,6,2018-11-25,16,12.0,0.0,69.0
2018,11,25,14,6,2018-11-25,7,12.0,0.0,69.0
2018,11,25,15,6,2018-11-25,11,12.0,0.0,70.0
2018,11,25,16,6,2018-11-25,11,11.0,0.0,73.0
2018,11,25,17,6,2018-11-25,12,10.0,0.0,75.0
2018,11,25,18,6,2018-11-25,10,10.0,0.0,78.0
2018,11,25,19,6,2018-11-25,6,9.0,0.0,78.0
2018,11,25,20,6,2018-11-25,8,9.0,0.0,78.0
2018,11,25,21,6,2018-11-25,1,9.0,0.0,79.0
2018,11,25,22,6,2018-11-25,1,9.0,0.0,78.0
2018,11,25,23,6,2018-11-25,4,8.0,0.0,78.0
2018,11,26,0,0,2018-11-26,3,8.0,0.0,78.0
2018,11,26,1,0,2018-11-26,0,8.0,0.0,79.0
2018,11,26,2,0,2018-11-26,1,8.0,0.0,79.0
2018,11,26,3,0,2018-11-26,0,7.0,0.0,80.0
2018,11,26,4,0,2018-11-26,0,7.0,0.0,83.0
2018,11,26,5,0,2018-11-26,0,7.0,0.0,86.0
2018,11,26,6,0,2018-11-26,76,8.0,0.0,89.0
2018,11,26,7,0,2018-11-26,42,8.0,0.0,88.0
2018,11,26,8,0,2018-11-26,17,9.0,0.0,86.0
2018,11,26,9,0,2018-11-26,18,9.0,0.0,85.0
2018,11,26,10,0,2018-11-26,14,10.0,0.0,84.0
2018,11,26,11,0,2018-11-26,6,10.0,0.3,83.0
2018,11,26,12,0,2018-11-26,9,10.0,0.4,82.0
2018,11,26,13,0,2018-11-26,3,10.0,0.2,84.0
