year,sub,holidays,workday,tempC,precipMM,humidity,windspeedKmph,weekday,hour,weatherDesc2,month,predict,count,differenz_prozent
2017,rate,0,1,19,0.0,43,11,4,20,Partly cloudy,9,,,
2017,rate,0,1,18,0.0,46,11,4,21,Partly cloudy,9,,,
2017,rate,0,1,18,0.0,46,12,4,22,Partly cloudy,9,,,
2017,rate,0,1,18,0.0,47,13,4,23,Clear,9,,,
2017,rate,0,0,17,0.0,48,14,5,0,Clear,9,,,
2017,rate,0,0,15,0.0,50,13,5,6,Sunny,9,,,
2017,rate,0,0,16,0.0,48,13,5,7,Sunny,9,,,
2017,rate,0,0,17,0.0,46,14,5,8,Sunny,9,,,
2017,rate,0,0,18,0.0,43,14,5,9,Sunny,9,,,
2017,rate,0,0,19,0.0,43,13,5,10,Sunny,9,,,
2017,rate,0,0,20,0.0,42,12,5,11,Sunny,9,,,
2017,rate,0,0,21,0.0,42,11,5,12,Sunny,9,,,
2017,rate,0,0,21,0.0,45,14,5,13,Sunny,9,,,
2017,rate,0,0,20,0.0,48,16,5,14,Cloudy,9,,,
2017,rate,0,0,20,0.0,51,18,5,15,Cloudy,9,,,
2017,rate,0,0,19,0.0,56,18,5,16,Cloudy,9,,,
2017,rate,0,0,19,0.4,61,18,5,17,Light rain,9,,,
2017,rate,0,0,18,0.5,66,18,5,18,Light rain,9,,,
2017,rate,0,0,17,0.3,70,20,5,19,Light rain,9,,,
2017,rate,0,0,17,0.7,80,24,5,22,Moderate rain,9,,,
2017,rate,0,0,17,2.1,83,23,5,23,Moderate rain,9,,,
2017,rate,0,0,17,4.3,85,22,6,0,Moderate rain,9,,,
2017,rate,0,0,18,0.3,87,23,6,2,Light rain,9,,,
2017,rate,0,0,19,0.8,91,18,6,6,Light rain,9,,,
2017,rate,0,0,19,0.4,89,12,6,8,Light rain,9,,,
2017,rate,0,0,18,0.5,88,9,6,9,Light rain,9,,,
2017,rate,0,0,19,0.6,82,11,6,11,Patchy light rain,9,,,
2017,rate,0,0,19,0.8,79,12,6,12,Patchy light rain,9,,,
2017,rate,0,0,20,0.4,75,13,6,13,Patchy light rain,9,,,
2017,rate,0,0,20,0.0,71,14,6,14,Partly cloudy,9,,,
2017,rate,0,0,21,0.0,66,15,6,15,Partly cloudy,9,,,
2017,rate,0,0,21,0.0,68,15,6,16,Partly cloudy,9,,,
2017,rate,0,0,21,0.0,69,14,6,17,Sunny,9,,,
2017,rate,0,0,21,0.0,71,13,6,18,Clear,9,,,
2017,rate,0,0,20,0.0,70,15,6,19,Clear,9,,,
2017,rate,0,0,19,0.1,70,16,6,20,Patchy rain possible,9,,,
2017,rate,0,0,19,0.2,69,18,6,21,Patchy rain possible,9,,,
2017,rate,0,0,19,0.1,69,19,6,22,Patchy rain possible,9,,,
2017,rate,0,0,18,0.1,69,20,6,23,Clear,9,,,
2017,rate,0,1,18,0.3,69,22,0,0,Clear,9,,,
2017,rate,0,1,21,0.0,65,11,0,7,Sunny,9,,,
2017,rate,0,1,22,0.0,59,12,0,8,Sunny,9,,,
2017,rate,0,1,24,0.0,53,13,0,9,Sunny,9,,,
2017,rate,0,1,25,0.0,50,14,0,10,Sunny,9,,,
2017,rate,0,1,26,0.0,46,16,0,11,Sunny,9,,,
2017,rate,0,1,26,0.0,43,17,0,12,Sunny,9,,,
2017,rate,0,1,26,0.0,43,18,0,13,Sunny,9,,,
2017,rate,0,1,27,0.0,43,18,0,14,Sunny,9,,,
2017,rate,0,1,27,0.0,43,19,0,15,Sunny,9,,,
2017,rate,0,1,26,0.0,45,19,0,16,Sunny,9,,,
2017,rate,0,1,25,0.0,48,18,0,17,Sunny,9,,,
2017,rate,0,1,24,0.0,51,18,0,18,Clear,9,,,
2017,rate,0,1,24,0.0,55,18,0,19,Clear,9,,,
2017,rate,0,1,23,0.0,58,19,0,20,Clear,9,,,
2017,rate,0,1,22,0.0,62,19,0,21,Clear,9,,,
2017,rate,0,1,22,0.0,64,21,0,22,Clear,9,,,
2017,rate,0,1,22,0.0,66,22,0,23,Clear,9,,,
2017,rate,0,1,22,0.0,68,23,1,0,Clear,9,,,
2017,rate,0,1,22,0.0,69,22,1,1,Clear,9,,,
2017,rate,0,1,22,0.1,68,13,1,6,Sunny,9,,,
2017,rate,0,1,24,0.1,65,13,1,7,Sunny,9,,,
2017,rate,0,1,25,0.0,63,14,1,8,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,60,15,1,9,Partly cloudy,9,,,
2017,rate,0,1,27,0.0,56,15,1,10,Partly cloudy,9,,,
2017,rate,0,1,28,0.0,52,15,1,11,Partly cloudy,9,,,
2017,rate,0,1,30,0.0,49,15,1,12,Partly cloudy,9,,,
2017,rate,0,1,29,0.0,50,17,1,13,Partly cloudy,9,,,
2017,rate,0,1,29,0.1,51,19,1,14,Patchy rain possible,9,,,
2017,rate,0,1,29,0.1,53,21,1,15,Patchy rain possible,9,,,
2017,rate,0,1,28,0.1,56,19,1,16,Patchy rain possible,9,,,
2017,rate,0,1,27,0.2,59,17,1,17,Patchy rain possible,9,,,
2017,rate,0,1,27,0.2,63,15,1,18,Patchy rain possible,9,,,
2017,rate,0,1,25,0.1,66,13,1,19,Patchy rain possible,9,,,
2017,rate,0,1,24,0.4,70,11,1,20,Light rain shower,9,,,
2017,rate,0,1,23,0.6,74,9,1,21,Light rain shower,9,,,
2017,rate,0,1,23,0.3,75,8,1,22,Light rain shower,9,,,
2017,rate,0,1,23,0.8,77,6,1,23,Light rain shower,9,,,
2017,rate,0,1,22,1.5,78,5,2,0,Light rain shower,9,,,
2017,rate,0,1,22,0.5,80,3,2,4,Patchy rain possible,9,,,
2017,rate,0,1,22,1.8,80,5,2,6,Moderate or heavy rain shower,9,,,
2017,rate,0,1,21,0.9,80,7,2,7,Moderate or heavy rain shower,9,,,
2017,rate,0,1,21,2.0,80,9,2,8,Moderate or heavy rain shower,9,,,
2017,rate,0,1,21,2.6,81,10,2,9,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,1.3,77,11,2,10,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,2.2,73,12,2,11,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,2.9,69,13,2,12,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,1.5,69,15,2,13,Moderate or heavy rain shower,9,,,
2017,rate,0,1,20,0.7,70,16,2,14,Light rain shower,9,,,
2017,rate,0,1,19,0.9,70,18,2,15,Light rain shower,9,,,
2017,rate,0,1,19,0.4,71,16,2,16,Light rain shower,9,,,
2017,rate,0,1,19,0.7,71,13,2,17,Light rain shower,9,,,
2017,rate,0,1,19,1.0,71,11,2,18,Light rain shower,9,,,
2017,rate,0,1,18,0.5,72,10,2,19,Light rain shower,9,,,
2017,rate,0,1,18,0.5,73,9,2,20,Light rain,9,,,
2017,rate,0,1,18,0.7,73,9,2,21,Light rain,9,,,
2017,rate,0,1,18,0.4,72,7,2,22,Light rain,9,,,
2017,rate,0,1,17,0.0,72,11,3,6,Sunny,9,,,
2017,rate,0,1,18,0.0,66,12,3,7,Sunny,9,,,
2017,rate,0,1,20,0.0,60,14,3,8,Sunny,9,,,
2017,rate,0,1,21,0.0,55,15,3,9,Sunny,9,,,
2017,rate,0,1,22,0.0,50,15,3,10,Sunny,9,,,
2017,rate,0,1,23,0.0,45,14,3,11,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,40,14,3,12,Partly cloudy,9,,,
2017,rate,0,1,23,0.0,42,17,3,13,Partly cloudy,9,,,
2017,rate,0,1,23,0.0,43,20,3,14,Sunny,9,,,
2017,rate,0,1,23,0.0,45,23,3,15,Sunny,9,,,
2017,rate,0,1,22,0.0,46,21,3,16,Sunny,9,,,
2017,rate,0,1,21,0.0,48,20,3,17,Sunny,9,,,
2017,rate,0,1,20,0.0,50,18,3,18,Clear,9,,,
2017,rate,0,1,20,0.0,51,17,3,19,Clear,9,,,
2017,rate,0,1,20,0.0,52,17,3,20,Clear,9,,,
2017,rate,0,1,19,0.0,53,16,3,21,Clear,9,,,
2017,rate,0,1,19,0.0,54,16,3,22,Clear,9,,,
2017,rate,0,1,18,0.0,56,15,3,23,Clear,9,,,
2017,rate,0,1,18,0.0,57,15,4,0,Clear,9,,,
2017,rate,0,1,18,0.0,58,15,4,1,Clear,9,,,
2017,rate,0,1,17,0.0,59,15,4,3,Clear,9,,,
2017,rate,0,1,17,0.0,59,15,4,4,Clear,9,,,
2017,rate,0,1,17,0.0,60,15,4,5,Clear,9,,,
2017,rate,0,1,17,0.0,60,14,4,6,Sunny,9,,,
2017,rate,0,1,18,0.0,56,16,4,7,Sunny,9,,,
2017,rate,0,1,19,0.0,51,17,4,8,Sunny,9,,,
2017,rate,0,1,20,0.0,47,18,4,9,Sunny,9,,,
2017,rate,0,1,21,0.0,45,17,4,10,Sunny,9,,,
2017,rate,0,1,22,0.0,43,16,4,11,Sunny,9,,,
2017,rate,0,1,23,0.0,41,15,4,12,Sunny,9,,,
2017,rate,0,1,23,0.0,43,15,4,13,Sunny,9,,,
2017,rate,0,1,22,0.0,45,15,4,14,Partly cloudy,9,,,
2017,rate,0,1,22,0.0,47,15,4,15,Partly cloudy,9,,,
2017,rate,0,1,21,0.0,49,15,4,16,Partly cloudy,9,,,
2017,rate,0,1,21,0.0,52,15,4,17,Sunny,9,,,
2017,rate,0,1,20,0.0,54,14,4,18,Clear,9,,,
2017,rate,0,1,19,0.0,56,15,4,19,Clear,9,,,
2017,rate,0,1,18,0.0,59,16,4,20,Clear,9,,,
2017,rate,0,1,17,0.0,61,16,4,21,Clear,9,,,
2017,rate,0,1,17,0.0,63,16,4,22,Clear,9,,,
2017,rate,0,0,16,0.0,65,15,5,0,Clear,9,,,
2017,rate,0,0,16,0.0,66,14,5,1,Clear,9,,,
2017,rate,0,0,16,0.0,64,12,5,5,Clear,9,,,
2017,rate,0,0,16,0.0,63,13,5,6,Sunny,9,,,
2017,rate,0,0,17,0.0,57,13,5,7,Sunny,9,,,
2017,rate,0,0,18,0.0,51,13,5,8,Sunny,9,,,
2017,rate,0,0,19,0.0,45,14,5,9,Sunny,9,,,
2017,rate,0,0,20,0.0,42,13,5,10,Sunny,9,,,
2017,rate,0,0,22,0.0,39,12,5,11,Sunny,9,,,
2017,rate,0,0,23,0.0,36,12,5,12,Sunny,9,,,
2017,rate,0,0,23,0.0,38,13,5,13,Sunny,9,,,
2017,rate,0,0,22,0.0,40,14,5,14,Sunny,9,,,
2017,rate,0,0,22,0.0,43,14,5,15,Sunny,9,,,
2017,rate,0,0,21,0.0,45,15,5,16,Sunny,9,,,
2017,rate,0,0,21,0.0,48,15,5,17,Sunny,9,,,
2017,rate,0,0,20,0.0,51,15,5,18,Clear,9,,,
2017,rate,0,0,19,0.0,54,15,5,19,Clear,9,,,
2017,rate,0,0,18,0.0,58,16,5,20,Clear,9,,,
2017,rate,0,0,17,0.0,61,16,5,21,Clear,9,,,
2017,rate,0,0,16,0.0,63,18,5,22,Clear,9,,,
2017,rate,0,0,16,0.0,65,19,5,23,Clear,9,,,
2017,rate,1,0,15,0.0,70,18,6,2,Clear,9,,,
2017,rate,1,0,15,0.0,70,16,6,4,Clear,9,,,
2017,rate,1,0,16,0.0,62,16,6,7,Sunny,9,,,
2017,rate,1,0,18,0.0,56,16,6,8,Sunny,9,,,
2017,rate,1,0,19,0.0,50,17,6,9,Sunny,9,,,
2017,rate,1,0,21,0.0,47,15,6,10,Sunny,9,,,
2017,rate,1,0,22,0.0,44,14,6,11,Sunny,9,,,
2017,rate,1,0,24,0.0,41,13,6,12,Sunny,9,,,
2017,rate,1,0,24,0.0,42,12,6,13,Sunny,9,,,
2017,rate,1,0,24,0.0,43,11,6,14,Sunny,9,,,
2017,rate,1,0,24,0.0,44,10,6,15,Sunny,9,,,
2017,rate,1,0,24,0.0,46,8,6,16,Sunny,9,,,
2017,rate,1,0,24,0.0,49,7,6,17,Sunny,9,,,
2017,rate,1,0,24,0.0,51,5,6,18,Clear,9,,,
2017,rate,1,0,24,0.0,52,6,6,19,Clear,9,,,
2017,rate,1,0,23,0.0,52,7,6,20,Clear,9,,,
2017,rate,1,0,22,0.0,53,7,6,21,Clear,9,,,
2017,rate,1,0,21,0.0,54,10,6,22,Clear,9,,,
2017,rate,1,0,20,0.0,55,12,6,23,Clear,9,,,
2017,rate,0,1,19,0.0,57,15,0,0,Clear,9,,,
2017,rate,0,1,18,0.0,57,12,0,2,Clear,9,,,
2017,rate,0,1,17,0.0,54,8,0,6,Sunny,9,,,
2017,rate,0,1,19,0.0,49,8,0,7,Sunny,9,,,
2017,rate,0,1,21,0.0,44,8,0,8,Sunny,9,,,
2017,rate,0,1,22,0.0,38,8,0,9,Sunny,9,,,
2017,rate,0,1,24,0.0,39,6,0,10,Sunny,9,,,
2017,rate,0,1,26,0.0,39,5,0,11,Sunny,9,,,
2017,rate,0,1,28,0.0,40,4,0,12,Sunny,9,,,
2017,rate,0,1,28,0.0,41,4,0,13,Sunny,9,,,
2017,rate,0,1,27,0.0,42,5,0,14,Sunny,9,,,
2017,rate,0,1,27,0.0,43,5,0,15,Sunny,9,,,
2017,rate,0,1,26,0.0,46,5,0,16,Sunny,9,,,
2017,rate,0,1,25,0.0,48,4,0,17,Sunny,9,,,
2017,rate,0,1,24,0.0,51,3,0,18,Clear,9,,,
2017,rate,0,1,23,0.0,52,4,0,19,Clear,9,,,
2017,rate,0,1,22,0.0,53,5,0,20,Clear,9,,,
2017,rate,0,1,21,0.0,54,5,0,21,Clear,9,,,
2017,rate,0,1,20,0.0,55,5,0,22,Clear,9,,,
2017,rate,0,1,20,0.0,56,4,0,23,Cloudy,9,,,
2017,rate,0,1,19,0.0,57,4,1,0,Cloudy,9,,,
2017,rate,0,1,19,0.0,58,5,1,1,Cloudy,9,,,
2017,rate,0,1,19,0.0,57,6,1,6,Cloudy,9,,,
2017,rate,0,1,20,0.0,54,5,1,7,Cloudy,9,,,
2017,rate,0,1,22,0.0,51,5,1,8,Partly cloudy,9,,,
2017,rate,0,1,23,0.0,48,4,1,9,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,45,4,1,10,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,42,4,1,11,Sunny,9,,,
2017,rate,0,1,28,0.0,39,4,1,12,Sunny,9,,,
2017,rate,0,1,28,0.0,40,5,1,13,Sunny,9,,,
2017,rate,0,1,28,0.0,40,6,1,14,Sunny,9,,,
2017,rate,0,1,28,0.0,41,8,1,15,Sunny,9,,,
2017,rate,0,1,27,0.0,44,8,1,16,Sunny,9,,,
2017,rate,0,1,26,0.0,47,8,1,17,Sunny,9,,,
2017,rate,0,1,26,0.0,49,8,1,18,Clear,9,,,
2017,rate,0,1,25,0.0,53,8,1,19,Clear,9,,,
2017,rate,0,1,23,0.0,57,9,1,20,Clear,9,,,
2017,rate,0,1,22,0.0,61,9,1,21,Clear,9,,,
2017,rate,0,1,22,0.0,62,8,1,22,Clear,9,,,
2017,rate,0,1,21,0.0,62,7,1,23,Clear,9,,,
2017,rate,0,1,21,0.0,63,6,2,0,Clear,9,,,
2017,rate,0,1,21,0.0,63,7,2,1,Clear,9,,,
2017,rate,0,1,22,0.0,62,7,2,2,Clear,9,,,
2017,rate,0,1,21,0.0,59,6,2,5,Clear,9,,,
2017,rate,0,1,21,0.0,58,5,2,6,Sunny,9,,,
2017,rate,0,1,22,0.0,55,6,2,7,Sunny,9,,,
2017,rate,0,1,24,0.0,52,7,2,8,Sunny,9,,,
2017,rate,0,1,25,0.0,49,8,2,9,Sunny,9,,,
2017,rate,0,1,26,0.0,50,8,2,10,Sunny,9,,,
2017,rate,0,1,27,0.2,50,8,2,11,Light rain shower,9,,,
2017,rate,0,1,28,0.2,51,9,2,12,Light rain shower,9,,,
2017,rate,0,1,27,0.1,57,9,2,13,Light rain shower,9,,,
2017,rate,0,1,26,1.5,64,9,2,14,Moderate or heavy rain shower,9,,,
2017,rate,0,1,25,2.0,70,10,2,15,Moderate or heavy rain shower,9,,,
2017,rate,0,1,24,1.0,73,9,2,16,Moderate or heavy rain shower,9,,,
2017,rate,0,1,24,1.5,75,7,2,17,Moderate or heavy rain shower,9,,,
2017,rate,0,1,24,2.0,78,6,2,18,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,1.0,81,7,2,19,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,0.0,84,8,2,20,Partly cloudy,9,,,
2017,rate,0,1,22,0.0,86,8,2,21,Partly cloudy,9,,,
2017,rate,0,1,22,0.0,87,7,2,22,Partly cloudy,9,,,
2017,rate,0,1,22,0.0,89,5,2,23,Partly cloudy,9,,,
2017,rate,0,1,22,0.0,89,4,3,1,Partly cloudy,9,,,
2017,rate,0,1,22,0.1,86,4,3,4,Patchy rain possible,9,,,
2017,rate,0,1,22,0.1,84,4,3,5,Patchy rain possible,9,,,
2017,rate,0,1,22,0.2,82,4,3,6,Patchy rain possible,9,,,
2017,rate,0,1,23,0.1,79,6,3,7,Patchy rain possible,9,,,
2017,rate,0,1,23,0.1,76,8,3,8,Patchy rain possible,9,,,
2017,rate,0,1,24,0.1,72,10,3,9,Patchy rain possible,9,,,
2017,rate,0,1,25,0.1,66,10,3,10,Patchy rain possible,9,,,
2017,rate,0,1,26,0.2,59,11,3,11,Patchy rain possible,9,,,
2017,rate,0,1,27,0.2,53,11,3,12,Patchy rain possible,9,,,
2017,rate,0,1,27,0.1,54,13,3,13,Patchy rain possible,9,,,
2017,rate,0,1,27,0.6,56,15,3,14,Light rain shower,9,,,
2017,rate,0,1,26,0.8,58,17,3,15,Light rain shower,9,,,
2017,rate,0,1,26,0.4,60,14,3,16,Light rain shower,9,,,
2017,rate,0,1,25,0.6,63,12,3,17,Light rain shower,9,,,
2017,rate,0,1,25,0.8,65,9,3,18,Light rain shower,9,,,
2017,rate,0,1,24,0.4,69,9,3,19,Light rain shower,9,,,
2017,rate,0,1,24,1.5,72,8,3,20,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,2.0,75,8,3,21,Moderate or heavy rain shower,9,,,
2017,rate,0,1,23,1.0,76,7,3,22,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,1.5,77,7,3,23,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,2.9,78,6,4,0,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,1.5,79,6,4,1,Moderate or heavy rain shower,9,,,
2017,rate,0,1,22,0.0,80,5,4,4,Clear,9,,,
2017,rate,0,1,22,0.0,80,4,4,5,Clear,9,,,
2017,rate,0,1,22,0.0,79,3,4,6,Sunny,9,,,
2017,rate,0,1,23,0.0,74,3,4,7,Sunny,9,,,
2017,rate,0,1,24,0.0,69,4,4,8,Sunny,9,,,
2017,rate,0,1,26,0.0,64,5,4,9,Sunny,9,,,
2017,rate,0,1,26,0.0,60,6,4,10,Sunny,9,,,
2017,rate,0,1,27,0.0,57,7,4,11,Partly cloudy,9,,,
2017,rate,0,1,28,0.0,54,8,4,12,Partly cloudy,9,,,
2017,rate,0,1,28,0.0,55,8,4,13,Partly cloudy,9,,,
2017,rate,0,1,28,0.0,57,8,4,14,Cloudy,9,,,
2017,rate,0,1,28,0.0,58,8,4,15,Cloudy,9,,,
2017,rate,0,1,27,0.0,61,8,4,16,Cloudy,9,,,
2017,rate,0,1,27,0.1,63,7,4,17,Patchy rain possible,9,,,
2017,rate,0,1,26,0.1,65,6,4,18,Patchy rain possible,9,,,
2017,rate,0,1,25,0.0,69,6,4,19,Patchy rain possible,9,,,
2017,rate,0,1,24,0.8,72,5,4,20,Patchy rain possible,9,,,
2017,rate,0,1,24,1.1,75,4,4,21,Patchy rain possible,9,,,
2017,rate,0,1,23,0.5,76,4,4,22,Patchy rain possible,9,,,
2017,rate,0,1,23,1.0,78,3,4,23,Moderate or heavy rain shower,9,,,
2017,rate,0,0,23,2.1,79,2,5,0,Moderate or heavy rain shower,9,,,
2017,rate,0,0,23,0.0,73,7,5,7,Partly cloudy,9,,,
2017,rate,0,0,24,0.1,69,7,5,8,Patchy rain possible,9,,,
2017,rate,0,0,26,0.2,65,7,5,9,Patchy rain possible,9,,,
2017,rate,0,0,26,0.1,62,7,5,10,Patchy rain possible,9,,,
2017,rate,0,0,27,0.1,59,7,5,11,Patchy rain possible,9,,,
2017,rate,0,0,28,0.2,56,7,5,12,Patchy rain possible,9,,,
2017,rate,0,0,28,0.1,58,8,5,13,Patchy rain possible,9,,,
2017,rate,0,0,28,0.2,60,10,5,14,Patchy rain possible,9,,,
2017,rate,0,0,27,0.3,62,11,5,15,Patchy rain possible,9,,,
2017,rate,0,0,26,0.1,65,10,5,16,Patchy rain possible,9,,,
2017,rate,0,0,26,0.3,69,9,5,17,Patchy rain possible,9,,,
2017,rate,0,0,25,0.4,72,9,5,18,Patchy rain possible,9,,,
2017,rate,0,0,24,0.2,74,7,5,19,Patchy rain possible,9,,,
2017,rate,0,0,24,0.0,76,6,5,20,Clear,9,,,
2017,rate,0,0,23,0.0,78,5,5,21,Clear,9,,,
2017,rate,0,0,23,0.0,79,4,5,22,Clear,9,,,
2017,rate,0,0,23,0.0,80,3,5,23,Clear,9,,,
2017,rate,0,0,23,0.1,81,2,6,0,Clear,9,,,
2017,rate,0,0,22,0.0,82,3,6,1,Clear,9,,,
2017,rate,0,0,23,0.0,77,4,6,7,Partly cloudy,9,,,
2017,rate,0,0,24,0.0,72,4,6,8,Partly cloudy,9,,,
2017,rate,0,0,25,0.0,68,4,6,9,Partly cloudy,9,,,
2017,rate,0,0,26,0.0,64,5,6,10,Partly cloudy,9,,,
2017,rate,0,0,27,0.0,61,5,6,11,Sunny,9,,,
2017,rate,0,0,28,0.0,58,5,6,12,Sunny,9,,,
2017,rate,0,0,28,0.0,59,8,6,13,Sunny,9,,,
2017,rate,0,0,27,0.0,60,11,6,14,Sunny,9,,,
2017,rate,0,0,27,0.0,62,14,6,15,Sunny,9,,,
2017,rate,0,0,26,0.0,66,12,6,16,Sunny,9,,,
2017,rate,0,0,25,0.0,70,10,6,17,Sunny,9,,,
2017,rate,0,0,24,0.0,74,9,6,18,Clear,9,,,
2017,rate,0,0,24,0.0,76,7,6,19,Clear,9,,,
2017,rate,0,0,23,0.0,78,5,6,20,Clear,9,,,
2017,rate,0,0,23,0.0,80,3,6,21,Clear,9,,,
2017,rate,0,0,23,0.0,80,4,6,22,Clear,9,,,
2017,rate,0,0,22,0.0,81,5,6,23,Clear,9,,,
2017,rate,0,1,22,0.0,81,5,0,0,Clear,9,,,
2017,rate,0,1,22,0.0,82,7,0,1,Clear,9,,,
2017,rate,0,1,21,0.0,82,9,0,2,Partly cloudy,9,,,
2017,rate,0,1,21,0.0,82,10,0,6,Cloudy,9,,,
2017,rate,0,1,21,0.0,79,12,0,7,Cloudy,9,,,
2017,rate,0,1,22,0.0,77,13,0,8,Cloudy,9,,,
2017,rate,0,1,23,0.0,74,14,0,9,Cloudy,9,,,
2017,rate,0,1,23,0.0,72,13,0,10,Cloudy,9,,,
2017,rate,0,1,24,0.0,69,12,0,11,Sunny,9,,,
2017,rate,0,1,25,0.0,66,11,0,12,Sunny,9,,,
2017,rate,0,1,25,0.0,68,12,0,13,Sunny,9,,,
2017,rate,0,1,24,0.0,69,14,0,14,Cloudy,9,,,
2017,rate,0,1,24,0.0,71,15,0,15,Cloudy,9,,,
2017,rate,0,1,23,0.0,73,14,0,16,Cloudy,9,,,
2017,rate,0,1,23,0.0,75,14,0,17,Cloudy,9,,,
2017,rate,0,1,22,0.0,77,13,0,18,Cloudy,9,,,
2017,rate,0,1,22,0.0,79,14,0,19,Cloudy,9,,,
2017,rate,0,1,22,0.0,80,15,0,20,Cloudy,9,,,
2017,rate,0,1,21,0.0,82,15,0,21,Cloudy,9,,,
2017,rate,0,1,21,0.0,83,15,0,22,Cloudy,9,,,
2017,rate,0,1,21,0.0,84,15,0,23,Partly cloudy,9,,,
2017,rate,0,1,21,0.0,86,14,1,0,Partly cloudy,9,,,
2017,rate,0,1,21,0.0,86,17,1,1,Partly cloudy,9,,,
2017,rate,0,1,20,0.0,85,19,1,5,Overcast,9,,,
2017,rate,0,1,20,0.0,84,19,1,6,Overcast,9,,,
2017,rate,0,1,21,0.0,81,21,1,7,Overcast,9,,,
2017,rate,0,1,22,0.0,78,23,1,8,Partly cloudy,9,,,
2017,rate,0,1,23,0.0,75,25,1,9,Partly cloudy,9,,,
2017,rate,0,1,23,0.0,71,25,1,10,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,67,25,1,11,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,63,25,1,12,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,66,26,1,13,Partly cloudy,9,,,
2017,rate,0,1,23,0.3,69,27,1,14,Light rain shower,9,,,
2017,rate,0,1,23,0.4,72,27,1,15,Light rain shower,9,,,
2017,rate,0,1,23,0.2,73,26,1,16,Light rain shower,9,,,
2017,rate,0,1,23,0.3,73,25,1,17,Light rain shower,9,,,
2017,rate,0,1,23,0.4,73,24,1,18,Light rain shower,9,,,
2017,rate,0,1,22,0.2,75,25,1,19,Light rain shower,9,,,
2017,rate,0,1,22,0.6,77,27,1,20,Light rain shower,9,,,
2017,rate,0,1,21,0.8,79,28,1,21,Light rain shower,9,,,
2017,rate,0,1,21,0.4,80,26,1,22,Light rain shower,9,,,
2017,rate,0,1,21,0.7,81,25,1,23,Light rain shower,9,,,
2017,rate,0,1,21,1.3,82,23,2,0,Light rain shower,9,,,
2017,rate,0,1,22,0.0,78,22,2,6,Overcast,9,,,
2017,rate,0,1,22,0.0,74,23,2,7,Overcast,9,,,
2017,rate,0,1,23,0.0,70,25,2,8,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,66,26,2,9,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,65,24,2,10,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,63,22,2,11,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,61,21,2,12,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,61,21,2,13,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,62,21,2,14,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,62,21,2,15,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,63,18,2,16,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,65,15,2,17,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,67,13,2,18,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,67,13,2,19,Partly cloudy,9,,,
2017,rate,0,1,24,0.0,68,13,2,20,Clear,9,,,
2017,rate,0,1,24,0.0,68,13,2,21,Clear,9,,,
2017,rate,0,1,23,0.0,69,14,2,22,Clear,9,,,
2017,rate,0,1,23,0.0,70,15,2,23,Clear,9,,,
2017,rate,0,1,23,0.0,71,17,3,0,Clear,9,,,
2017,rate,0,1,22,0.0,74,15,3,4,Clear,9,,,
2017,rate,0,1,22,0.0,74,16,3,5,Clear,9,,,
2017,rate,0,1,22,0.0,74,16,3,6,Sunny,9,,,
2017,rate,0,1,23,0.0,71,17,3,7,Sunny,9,,,
2017,rate,0,1,24,0.0,67,19,3,8,Cloudy,9,,,
2017,rate,0,1,25,0.0,63,20,3,9,Cloudy,9,,,
2017,rate,0,1,25,0.0,60,17,3,10,Cloudy,9,,,
2017,rate,0,1,26,0.0,56,14,3,11,Cloudy,9,,,
2017,rate,0,1,27,0.0,52,12,3,12,Cloudy,9,,,
2017,rate,0,1,27,0.0,54,13,3,13,Cloudy,9,,,
2017,rate,0,1,26,0.0,55,15,3,14,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,57,16,3,15,Partly cloudy,9,,,
2017,rate,0,1,26,0.0,59,15,3,16,Partly cloudy,9,,,
2017,rate,0,1,25,0.0,61,13,3,17,Cloudy,9,,,
