year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,ausleihenpredict
2015,1,28,20,1,0,2,1,-6,0.0,81,14,Clear,1.9380358
2015,1,28,21,2,0,2,1,-6,0.0,80,16,Clear,1.1622792
2015,1,28,22,1,0,2,1,-6,0.0,80,15,Clear,0.0
2015,1,28,23,1,0,2,1,-7,0.0,79,13,Clear,0.8292873
2015,1,29,5,1,0,3,1,-9,0.0,76,10,Partly cloudy,0.0
2015,1,29,6,1,0,3,1,-9,0.0,75,8,Partly cloudy,1.7710112
2015,1,29,7,1,0,3,1,-8,0.0,75,7,Partly cloudy,2.5458276
2015,1,29,8,7,0,3,1,-6,0.0,74,7,Sunny,7.044233
2015,1,29,9,1,0,3,1,-5,0.0,74,6,Sunny,3.2843676
2015,1,29,11,2,0,3,1,-3,0.0,74,6,Overcast,2.279483
2015,1,29,14,6,0,3,1,-1,0.0,77,9,Overcast,3.6947947
2015,1,29,15,2,0,3,1,-1,0.0,79,10,Overcast,5.365981
2015,1,29,16,3,0,3,1,-1,0.0,80,11,Overcast,3.7872655
2015,1,29,17,2,0,3,1,-1,0.0,82,12,Overcast,7.120366
2015,1,29,18,5,0,3,1,0,0.0,83,13,Overcast,8.370202
2015,1,29,19,4,0,3,1,0,0.0,83,15,Overcast,4.643273
2015,1,29,20,1,0,3,1,0,0.0,84,16,Light snow,0.0
2015,1,29,22,1,0,3,1,0,0.0,85,16,Light snow,1.2565488
2015,1,30,5,1,0,4,1,0,0.8,92,12,Heavy snow,1.0696809
2015,1,30,6,1,0,4,1,0,1.1,92,11,Heavy snow,1.5463916
2015,1,30,7,4,0,4,1,0,0.6,90,16,Heavy snow,2.9196937
2015,1,30,8,5,0,4,1,0,0.0,88,21,Moderate snow,7.0819526
2015,1,30,9,2,0,4,1,0,0.0,87,27,Moderate snow,4.1710644
2015,1,30,12,1,0,4,1,1,0.1,85,23,Blizzard,2.269041
2015,1,30,13,3,0,4,1,1,0.1,83,27,Blizzard,2.132384
2015,1,30,14,2,0,4,1,0,0.0,81,31,Blizzard,2.8600817
2015,1,30,16,3,0,4,1,-2,0.0,80,36,Blizzard,2.3062747
2015,1,31,9,1,0,5,0,-10,0.0,81,36,Sunny,1.0429747
2015,1,31,10,1,0,5,0,-9,0.0,80,35,Sunny,1.1029196
2015,1,31,11,1,0,5,0,-8,0.0,80,34,Sunny,2.022526
2015,1,31,12,1,0,5,0,-7,0.0,79,33,Sunny,2.5993264
2015,1,31,13,3,0,5,0,-6,0.0,79,32,Sunny,2.917192
2015,1,31,14,1,0,5,0,-6,0.0,79,31,Sunny,2.9400797
2015,1,31,15,2,0,5,0,-6,0.0,79,31,Sunny,3.9755514
2015,1,31,16,1,0,5,0,-6,0.0,80,28,Sunny,3.637048
2015,1,31,17,1,0,5,0,-7,0.0,81,25,Sunny,0.0
2015,1,31,18,2,0,5,0,-8,0.0,82,22,Clear,0.9499367
2015,1,31,20,1,0,5,0,-8,0.0,82,20,Clear,0.68028504
2015,2,1,13,6,0,6,0,0,0.0,86,11,Partly cloudy,5.680379
2015,2,1,14,1,0,6,0,0,0.0,87,12,Cloudy,6.7633495
2015,2,1,15,4,0,6,0,1,0.0,87,12,Cloudy,7.755817
2015,2,1,16,8,0,6,0,0,0.0,87,9,Cloudy,6.915849
2015,2,1,17,4,0,6,0,0,0.1,87,5,Moderate snow,4.0403543
2015,2,1,18,2,0,6,0,-1,0.1,87,2,Moderate snow,4.0929356
2015,2,1,20,1,0,6,0,0,0.3,88,10,Heavy snow,0.0
2015,2,1,21,1,0,6,0,0,0.4,89,13,Heavy snow,0.0
2015,2,1,22,1,0,6,0,0,0.2,90,15,Heavy snow,0.8704875
2015,2,1,23,1,0,6,0,0,1.2,90,17,Heavy snow,0.0
2015,2,2,8,1,0,0,1,1,1.4,99,23,Moderate or heavy freezing rain,3.2771456
2015,2,2,10,1,0,0,1,0,1.0,98,21,Moderate or heavy freezing rain,0.0
2015,2,2,17,1,0,0,1,-4,0.4,90,26,Blizzard,0.0
2015,2,2,18,1,0,0,1,-4,0.5,88,30,Blizzard,2.899021
2015,2,2,19,2,0,0,1,-6,0.3,88,33,Blizzard,0.0
2015,2,3,6,1,0,1,1,-13,0.0,86,14,Cloudy,1.502283
2015,2,3,7,1,0,1,1,-11,0.0,84,15,Cloudy,2.4552011
2015,2,3,8,5,0,1,1,-10,0.0,83,16,Partly cloudy,4.222764
2015,2,3,13,2,0,1,1,-6,0.0,83,14,Sunny,2.4368012
2015,2,3,14,1,0,1,1,-6,0.0,83,16,Sunny,0.0
2015,2,3,16,3,0,1,1,-7,0.0,85,16,Sunny,0.0
2015,2,3,18,1,0,1,1,-8,0.0,89,14,Clear,5.357505
2015,2,3,19,2,0,1,1,-8,0.0,87,14,Clear,0.0
2015,2,3,20,3,0,1,1,-8,0.0,86,13,Clear,2.0808969
2015,2,3,22,1,0,1,1,-8,0.0,85,12,Clear,0.73072934
2015,2,4,6,3,0,2,1,-4,0.0,74,10,Cloudy,2.0230358
2015,2,4,7,3,0,2,1,-3,0.0,76,13,Cloudy,4.781967
2015,2,4,8,4,0,2,1,-2,0.0,78,16,Patchy light snow,6.7743874
2015,2,4,9,3,0,2,1,-1,0.0,80,19,Patchy light snow,4.4631248
2015,2,4,10,2,0,2,1,0,0.0,81,17,Patchy light snow,0.0
2015,2,4,14,2,0,2,1,2,0.0,86,12,Sunny,7.2176113
2015,2,4,15,1,0,2,1,2,0.0,87,12,Sunny,9.29786
2015,2,4,16,1,0,2,1,1,0.0,86,11,Sunny,0.0
2015,2,4,18,2,0,2,1,-2,0.0,85,9,Partly cloudy,9.658792
2015,2,4,19,1,0,2,1,-1,0.0,86,11,Partly cloudy,5.081578
2015,2,4,20,2,0,2,1,1,0.0,87,12,Overcast,4.473442
2015,2,4,21,3,0,2,1,2,0.0,88,14,Overcast,3.0841603
2015,2,4,22,1,0,2,1,2,0.0,88,11,Overcast,1.1635162
2015,2,5,6,4,0,3,1,0,0.1,90,23,Blizzard,0.0
2015,2,5,7,3,0,3,1,-1,0.0,89,27,Blizzard,3.2615705
2015,2,5,8,9,0,3,1,-2,0.2,88,31,Patchy heavy snow,7.68884
2015,2,5,9,3,0,3,1,-3,0.2,87,36,Patchy heavy snow,3.4084387
2015,2,5,10,1,0,3,1,-3,0.1,85,34,Patchy heavy snow,1.8596638
2015,2,5,12,2,0,3,1,-5,0.2,82,30,Patchy snow possible,0.0
2015,2,5,13,3,0,3,1,-5,0.1,81,31,Patchy snow possible,2.0028112
2015,2,5,14,1,0,3,1,-5,0.0,81,31,Blowing snow,0.0
2015,2,5,15,5,0,3,1,-6,0.0,81,31,Blowing snow,3.5239222
2015,2,5,16,3,0,3,1,-7,0.0,81,31,Blowing snow,2.0861254
2015,2,5,17,2,0,3,1,-8,0.0,82,32,Patchy snow possible,4.3402324
2015,2,5,18,2,0,3,1,-10,0.0,83,32,Patchy snow possible,3.900565
2015,2,5,19,4,0,3,1,-10,0.0,83,31,Patchy snow possible,2.2487233
2015,2,5,22,1,0,3,1,-12,0.0,84,25,Clear,0.0
2015,2,6,7,1,0,4,1,-13,0.0,87,16,Sunny,0.0
2015,2,6,8,8,0,4,1,-12,0.0,85,19,Sunny,3.915516
2015,2,6,9,3,0,4,1,-11,0.0,84,22,Sunny,2.3067827
2015,2,6,13,4,0,4,1,-6,0.0,81,24,Partly cloudy,1.8924941
2015,2,6,14,1,0,4,1,-6,0.0,82,25,Sunny,4.6307635
2015,2,6,15,3,0,4,1,-5,0.0,83,26,Sunny,6.3029385
2015,2,6,16,1,0,4,1,-6,0.0,83,21,Sunny,6.011255
2015,2,6,17,1,0,4,1,-6,0.0,83,17,Sunny,7.3498335
2015,2,6,18,3,0,4,1,-6,0.0,83,12,Clear,6.5754285
2015,2,6,19,5,0,4,1,-6,0.0,83,13,Clear,2.408287
2015,2,6,20,1,0,4,1,-6,0.0,83,14,Clear,2.2020195
2015,2,6,22,2,0,4,1,-7,0.0,84,15,Clear,0.8405765
2015,2,7,9,2,0,5,0,-1,0.0,87,15,Light snow,0.0
2015,2,7,10,1,0,5,0,-1,0.0,86,14,Light snow,0.0
2015,2,7,14,1,0,5,0,1,0.0,80,12,Patchy light snow,6.8254614
2015,2,7,15,1,0,5,0,2,0.0,78,13,Patchy light snow,0.0
2015,2,7,16,5,0,5,0,0,0.0,78,11,Patchy light snow,7.1883893
2015,2,7,17,3,0,5,0,-1,0.0,78,8,Partly cloudy,0.0
2015,2,7,18,2,0,5,0,-2,0.0,78,6,Partly cloudy,2.4346404
2015,2,7,23,1,0,5,0,0,0.0,76,4,Overcast,0.0
2015,2,8,3,1,0,6,0,1,0.0,72,7,Overcast,0.0
2015,2,8,8,1,0,6,0,1,0.0,90,13,Cloudy,0.0
2015,2,8,10,1,0,6,0,2,0.0,95,14,Cloudy,3.9851348
2015,2,8,11,1,0,6,0,2,0.0,97,13,Overcast,5.203402
2015,2,8,12,4,0,6,0,2,0.0,98,13,Overcast,5.7031116
2015,2,8,13,3,0,6,0,2,0.0,98,15,Overcast,5.748099
2015,2,8,14,4,0,6,0,1,0.1,99,16,Light drizzle,3.7341602
2015,2,8,15,4,0,6,0,1,0.1,99,18,Light drizzle,5.4709835
2015,2,8,16,6,0,6,0,1,0.1,98,15,Light drizzle,4.134842
2015,2,8,17,5,0,6,0,1,0.0,98,13,Overcast,4.237427
2015,2,8,18,2,0,6,0,1,0.0,98,11,Overcast,4.5148067
2015,2,8,19,2,0,6,0,0,0.0,98,15,Overcast,2.2043064
2015,2,9,7,2,0,0,1,-4,1.1,96,23,Moderate or heavy freezing rain,2.1570437
2015,2,9,8,5,0,0,1,-4,0.2,95,25,Ice pellets,3.2040787
2015,2,9,9,4,0,0,1,-4,0.2,94,28,Ice pellets,1.0721306
2015,2,9,11,1,0,0,1,-3,0.3,94,24,Ice pellets,0.0
2015,2,9,13,1,0,0,1,-3,0.2,94,25,Ice pellets,0.0
2015,2,9,14,2,0,0,1,-4,0.1,94,27,Ice pellets,1.422894
2015,2,9,16,1,0,0,1,-5,0.1,95,26,Ice pellets,1.0503942
2015,2,9,19,1,0,0,1,-5,0.0,95,23,Overcast,3.2396286
2015,2,10,6,1,0,1,1,-4,0.2,94,21,Heavy snow,0.0
2015,2,10,7,7,0,1,1,-4,0.1,94,23,Heavy snow,1.8371999
2015,2,10,8,7,0,1,1,-3,0.0,93,25,Moderate or heavy freezing rain,4.168549
2015,2,10,9,3,0,1,1,-3,0.0,93,27,Moderate or heavy freezing rain,2.5738776
2015,2,10,10,1,0,1,1,-2,0.0,93,24,Moderate or heavy freezing rain,1.5112776
2015,2,10,11,1,0,1,1,-1,0.0,93,21,Freezing drizzle,0.0
2015,2,10,12,2,0,1,1,0,0.0,92,18,Freezing drizzle,1.0669963
2015,2,10,13,4,0,1,1,0,0.0,92,21,Freezing drizzle,1.057566
2015,2,10,14,1,0,1,1,0,0.0,92,23,Light snow,4.1822042
2015,2,10,15,2,0,1,1,1,0.0,92,26,Light snow,5.3841114
2015,2,10,16,4,0,1,1,0,0.0,92,24,Light snow,4.222074
2015,2,10,17,1,0,1,1,-1,0.0,91,21,Moderate or heavy freezing rain,5.2556944
2015,2,10,18,7,0,1,1,-1,0.0,91,19,Moderate or heavy freezing rain,6.456757
2015,2,10,19,5,0,1,1,-2,0.0,90,22,Moderate or heavy freezing rain,3.2880409
2015,2,10,20,2,0,1,1,-2,0.0,90,24,Clear,3.0028155
2015,2,10,21,1,0,1,1,-2,0.0,89,27,Clear,2.263688
2015,2,11,6,4,0,2,1,-8,0.0,89,21,Sunny,1.6956183
2015,2,11,7,6,0,2,1,-7,0.0,88,22,Sunny,2.9005613
2015,2,11,8,8,0,2,1,-7,0.0,87,23,Sunny,6.402711
2015,2,11,9,3,0,2,1,-6,0.0,87,24,Sunny,3.2838106
2015,2,11,10,2,0,2,1,-5,0.0,87,19,Sunny,1.5051886
2015,2,11,11,4,0,2,1,-5,0.0,88,14,Sunny,2.1224036
2015,2,11,13,3,0,2,1,-4,0.0,88,10,Sunny,3.3037586
2015,2,11,14,1,0,2,1,-3,0.0,87,10,Cloudy,4.005208
2015,2,11,15,5,0,2,1,-2,0.0,87,11,Cloudy,5.214532
2015,2,11,16,2,0,2,1,-4,0.0,88,10,Cloudy,3.7700918
2015,2,11,17,3,0,2,1,-6,0.0,89,9,Patchy light snow,5.290542
2015,2,11,18,4,0,2,1,-8,0.0,90,8,Patchy light snow,4.4498534
2015,2,11,19,3,0,2,1,-7,0.0,89,8,Patchy light snow,2.0749452
2015,2,11,20,1,0,2,1,-6,0.0,89,8,Partly cloudy,2.057301
2015,2,11,21,2,0,2,1,-5,0.0,88,8,Partly cloudy,1.8216215
2015,2,11,22,1,0,2,1,-5,0.0,88,8,Partly cloudy,0.0
2015,2,12,6,3,0,3,1,-4,0.0,87,9,Cloudy,0.0
2015,2,12,7,3,0,3,1,-3,0.0,89,10,Cloudy,3.987922
2015,2,12,8,10,0,3,1,-2,0.0,90,11,Light snow,7.0887537
2015,2,12,9,3,0,3,1,-1,0.0,91,12,Light snow,6.745435
2015,2,12,10,1,0,3,1,0,0.0,92,10,Light snow,0.0
2015,2,12,12,1,0,3,1,1,0.0,93,7,Moderate snow,0.0
2015,2,12,17,2,0,3,1,-3,0.2,82,24,Patchy snow possible,5.469238
2015,2,12,18,4,0,3,1,-4,0.2,82,22,Patchy snow possible,5.336067
2015,2,12,19,2,0,3,1,-6,0.1,82,28,Patchy snow possible,0.0
2015,2,13,12,1,0,4,1,-11,0.0,81,25,Sunny,0.0
2015,2,13,13,4,0,4,1,-10,0.0,81,24,Sunny,2.0357919
2015,2,13,14,4,0,4,1,-9,0.0,80,23,Sunny,3.5036268
2015,2,13,15,2,0,4,1,-9,0.0,80,22,Sunny,4.3948736
2015,2,16,9,1,1,0,0,-13,0.0,80,31,Partly cloudy,0.859524
2015,2,18,11,1,0,2,1,-4,0.0,86,6,Cloudy,2.0615752
2015,2,18,12,2,0,2,1,-3,0.0,84,5,Cloudy,2.1332037
2015,2,18,13,3,0,2,1,-3,0.0,83,7,Cloudy,2.4529874
2015,2,18,14,2,0,2,1,-3,0.0,82,8,Patchy light snow,0.0
2015,2,18,15,1,0,2,1,-2,0.0,81,10,Patchy light snow,4.4043245
2015,2,18,16,4,0,2,1,-3,0.0,82,9,Patchy light snow,3.036803
2015,2,18,17,3,0,2,1,-4,0.0,84,7,Patchy light snow,6.11741
2015,2,18,18,3,0,2,1,-5,0.0,85,6,Patchy light snow,5.2984
2015,2,18,19,2,0,2,1,-5,0.0,83,8,Patchy light snow,2.5420606
2015,2,18,21,3,0,2,1,-5,0.0,80,11,Partly cloudy,1.7741894
2015,2,18,23,1,0,2,1,-6,0.0,86,22,Light snow,0.0
2015,2,19,6,3,0,3,1,-12,0.0,88,25,Sunny,1.4274248
2015,2,19,7,3,0,3,1,-11,0.0,86,28,Sunny,2.061521
2015,2,19,8,5,0,3,1,-10,0.0,85,31,Blizzard,3.216741
2015,2,19,9,2,0,3,1,-9,0.0,84,35,Blizzard,2.7565064
2015,2,19,10,2,0,3,1,-8,0.0,82,34,Blizzard,1.6088257
2015,2,19,12,4,0,3,1,-8,0.1,77,32,Blizzard,1.8005291
2015,2,19,14,1,0,3,1,-8,0.0,77,32,Blizzard,2.3832324
2015,2,19,15,1,0,3,1,-8,0.0,78,32,Blizzard,2.780396
2015,2,19,16,1,0,3,1,-9,0.0,79,31,Blizzard,2.5191436
2015,2,19,17,2,0,3,1,-10,0.1,81,29,Moderate or heavy snow showers,2.1079688
2015,2,19,19,5,0,3,1,-12,0.1,82,30,Moderate or heavy snow showers,1.0938706
2015,2,20,7,2,0,4,1,-17,0.0,88,30,Partly cloudy,1.4584954
2015,2,20,8,2,0,4,1,-16,0.0,87,32,Blowing snow,3.3760095
2015,2,20,9,1,0,4,1,-15,0.0,85,33,Blowing snow,1.3091632
2015,2,20,11,2,0,4,1,-12,0.0,82,30,Overcast,0.8264528
2015,2,20,12,1,0,4,1,-11,0.0,81,28,Overcast,0.73636425
2015,2,20,13,1,0,4,1,-10,0.0,81,26,Overcast,0.0
2015,2,20,14,3,0,4,1,-10,0.0,80,25,Patchy light snow,3.1998851
2015,2,20,15,2,0,4,1,-9,0.0,80,23,Patchy light snow,0.0
2015,2,20,16,1,0,4,1,-10,0.0,83,20,Patchy light snow,3.646926
2015,2,20,17,1,0,4,1,-11,0.0,85,16,Sunny,5.2521815
2015,2,20,18,2,0,4,1,-11,0.0,88,13,Clear,0.0
2015,2,20,21,2,0,4,1,-13,0.0,88,13,Clear,0.0
2015,2,21,11,3,0,5,0,-4,0.0,76,18,Light snow,2.0900228
2015,2,21,12,1,0,5,0,-3,0.0,78,16,Light snow,1.7192484
2015,2,21,19,1,0,5,0,-2,1.1,97,11,Heavy snow,0.0
2015,2,21,21,1,0,5,0,-2,2.6,98,12,Moderate or heavy freezing rain,0.0
2015,2,21,22,1,0,5,0,-1,1.3,98,10,Moderate or heavy freezing rain,0.96872777
2015,2,22,11,1,0,6,0,1,0.1,98,4,Patchy light drizzle,0.0
2015,2,22,12,3,0,6,0,1,0.1,99,2,Patchy light drizzle,5.8314967
2015,2,22,13,1,0,6,0,2,0.0,98,3,Patchy light drizzle,0.0
2015,2,22,14,7,0,6,0,2,0.0,98,4,Fog,4.1409535
2015,2,22,15,2,0,6,0,2,0.0,98,5,Fog,3.8678792
2015,2,22,16,4,0,6,0,2,0.0,97,6,Fog,3.944195
2015,2,22,17,3,0,6,0,1,0.0,96,8,Mist,5.455821
2015,2,22,18,3,0,6,0,1,0.0,96,9,Mist,4.3511586
2015,2,22,19,2,0,6,0,1,0.0,96,11,Mist,2.9512818
2015,2,22,20,1,0,6,0,1,0.0,95,13,Partly cloudy,1.5770894
2015,2,22,22,2,0,6,0,0,0.0,93,16,Partly cloudy,0.0
2015,2,22,23,1,0,6,0,0,0.0,91,17,Light snow,0.0
2015,2,23,0,1,0,0,1,-1,0.0,90,17,Light snow,0.0
2015,2,23,5,1,0,0,1,-6,0.0,85,22,Cloudy,0.9154306
2015,2,23,7,4,0,0,1,-8,0.0,83,26,Cloudy,0.0
2015,2,23,8,4,0,0,1,-8,0.0,82,28,Patchy moderate snow,7.0146365
2015,2,23,9,4,0,0,1,-9,0.0,81,31,Patchy moderate snow,0.0
2015,2,23,10,1,0,0,1,-9,0.0,81,29,Patchy moderate snow,1.3914298
2015,2,23,12,3,0,0,1,-9,0.0,80,26,Sunny,1.3221223
2015,2,23,14,2,0,0,1,-9,0.0,80,30,Patchy moderate snow,2.858685
2015,2,23,15,1,0,0,1,-9,0.0,80,32,Patchy moderate snow,4.4037166
2015,2,23,16,3,0,0,1,-11,0.0,81,28,Patchy moderate snow,1.9108377
2015,2,23,17,1,0,0,1,-12,0.0,81,25,Patchy snow possible,3.9703047
2015,2,23,18,3,0,0,1,-14,0.0,82,22,Patchy snow possible,2.912759
2015,2,23,19,1,0,0,1,-14,0.0,82,21,Patchy snow possible,1.6655637
2015,2,23,20,1,0,0,1,-15,0.0,82,20,Clear,1.61098
2015,2,23,21,1,0,0,1,-15,0.0,82,19,Clear,0.0
2015,2,23,22,1,0,0,1,-16,0.0,83,18,Clear,0.0
2015,2,24,7,1,0,1,1,-16,0.0,82,6,Sunny,1.4701848
2015,2,24,8,9,0,1,1,-14,0.0,77,5,Partly cloudy,3.4272258
2015,2,24,9,4,0,1,1,-13,0.0,72,4,Partly cloudy,1.6586167
2015,2,24,10,1,0,1,1,-12,0.0,72,6,Partly cloudy,0.78385216
2015,2,24,13,3,0,1,1,-9,0.0,75,13,Cloudy,1.4497117
2015,2,24,14,1,0,1,1,-8,0.0,78,14,Partly cloudy,2.0537882
2015,2,24,16,4,0,1,1,-8,0.0,84,16,Partly cloudy,2.1195643
2015,2,24,17,2,0,1,1,-8,0.0,86,15,Overcast,4.4491434
2015,2,24,18,4,0,1,1,-8,0.0,89,15,Overcast,5.219439
2015,2,24,19,3,0,1,1,-8,0.0,89,14,Overcast,2.3244293
2015,2,24,20,1,0,1,1,-8,0.0,89,14,Clear,2.0693262
2015,2,25,5,1,0,2,1,-9,0.0,89,9,Clear,0.0
2015,2,25,6,3,0,2,1,-9,0.0,90,8,Sunny,1.6963205
2015,2,25,7,8,0,2,1,-7,0.0,87,14,Sunny,3.0422974
2015,2,25,8,8,0,2,1,-5,0.0,85,20,Sunny,7.5104265
2015,2,25,9,3,0,2,1,-3,0.0,82,26,Sunny,4.680613
2015,2,25,10,1,0,2,1,-2,0.0,81,24,Sunny,1.9181002
2015,2,25,11,1,0,2,1,-1,0.0,80,22,Patchy snow possible,2.3978252
2015,2,25,12,2,0,2,1,-1,0.0,79,20,Patchy snow possible,2.3621037
2015,2,25,13,5,0,2,1,0,0.0,81,19,Patchy snow possible,2.6799757
2015,2,25,14,2,0,2,1,0,0.0,82,19,Patchy light snow,3.8962271
2015,2,25,15,1,0,2,1,1,0.0,84,18,Patchy light snow,5.0485225
2015,2,25,16,2,0,2,1,0,0.0,85,15,Patchy light snow,3.7337496
2015,2,25,17,3,0,2,1,-1,0.0,86,13,Sunny,9.665957
2015,2,25,18,7,0,2,1,-2,0.0,87,10,Clear,9.534572
2015,2,25,19,5,0,2,1,-2,0.0,87,11,Clear,4.5476637
2015,2,25,20,2,0,2,1,-2,0.0,87,12,Clear,3.6410973
2015,2,25,21,1,0,2,1,-2,0.0,87,13,Clear,2.2533975
2015,2,25,22,2,0,2,1,-4,0.0,86,13,Clear,1.1848993
2015,2,26,3,1,0,3,1,-6,0.0,91,20,Overcast,0.0
2015,2,26,6,3,0,3,1,-7,0.0,86,19,Cloudy,2.1307375
2015,2,26,7,6,0,3,1,-7,0.0,88,22,Cloudy,2.7585535
2015,2,26,8,8,0,3,1,-7,0.3,90,25,Blizzard,3.8953023
2015,2,26,9,1,0,3,1,-7,0.4,92,28,Blizzard,0.0
2015,2,26,10,2,0,3,1,-6,0.2,91,24,Blizzard,1.9880965
2015,2,26,12,1,0,3,1,-4,0.5,89,16,Heavy snow,1.834132
2015,2,26,13,2,0,3,1,-4,0.3,88,16,Heavy snow,2.083566
2015,2,26,14,5,0,3,1,-4,0.0,87,15,Light snow,5.0928264
2015,2,26,15,1,0,3,1,-4,0.0,86,15,Light snow,4.396342
2015,2,26,16,4,0,3,1,-4,0.0,87,13,Light snow,4.3498926
2015,2,26,17,3,0,3,1,-5,0.0,88,11,Patchy light snow,5.303097
2015,2,26,18,2,0,3,1,-6,0.0,89,9,Patchy light snow,4.720339
2015,2,26,19,3,0,3,1,-6,0.0,89,9,Patchy light snow,2.6281621
2015,2,26,21,1,0,3,1,-6,0.0,88,8,Partly cloudy,0.0
2015,2,27,5,1,0,4,1,-10,0.0,90,13,Partly cloudy,0.0
2015,2,27,6,2,0,4,1,-11,0.0,90,12,Partly cloudy,0.0
2015,2,27,7,5,0,4,1,-10,0.0,87,12,Partly cloudy,2.1865685
2015,2,27,8,4,0,4,1,-9,0.0,85,13,Partly cloudy,4.335971
2015,2,27,9,8,0,4,1,-8,0.0,83,14,Partly cloudy,2.7280376
2015,2,27,12,4,0,4,1,-5,0.0,80,10,Partly cloudy,1.8866208
2015,2,27,13,3,0,4,1,-5,0.0,80,13,Partly cloudy,2.5765178
2015,2,27,14,5,0,4,1,-4,0.0,80,15,Light snow,5.3774943
2015,2,27,15,2,0,4,1,-4,0.0,79,17,Light snow,4.8539996
2015,2,27,16,4,0,4,1,-5,0.0,80,16,Light snow,4.5944285
2015,2,27,17,4,0,4,1,-6,0.0,81,16,Sunny,7.4669843
2015,2,27,18,2,0,4,1,-7,0.0,82,15,Clear,6.0971546
2015,2,27,19,3,0,4,1,-7,0.0,82,17,Clear,2.1665075
2015,2,28,0,1,0,5,0,-11,0.0,82,18,Clear,0.0
2015,2,28,10,3,0,5,0,-7,0.0,76,9,Sunny,3.3174798
2015,2,28,13,1,0,5,0,-4,0.0,73,9,Sunny,7.260014
2015,2,28,14,6,0,5,0,-4,0.0,75,9,Sunny,8.022527
2015,2,28,15,3,0,5,0,-4,0.0,77,10,Sunny,8.728703
2015,2,28,16,1,0,5,0,-4,0.0,79,9,Sunny,7.790104
2015,2,28,17,5,0,5,0,-5,0.0,81,9,Sunny,5.985182
2015,2,28,19,2,0,5,0,-6,0.0,84,8,Clear,1.1844976
2015,2,28,21,1,0,5,0,-7,0.0,84,9,Clear,0.7214129
2015,3,1,2,1,0,6,0,-9,0.0,86,6,Partly cloudy,0.0
2015,3,1,10,3,0,6,0,-4,0.1,86,10,Heavy snow,1.1749462
2015,3,1,11,1,0,6,0,-3,0.7,89,11,Heavy snow,1.251377
2015,3,1,12,2,0,6,0,-3,1.0,93,12,Heavy snow,1.1374534
2015,3,1,14,2,0,6,0,-3,1.5,95,12,Heavy snow,0.0
2015,3,2,8,1,0,0,1,0,0.0,88,25,Patchy light snow,7.508827
2015,3,2,9,4,0,0,1,0,0.0,85,31,Patchy light snow,3.2471135
2015,3,2,10,1,0,0,1,0,0.0,84,29,Patchy light snow,2.4213097
2015,3,2,11,1,0,0,1,0,0.0,82,28,Partly cloudy,2.2653544
2015,3,2,12,1,0,0,1,0,0.0,81,26,Partly cloudy,2.5534031
2015,3,2,13,2,0,0,1,0,0.0,81,25,Partly cloudy,0.0
2015,3,2,14,1,0,0,1,0,0.0,82,24,Patchy snow possible,2.8391278
2015,3,2,15,5,0,0,1,0,0.0,82,23,Patchy snow possible,4.3321466
2015,3,2,16,2,0,0,1,-1,0.0,82,22,Patchy snow possible,2.422479
2015,3,2,17,1,0,0,1,-2,0.0,82,21,Patchy snow possible,8.59163
2015,3,2,18,5,0,0,1,-3,0.0,83,21,Patchy snow possible,9.02273
2015,3,2,19,2,0,0,1,-4,0.0,83,21,Patchy snow possible,3.0933597
2015,3,2,21,2,0,0,1,-4,0.0,83,20,Clear,2.242337
2015,3,2,22,2,0,0,1,-5,0.0,83,18,Clear,1.3061368
2015,3,3,6,4,0,1,1,-10,0.0,85,6,Sunny,1.5112312
2015,3,3,7,5,0,1,1,-8,0.0,81,6,Sunny,2.6984966
2015,3,3,8,7,0,1,1,-6,0.0,77,7,Cloudy,6.7485065
2015,3,3,9,2,0,1,1,-4,0.0,73,7,Cloudy,3.4354196
2015,3,3,10,1,0,1,1,-3,0.0,74,10,Cloudy,1.5743314
2015,3,3,12,2,0,1,1,-2,0.0,77,15,Overcast,0.0
2015,3,3,13,2,0,1,1,-2,0.0,80,15,Overcast,2.4844155
2015,3,3,14,1,0,1,1,-2,0.4,83,15,Heavy snow,2.1702144
2015,3,3,15,1,0,1,1,-2,0.6,86,15,Heavy snow,3.282131
2015,3,3,16,1,0,1,1,-1,0.3,89,17,Heavy snow,2.3920884
2015,3,3,17,1,0,1,1,0,2.3,92,19,Heavy snow,3.0019183
2015,3,3,18,1,0,1,1,0,3.1,95,21,Heavy snow,0.0
2015,3,4,7,3,0,2,1,2,0.2,98,9,Patchy light drizzle,3.2644045
2015,3,4,8,4,0,2,1,2,0.1,98,11,Light drizzle,7.3469105
2015,3,4,9,2,0,2,1,2,0.2,99,13,Light drizzle,5.6592903
2015,3,4,10,1,0,2,1,2,0.1,99,12,Light drizzle,2.3033524
2015,3,4,12,1,0,2,1,3,0.8,99,9,Light rain,2.7420945
2015,3,4,13,1,0,2,1,3,0.4,99,11,Light rain,2.873409
2015,3,4,14,2,0,2,1,3,0.5,99,12,Light rain,4.0140853
2015,3,4,15,3,0,2,1,3,0.6,99,14,Light rain,5.411715
2015,3,4,16,3,0,2,1,3,0.3,99,12,Light rain,2.6297581
2015,3,4,17,5,0,2,1,2,1.0,99,11,Moderate rain,4.8923407
2015,3,4,18,1,0,2,1,2,1.3,99,10,Moderate rain,3.6541426
